property_id,review_id
29507,22872
2280,2
18033,22875
28780,22878
13589,22881
38558,2
9648,2
36638,22890
17818,2
18284,22893
12658,22896
26249,2
27081,2
37542,22903
26161,22909
13291,22914
11978,22916
32959,22919
38879,22924
35829,22926
46804,22930
33302,21607
48382,22933
8649,22934
21937,22935
45706,23138
28323,2
24792,22941
5542,22943
6250,18179
47925,22947
7658,22952
42345,22888
40351,2
12991,22956
1867,22959
38408,22961
38253,22967
43400,22968
12299,22969
27912,22970
13267,22971
9483,2
7324,23332
5374,22975
1697,22976
8344,22977
47186,22980
16919,22982
33347,22983
9558,22984
44946,2
6467,22988
45839,22990
36802,22992
16212,22995
41741,2
12625,18759
22460,23000
34807,23001
26665,23003
39468,23006
5920,23012
45588,2
17502,26669
8350,23018
25981,2
42867,23023
36843,23025
43041,23565
20506,23027
23587,23028
28390,23029
27489,23030
43759,23036
35813,23037
29503,2
40579,18634
43459,23044
31618,23047
37318,2
44368,23053
14993,23055
21942,23057
40655,23058
263,2
12822,20117
3040,2
37709,23076
5097,26855
4073,2
34446,23081
12347,23936
6061,24671
29978,24690
18602,24696
2895,25168
44065,25184
10236,26282
46625,27531
26527,29590
324,31474
941,31878
13448,33626
47765,27209
38182,40943
39081,40495
1485,24083
5761,22628
3293,2
24554,2
40749,23082
11532,23083
23633,23085
32307,23086
16784,23087
22362,23089
35648,23091
20792,23092
30159,23093
31888,26616
26559,22419
35487,2
31853,11675
30663,23102
34268,23104
44302,23787
13578,23114
28758,23118
7817,23119
38100,23718
33940,33056
34854,35474
2906,35475
9074,2
17094,23122
15202,29952
31855,23127
10123,23130
21685,23141
15150,2
1582,23145
37446,23146
7492,23149
19852,23154
22693,23156
1046,34823
10179,23162
25931,16718
44846,23167
1211,23175
4924,23178
35192,23179
40086,23181
47507,23184
31884,23187
18663,23189
27624,5425
14447,23193
38195,23197
3649,23200
15291,23205
5713,23603
5477,23206
13482,23210
31891,23213
7155,23217
12053,23223
28749,2
29599,23224
20007,23225
10390,23226
10622,23227
10431,23228
47033,23232
8838,23233
35757,23235
26563,23236
11036,23237
43297,23238
33187,23239
44020,23243
40839,23244
13212,2
39121,23251
8267,23252
27921,23255
31823,23256
15138,41395
23116,23260
5799,23265
48324,23267
16994,2
4178,23271
39699,16947
15895,23276
20585,23277
9249,23278
31923,2
11817,11670
34436,2
7588,2
27426,23291
43394,2
47802,23295
45278,23296
18952,23297
18488,23299
22080,23300
26348,2410
41031,2
43218,23311
5959,23315
1497,2
5958,23320
25031,23321
10810,2
35754,2
10297,23337
6973,23343
1503,23344
17170,23350
47017,23351
33595,23353
24359,23357
5308,2
32914,23360
22956,27071
44685,2
24155,23363
12163,23366
7344,23368
19646,23371
33019,23372
11915,23375
42230,23376
44777,23383
29568,2
48188,2
11773,2
41162,20018
26480,23388
30862,41019
21065,2
26058,23392
12671,23406
23673,28361
20886,2
35099,2
1631,2
29134,23412
29773,23413
27223,2
19050,23422
46084,23423
7143,23424
2682,23426
15123,23427
17566,23428
33968,23429
34584,23432
40795,23434
12551,23435
18177,23436
19652,23437
47528,23438
24975,23445
1641,23447
32259,23543
46313,23450
37639,23454
284,23456
44129,2
37384,15743
8801,2
31057,23465
24547,23466
36358,23514
39566,23470
6969,23471
31651,23472
368,23473
40862,20061
13857,23476
46042,23480
17242,23481
14130,23482
19382,23483
15896,22122
1758,23485
25366,23486
42763,23491
1922,23493
37882,23495
35037,23497
47423,23500
3364,18634
11713,2
16903,23511
2344,18397
40656,23516
19625,23520
9426,23521
31967,23522
31211,23524
2907,23528
3067,23529
8449,2
18325,2
44384,23536
16087,23538
17256,23540
41454,23541
40362,41049
46848,23542
3244,23546
48245,27854
34528,23548
14314,23550
35509,23558
29790,23560
13972,23562
22835,23563
21161,2979
30865,4759
25150,23577
39748,23578
33188,23580
31900,23581
16403,23582
23347,23584
24803,23588
47626,2
33759,23593
48002,16718
17184,23601
10170,2
41332,23609
18958,23610
7792,23612
10651,23616
4586,23617
37450,23618
7341,23621
24834,23624
7270,23625
5846,23628
34150,23629
47352,23630
24718,23631
7064,23632
9572,23633
23278,23634
48210,23635
24880,23638
31990,23643
13871,31884
23146,23646
12949,23648
43567,23649
1393,23650
22276,23652
43135,23654
39042,23655
15278,23656
123,23657
38311,23658
3209,2
4546,23661
42646,23664
19720,23252
823,23669
2885,23671
43502,23672
20499,23676
30249,2
42366,23679
6534,23680
28062,23681
37925,2
25470,2
6298,23685
24229,4135
19573,2
2054,23690
20087,23692
12585,32164
20347,2
3084,23694
18277,2
3986,23698
5457,23699
18753,23700
48365,23701
19255,26899
20395,2
7809,23706
34172,23707
47324,23710
11104,2
32906,23716
36197,23717
10714,23719
33702,23720
38576,23721
43457,23722
11350,23725
38545,23727
14923,23730
28220,23732
4106,23734
44333,31632
8562,23738
11968,23740
16966,28908
9615,23744
44148,23745
1772,23268
29087,2
2147,23752
3033,23277
38643,2
29181,42141
24981,23756
18470,23758
16942,2
20472,23762
10252,23763
5659,2
11693,2
45848,23767
33682,23768
38088,23769
40879,2
7679,23773
20330,23774
46655,2
14428,23776
47953,23777
19701,2
31701,23779
23086,23781
26865,23783
1329,20699
40408,23792
42166,23793
27236,23796
33039,2
13189,23800
2676,23803
45082,23804
4896,23807
46948,23813
12351,23817
21514,23821
23273,23822
46261,23823
33303,23824
28476,2
9413,23827
12464,23831
28344,23833
45080,23835
23504,4120
10963,23842
21267,23969
32324,24788
598,24890
46014,24893
40700,24927
44828,24968
32663,27429
34311,27434
7832,23843
43989,23850
21380,30440
27730,32434
37042,2
24976,23855
19048,23857
25782,23861
562,16152
860,23865
27440,36276
5428,2
2824,23873
17247,23875
28471,23878
7664,23880
37497,23881
48185,23883
13796,23887
8687,2
33157,23889
19616,25383
8327,26906
33723,27858
33397,29351
23073,2
34050,23893
4261,23894
32025,23895
15982,31940
20054,23899
47670,23901
17989,23902
32374,2
40327,23909
9753,23912
14485,23915
29357,2
29231,23920
28230,24130
40280,24145
35321,24156
36016,24305
1457,14725
36452,23921
20998,23923
41955,14068
20396,23925
21111,13799
19962,23929
28381,23932
14573,23937
47355,23939
333,23944
13885,23354
27628,31211
11986,23952
48356,23953
3339,23954
990,23956
46301,23963
15198,23691
38167,23970
27119,23973
28732,23975
15423,23976
14352,23977
4631,17361
42142,23986
33276,2
1292,23988
32509,23989
42233,23992
3157,14283
32789,23994
8720,23996
6330,23999
26687,24000
15184,24004
2219,24006
28033,2
1326,24014
16413,17052
43727,24016
23298,24960
36312,31627
30777,24017
15867,2
44536,23549
40673,2
46637,2
24341,24030
37414,24032
48508,24036
38903,24038
45387,25705
37269,2
13937,24042
25456,24043
12897,24044
16437,24046
16829,24047
8365,24055
2977,24056
44345,24057
42021,24058
38777,22571
1221,23961
5669,2
38831,2
232,4704
35260,24069
12900,24074
35713,24075
10799,24080
42365,24081
48228,24622
39663,24083
3952,24084
18961,2
42177,24090
22443,24091
22401,39774
40683,2
17877,24094
21407,24096
26827,24098
22937,29930
20375,23480
43582,24100
38260,24101
40500,24103
30588,24106
41216,24107
42670,24116
17554,24121
38665,24124
7974,24125
36024,24128
24221,24129
2971,2
34876,2
7904,2
21536,24146
14819,24151
19362,24152
21179,24153
17320,25673
29447,27604
30919,2
12892,24149
34173,24154
36068,24158
20638,24159
15782,24160
38404,35733
33326,35736
21551,2
27187,24161
13751,2
31065,2
563,2
29709,24182
43349,34140
38352,24183
37003,2
32611,24186
22173,24187
18260,24188
10193,2
2961,24191
47140,24192
15522,28113
43233,2
18070,24198
4761,24199
12870,24200
31301,24201
40252,2
31896,2
22182,24205
41989,24212
2948,24213
27010,2
16754,24215
16833,24217
1948,24218
579,27004
690,24220
19391,24226
7197,24227
14783,24228
35925,24231
46585,24232
18018,2
4495,2
39921,2
44771,24238
41187,35502
19185,35726
38417,24241
31367,24006
6544,24248
9480,24255
29479,24043
34601,2
9775,24263
22521,24265
15513,19652
11110,2
24732,24278
28809,24281
2576,24284
29168,24286
11590,24288
31427,24290
12337,24291
25202,24297
38928,24299
7766,24302
23740,23860
1735,2
15029,2
45403,24310
18642,24311
47453,24312
8597,24313
38159,24314
14938,24316
36057,24317
28170,24320
29679,24324
34888,2
23412,24328
39655,24329
5560,12413
2501,24335
47378,24336
801,24337
28945,24341
2632,2
33116,24344
13359,24347
1094,24348
29284,24354
16346,25416
35544,24355
7389,24357
21615,24358
25261,24359
46419,24360
29385,24370
211,23860
43166,24374
16050,24376
28050,24378
37744,24380
27531,2
26372,24382
26166,24383
22909,3610
41516,24387
27566,2
27744,2
51,26569
8917,2
43361,24402
11240,24405
43342,24406
25618,24408
8484,36922
45980,2
8000,24413
12425,24415
9256,24419
840,24422
46590,2
15846,24424
40906,24425
7962,24428
48469,24494
45293,24433
42293,2
29007,2
35148,24440
30991,24442
24281,24445
1419,5495
1566,24448
10051,24450
12302,40720
28225,24452
25729,24455
35181,24456
27805,24457
31714,24458
15025,24460
45028,24465
31098,24470
39953,2693
31894,24472
14172,2
28278,2
3969,24483
33256,24484
41787,2
3251,2
38089,24490
38312,2
26750,24492
13183,24493
1580,24523
39267,24614
17100,24617
43221,24618
19404,24952
44202,24967
15086,25318
47586,25535
3139,26210
6095,26361
10071,26378
46629,28411
48515,28412
20658,37266
13290,38373
41474,2
35595,2
13659,2
20976,41037
2723,42426
18208,2
26339,43906
41301,2
12157,39566
42143,2
35674,24498
37558,1487
46626,24502
42127,24504
4986,24505
31045,24506
13243,24507
25209,24515
30265,24516
9736,25442
20419,24519
22902,24527
2435,29822
21014,24529
10389,3317
15718,24532
19109,24712
23713,23579
35442,24541
21813,2
22133,24546
33192,24547
40177,24552
2016,24553
30774,24554
42831,24555
5048,24557
17123,24558
627,25663
30343,270
40635,24565
34399,24569
24838,24570
47699,24571
11766,2
4500,24573
13656,24575
45752,24577
19074,24581
34653,24585
26591,24586
10526,24588
7455,2
33664,2
4971,24594
27886,24596
38004,24597
34259,2
24090,24601
30966,24608
15412,24609
13075,22919
10043,2
16387,24616
38276,24619
37217,24620
29765,24621
12751,35966
37117,2
4404,2
44284,28288
28383,24631
45428,24632
15830,24633
9343,24634
28289,24635
6956,24636
47895,24637
14280,2
499,24401
28203,24642
28736,24643
15792,24644
24755,25765
14101,24651
1789,24656
33822,24661
38825,24662
19951,24665
13878,24667
46537,24678
20119,24679
37854,24681
25259,24682
39397,2
14037,24684
7094,24685
29141,24687
3177,24689
31571,2
27363,24692
24663,24695
20522,24699
177,24702
10534,24706
36245,24708
8338,24710
16121,24715
32699,24717
45925,24718
44200,2
32055,24720
1481,24721
31607,9464
32189,24723
31243,24726
45739,24727
45132,24728
6903,2
22029,24730
15783,24732
47050,24733
20324,2
27039,24738
27762,24739
3730,24740
8190,24743
21619,25687
25163,32997
13047,18808
16052,24749
33370,24751
39099,24573
21896,24757
31755,24761
17218,24766
37471,24770
24254,23434
2536,37921
22617,19700
26600,24779
35454,24784
40557,24792
17730,2
22983,2
26982,2
5258,24212
31861,24807
12917,2
46475,24810
13142,24811
23277,24813
29154,24814
44301,27532
31513,24815
27612,12688
5521,24819
9390,2
36920,24822
12469,24823
40851,24824
4132,24825
9897,24827
30186,13799
32306,2
21929,24830
17665,24833
9586,2
2893,24836
34390,26198
28639,24840
24056,24844
19948,24846
19953,24849
17442,24851
47155,24853
6938,24855
31191,24857
38625,2
39382,24860
38775,24862
19084,18805
44628,24867
14913,24868
32327,24870
9664,24872
1824,24647
46298,24875
35565,24876
27394,24877
32257,24878
37281,24879
12994,24880
28368,24883
42527,24884
27598,2
38446,2
8510,24963
25336,2
21612,24898
23627,24900
22688,24902
8442,2
27355,24907
37695,24910
20500,24912
47897,2
3615,24656
17715,24925
22753,24928
42658,24930
31117,24931
14212,2
5251,24938
28842,24940
4325,24943
17007,24944
32176,24945
31481,24947
26520,24949
34958,24950
38844,24951
35497,24752
20301,24957
39930,24958
20015,2
3719,22573
20045,2
16546,24981
22611,24984
33662,24985
10742,24987
36665,24988
9777,24989
37860,2
23129,2
39329,24991
24129,24996
13927,24997
40256,35245
42252,25008
23062,25290
5363,2
2849,25016
2292,25017
24479,25019
9339,2
13949,25026
35816,2
20805,2
39991,25031
38728,25032
16733,24720
33771,25038
16071,25040
833,25041
2308,25044
2163,24752
31966,25047
6278,25053
10682,25932
36859,29061
32275,25048
26574,2
13665,2
1711,25051
16400,2
41636,25059
129,2
13349,25066
37772,34625
48225,25068
48168,25069
35486,27578
44766,2
32948,25074
45177,25075
10450,25078
15465,25080
7024,24469
1155,2
44687,25088
22685,25090
14267,16110
48160,2
39835,25101
38811,25102
1761,25103
8200,27358
10294,25106
998,6902
43480,25109
41453,21371
4953,25104
18857,25113
8594,25114
38314,25115
42170,24513
43787,25118
1208,25121
45847,25122
48456,25124
48128,25125
43164,25126
39142,25127
40876,25129
36500,25131
9720,2
44230,25460
37299,2
31206,25141
46923,25144
19459,2
29350,2
12776,25150
33916,2
39378,25154
45276,25155
38041,2
22156,25158
33819,25159
4429,25161
16278,25162
43839,25165
34344,26204
33520,25166
40095,24357
31902,25175
17999,25176
631,21643
29954,25179
46832,25182
18166,2
35763,2
27135,9024
22926,25196
15380,25198
15689,25199
4614,23679
40843,25988
27349,40381
18375,25207
46899,2
5756,12688
5294,25215
36003,6372
41439,25218
8106,25219
44266,25222
26984,25228
36829,25229
24287,25231
42316,25233
37757,25234
31280,25236
46900,2
23987,20697
2662,2
27702,25244
40166,23572
41139,25249
1444,24725
15849,25253
26437,3648
40409,25261
39380,25265
45669,25266
37311,25276
23950,25277
32775,25279
42675,2
10058,2
3170,27084
30321,37730
13793,39498
11283,39499
16726,39500
10532,29154
11302,17010
1921,39503
31889,4359
2552,39505
47746,39506
15041,39507
15595,39508
33510,39509
5483,39510
39711,38532
19367,40199
10909,41077
2268,41078
4519,41080
41122,41088
5073,41089
11055,41090
15956,41091
26165,41092
35936,41096
39202,41098
45038,41099
48082,41100
37458,41101
36598,41102
23798,41103
6502,41116
5608,36744
23597,41119
26053,41120
11386,41121
7349,41122
42074,41123
4979,41124
14795,41125
35972,41126
1051,41127
10360,41128
41659,41129
2305,41130
36830,41131
8713,41132
12043,41133
28535,41134
21966,41136
39926,41137
13391,41138
11456,41139
25631,41140
37220,41141
21464,41142
30673,24453
6711,41144
8791,41145
46660,41146
18902,41147
43322,41148
16012,41150
32827,41151
19169,41152
26573,41154
37802,41155
3124,39834
45651,41157
22625,41159
6120,41160
31974,41161
11099,41162
24461,41163
18706,41165
48395,41166
20376,41167
33585,41168
42415,41169
2398,41170
3371,41171
25022,41172
40014,41173
43861,41174
1610,41175
10415,41176
39986,41178
12266,41179
31330,41181
7210,41182
12863,41183
11777,41184
33152,41185
35931,41186
328,41187
23098,41188
9750,41189
14339,41190
31030,41191
13027,41192
36198,41193
10911,41194
33803,41196
48105,41197
4552,41198
33557,41199
19358,41200
1203,41457
31672,2
17153,2
45930,41460
10918,2
13058,19745
4550,41463
23867,40505
29517,2
42770,2
13184,41611
19914,41612
45604,41624
39939,41644
13157,41645
44083,41646
36864,41692
17597,41693
40897,41694
20864,41695
19717,41696
24802,41697
38402,41698
34481,41699
36754,41700
45440,41701
12350,41704
1224,41705
37530,2
15682,2
15429,26602
429,25945
42949,40971
23417,41879
23448,41880
21410,41971
5954,2
14015,42021
39541,2
37816,2
3214,35497
1105,2
25911,42311
467,2
44101,42489
26761,42926
39755,42928
39255,42929
15449,2
15507,43014
16827,2
20320,43095
4213,43096
40970,43097
16576,33937
17662,37730
6656,2
48405,2
38225,43111
5550,41857
25886,2
26361,16473
33401,43221
19068,43222
229,24830
17255,43224
36240,43225
22228,43226
26817,2
46113,43232
20708,43234
45995,43236
45782,43237
1027,43239
28317,43251
1797,2
44156,43257
40693,43421
5056,43422
35882,43423
22969,43431
2720,43433
18195,36585
19662,43695
9682,43696
28610,43697
32412,43698
29652,43699
35247,37221
15707,43725
46315,43752
29390,37943
40484,43865
24910,43866
24998,43867
44134,43869
25141,2
40022,2
42349,43904
11782,2
36135,43912
12685,2
267,43914
25544,43920
17562,43921
28815,43962
46803,43964
34571,43965
25106,20861
10219,2
10282,2
7703,2
37711,2
4907,44036
15134,2
17642,2
46281,2
44586,2
39756,2
41626,2
21722,2
28771,2
6737,2
36652,2
7019,2
36453,2
16815,2
39504,2
38171,2
10670,2
21922,2
32817,2
12566,2
31556,2
47793,2
35023,2
19337,2
22527,16473
10286,2
44750,2
7350,2
13904,2
15105,2
36144,2
38157,2
47839,2
38659,2
33757,2
36967,2
10013,2
1508,2
29566,2
25657,2
8523,2
16405,2
30571,2
37350,2
41534,27429
13829,27084
14087,2
40937,2
4592,2
43827,2
28908,2
47178,2
5145,2
10063,17010
35576,2
12976,2
20308,2
46675,2
14420,2
33912,2
21337,2
21010,2
45809,2
4078,2
24450,2
38753,2
33579,2
46422,2
40654,2
30315,2
3469,2
18466,2
1822,2
28078,2
11299,2
3708,2
3633,2
12241,2
46676,2
6707,2
33449,2
19224,2
38536,2
26354,2
1357,2
29178,2
32729,2
41433,2
38672,2
4299,2
24639,2
18161,2
31121,2
9061,2
28297,2
26299,2
19412,25294
15097,25295
35245,25296
40034,25297
524,25301
27849,25302
19343,25104
27878,3375
24824,25307
35584,25309
42388,41044
22155,2
29324,25311
30427,25312
13050,25317
12296,25322
25018,25386
6865,25324
40149,25328
23871,25331
46867,25332
5843,25333
4479,25337
3152,15023
19082,25342
8896,25343
27544,25345
45122,2
47168,25351
20463,17924
22504,25357
16419,25359
30810,25361
30405,25362
9770,19931
38919,2
24225,25369
18814,25370
46065,25376
4312,2
34010,2
42817,25191
21531,2
35070,25391
27705,25392
38678,2
28294,25399
18653,21101
19750,25404
41705,26566
19709,9024
11571,13799
8714,25419
23454,25422
48066,2
17955,25428
35892,25430
46644,2
1664,2
26958,25440
17020,25445
10479,25446
34082,29176
1673,35375
29956,25447
8833,25449
5932,25451
43728,25452
26955,25453
35564,36978
16500,2
14111,25461
18986,24033
11557,24337
30310,25468
6887,25472
30661,25473
36463,25523
8926,39722
17590,25474
23573,25477
3741,39457
38211,25479
37699,25483
17449,25491
16003,20730
18531,25497
1267,2
48338,25499
28632,25500
5574,25501
38015,2
39232,25503
39038,25504
19890,25505
33536,25589
36137,2
11247,2
33112,25512
7618,25516
35753,2
17809,25520
44168,2
20852,2
14960,25528
29265,25530
323,25532
32934,25534
6299,25536
33783,25537
19623,24337
5824,25540
23406,25541
2589,25542
33355,25543
27929,25546
12798,25547
1637,25549
41053,25550
346,25554
37312,25556
19035,15838
37407,21025
6511,25563
9843,25564
28782,25565
25204,25567
12692,2
32228,25570
13961,270
46744,25573
38893,25574
158,25576
3825,25577
498,25578
18796,25579
19996,25580
24960,2
26549,25585
9042,25591
23650,25486
16174,2
29382,25602
9505,25607
3182,25610
48351,2
23480,25613
46704,25615
30316,2
12515,25623
7899,25626
48137,2
37107,25630
38598,25631
47091,25637
17975,25639
28376,25640
24135,25650
18043,25655
11382,15838
16058,25658
30257,25534
47755,25664
40343,25422
39570,25667
8944,25677
4196,25685
2306,2
44102,25690
47443,25691
37226,2
23988,25693
361,25693
37406,25695
12442,2
20447,25700
45792,25701
41585,25702
42894,25704
16297,25706
28504,25710
27386,25716
39463,31957
32346,2
15866,25718
29432,25471
47280,2
5778,25722
28960,25723
43144,25729
12489,24555
19434,25732
24999,25733
48197,28385
35872,25736
26493,29954
31744,25748
33221,25749
28787,25417
7202,25756
37956,25763
15151,25767
12961,25768
12691,25769
27382,25771
34253,2
30748,25775
34449,2
21553,25780
42534,27688
1252,25788
9637,25802
37753,2
9010,25812
38763,2
16742,25816
18515,25818
23821,24830
16476,41291
7182,25824
35748,25825
11045,25826
48416,41930
39923,25827
1416,25828
35414,25831
517,25833
24789,2
41184,25835
35933,25839
36775,25846
33042,25847
46387,20105
14772,25851
44503,25856
16334,25865
11006,1747
2504,25870
27370,8899
1596,25873
42297,25874
47536,25877
33646,25878
9628,25882
35953,25887
12379,2
21864,11670
17340,25890
3456,25896
13394,25899
17852,25901
33454,25902
35,7520
24679,11670
9641,2
15966,25910
23719,32082
40629,25917
43268,36155
39415,25918
30653,11398
42136,25920
23833,25921
39728,25922
27451,25923
45621,25925
42163,30535
27917,30550
40975,31861
503,25935
19098,25938
34543,25940
7834,25942
1894,25572
40714,2
14753,28918
47075,2
18749,30204
5781,2
26066,2
16005,2
38031,15023
25067,33816
26263,35173
41747,24063
33871,2
34995,2
14117,36528
31214,36529
7076,2
37539,2
14497,2
10274,37693
8746,1410
41226,2
4401,2
10368,38093
29609,2
9025,2
41144,2
8572,2
18908,38410
20549,2
39537,2
38093,2
20825,2
40427,2
33230,2
40473,2
37043,38418
34977,38419
7396,2
20,2
11742,2
9517,2
41260,2
26477,270
34648,2
30351,2
24211,36529
36808,2
10217,2
29569,2
8525,2
43867,2
1056,2
13013,2
246,15023
22321,2
2312,8332
33260,2
29260,2
5413,2
8262,2
26932,2
5432,13415
4853,2
20947,2
28816,2
28192,2
17051,2
3845,2
24298,2
41116,2
15810,2
27248,2
19142,2
23625,2
39994,2
36687,2
29785,2
22479,2
16547,2
19754,2
28142,2
36388,2
8091,2
10002,2
28773,2
15063,2
42171,2
11961,2
11448,2
14293,2
28942,2
2911,2
45905,2
12204,2
22294,38053
24809,38482
34455,2
37768,2
27630,2
42261,2
46385,2
12553,2
44294,2
17901,2
9890,36829
45611,2
4115,2
43984,2
8953,20517
10615,2
42570,2
42682,2
40267,36529
18673,2
20536,2
46106,2
31804,2
39944,2
22081,2
30599,2
7669,2
44010,2
47457,2
23359,2
13795,2
41599,2
43043,2
33495,2
24871,2
2004,2
7108,38520
33900,2
12103,2
10747,2
10809,2
37971,2
34464,2
12011,2
13436,2
5771,2
16693,2
36744,38532
44962,2
546,2
20456,2
28913,2
23040,2
10713,2
13850,2
23760,2
24330,2
25567,2
15080,2
43517,2
22385,2
8854,29063
33902,2
43563,2
16237,38598
43019,2
3946,2
45470,2
16859,2
25850,2
3386,2
5586,2
38166,2
4489,2
15509,2
18086,2
14793,2
26384,2
21081,2
19281,2
27586,2
37984,2
15331,2
44076,2
39901,2
34845,2
25875,2
11528,2
11295,2
48018,2
26735,2
6757,2
19482,2
10888,2
5036,2
33653,2
26524,2
24590,2
1205,2
11379,2
34680,2
8755,2
40483,2
41000,2
2486,2
44103,2
11389,2
36679,2
17368,2
29440,2
39520,2
41632,2
28452,2
12983,2
15488,2
17822,2
11248,2
20371,2
10520,2
31772,2
6531,2
33913,2
32653,2
11976,2
47760,2
42522,2
42424,2
43900,2
43237,2
27167,2
20645,2
39973,2
39925,2
20246,2
45130,2
8919,2
24903,25949
13120,25951
8252,25952
18677,25953
7293,2
17525,25956
37814,2
20857,2
34317,25961
34113,2
30455,25970
28194,16419
37268,25976
42010,25977
20268,25978
4762,25979
43044,25980
38606,25983
35560,25985
39888,25986
39292,10641
11210,25989
42172,25991
25797,25994
36666,26000
20255,2
16271,26011
29542,26012
17451,26014
45411,26017
10631,26021
17203,26022
19408,26023
36732,2
35174,26027
34582,26028
25121,26029
45091,26030
6158,26031
22247,26036
37707,26038
3807,26039
2008,26041
40004,26043
10913,26045
43100,23357
17161,26046
48131,26047
27619,26050
9933,2
47811,26059
12138,26061
48254,26064
41986,26071
20637,26074
29586,26076
13179,26078
27128,26728
47004,26084
4327,7791
6926,26088
45316,2
86,22547
15176,26097
37353,26098
15230,26100
24277,26101
19895,26104
25489,26105
42980,26108
12188,26112
21996,26113
41933,26114
28488,26118
44495,26119
38107,26120
19220,26124
26676,26126
15607,26128
18896,26496
45972,26140
1052,26141
39210,30417
42893,26142
1777,25804
47218,26148
4938,2
32610,26155
2284,26156
7717,26161
37769,26162
37211,29975
4580,28028
31135,7791
2239,26166
19423,2
22025,2
35641,26175
40155,26179
3338,2
3580,26182
44615,2
39471,26187
47133,26188
13577,26191
29778,26192
13132,26193
3554,26195
36627,2
980,26201
6199,26202
44564,2
2479,2
5221,26207
28171,2
43922,26211
33797,25468
48250,26218
21498,32405
45616,26577
3603,26223
38180,26225
31278,26235
38566,26236
4184,26237
25736,26238
23095,26242
966,26243
31787,26246
14159,1405
33546,26252
24912,2
4117,11670
31473,26260
9717,26261
9115,26268
6968,26269
15874,26270
9898,26271
23648,26273
38760,26274
1716,26275
38817,26276
5859,26279
15600,1747
29696,26284
15510,26285
24633,26291
5343,26295
40188,7512
3797,26301
37118,26302
43817,26303
34515,26304
12269,26308
36767,26309
24949,26310
7121,2
32756,26312
6399,3119
16268,26314
7561,27954
4624,26318
29064,7791
27832,26327
14113,26330
18394,26335
10972,26338
15571,26339
19915,26340
8690,26341
11358,26343
30741,26344
8359,26350
32814,2
28135,26358
28804,1747
44386,2
36642,26367
29381,26369
3354,26371
3563,26372
14162,2
14249,26376
40847,26379
48258,27598
18242,26383
2090,26387
29615,26390
20113,26603
34040,16055
30832,34367
15030,26395
38623,26397
21812,26401
47564,26402
30528,26410
35663,23456
24028,26415
13823,26416
46222,26418
46638,26419
15548,27112
22802,26430
27524,26431
19061,26432
41876,26435
28996,26441
11624,26442
16106,26444
33178,26452
47310,2
38232,26458
17750,26461
42551,26462
25071,2
11746,26474
21441,2
41020,26478
38340,26479
24992,2
5925,26482
12275,26484
8568,26486
36930,26492
2866,26497
22699,26499
34710,26502
14396,26510
31084,26511
4211,26537
45190,26599
33393,26514
13275,26515
37209,26519
38128,26523
11015,16055
44304,26531
34483,26532
34836,26533
25452,2
41542,2065
37977,26546
48193,2
12447,26549
7052,26553
43249,26554
19066,26555
35692,26561
47679,31988
11898,41386
30752,26564
9324,27481
11,26136
22259,7512
14824,22108
33794,26580
7037,26582
22368,26585
3221,26586
9303,26587
603,26592
4457,26588
22657,26589
3851,26590
16404,26936
47466,26593
4759,26596
30452,26597
1941,43967
7725,26604
48218,3648
44669,26606
2100,25578
568,16050
30163,31303
13951,26613
22974,26614
44130,26615
4993,36244
23725,26618
6827,3119
37364,26620
26800,2
41476,26622
45579,26626
24376,26627
35783,26991
73,26629
13816,26630
11733,26632
41742,26634
27931,26637
3226,26641
2187,26648
5367,26653
9422,27057
14067,26656
7598,26658
5386,26660
5418,26662
14568,26664
15706,24295
12421,26668
7829,26673
23200,26677
32872,26679
6509,41248
41335,26263
44459,26682
20806,26686
39189,2
23364,26688
18590,26689
29592,26690
47069,26709
20452,26711
11425,26718
16555,7512
3814,26720
16301,23858
10750,26725
9953,26730
28966,26736
42876,26737
28963,26739
35890,29396
7960,33564
12119,26741
14360,26743
44611,26745
48462,26746
36610,26758
43676,26760
42703,1487
20543,26660
12471,26756
42423,26757
28259,33757
4599,26761
32022,2
36718,26771
5402,25723
10436,21319
30298,2
47881,25218
16214,26777
6354,26780
32878,26781
2770,2
22110,26785
42134,26786
21950,26788
48503,26789
39152,13679
36356,26794
3783,26798
31322,26799
37315,2
1427,26802
18105,26803
42292,26814
30794,26817
17897,26818
12494,26819
4219,2
24832,2065
23599,24469
38662,26830
40466,2
42695,26832
2449,26506
47073,26385
12534,26841
45371,26844
453,26846
19019,26847
15188,27127
13889,18293
2951,26849
12964,26851
45228,26853
43887,32890
23545,37943
26564,26858
28513,26860
23776,26863
18945,26284
174,26865
36988,2
41225,26869
6391,9024
6126,26874
14422,26875
19694,26876
5135,26878
1634,26880
11665,26882
25759,3119
28119,26885
37038,30959
24649,26886
29294,39756
46489,26893
20487,2
10138,26895
23805,26896
7637,24633
14232,26898
48109,26901
40457,26902
4992,26904
42766,26907
22894,26908
18250,26912
29339,26913
11038,2
42748,26919
6959,26924
18865,39790
31016,26928
3589,26930
44,26931
10703,26932
8508,26933
48162,26934
25107,2065
24931,26938
47646,29167
47399,26940
31895,3119
16154,26947
28104,26949
32513,26953
4905,26407
19860,26959
46214,26962
4347,26964
10205,26967
1041,4759
38353,26972
19798,26973
31425,26974
1185,7791
43662,26979
10685,28266
