property_id,host_id
44368,25695
14993,21299
21942,916
40655,31208
263,31177
12822,1277
3040,17777
37709,24857
5097,15236
4073,11136
34446,30672
12347,30672
6061,30672
29978,30672
18602,30672
2895,30672
44065,30672
10236,30672
46625,30672
26527,30672
324,30672
941,30672
13448,30672
47765,30672
38182,30672
39081,30672
1485,30672
5761,30672
3293,30672
24554,30672
40749,27445
11532,3377
23633,11407
32307,21679
16784,24462
22362,23174
35648,30200
20792,1167
30159,27418
31888,29126
26559,28252
35487,19412
31853,27275
30663,33310
34268,28999
44302,28308
13578,32572
28758,31742
7817,326
38100,326
33940,326
34854,326
2906,326
9074,18677
17094,31079
15202,31079
31855,25128
10123,2598
21685,14167
15150,6603
1582,1517
37446,5787
7492,1597
19852,35915
22693,15692
1046,12887
10179,13571
25931,5827
44846,36361
1211,23596
4924,31945
35192,36965
40086,21701
47507,6063
31884,35203
18663,9741
27624,7856
14447,21339
38195,2820
3649,1334
15291,8328
5713,8328
5477,33492
13482,21290
31891,28114
7155,10003
12053,29987
28749,29987
29599,25179
20007,31149
10390,11269
10622,24671
10431,30123
47033,21385
8838,28310
35757,12469
26563,22444
11036,8684
43297,17108
33187,31075
44020,11754
40839,173
13212,37139
39121,15257
8267,2946
27921,6708
31823,29405
15138,4155
23116,29457
5799,4573
48324,14758
16994,17632
4178,4703
39699,14280
15895,33537
20585,34935
9249,36528
31923,13937
11817,29063
34436,25958
7588,29928
27426,10312
43394,7616
47802,27759
45278,34796
18952,3759
18488,36626
22080,21170
26348,7719
41031,3761
43218,31820
5959,32865
1497,27494
5958,22771
25031,16534
10810,21446
35754,36623
10297,30979
6973,15508
1503,25543
17170,34657
47017,1494
33595,27011
24359,23995
5308,15170
32914,26499
22956,26499
44685,15616
24155,10301
12163,30256
7344,1039
19646,10461
33019,20186
11915,13096
42230,27153
44777,4098
29568,9
48188,9
11773,9
41162,35990
26480,18376
30862,33813
21065,6235
26058,32206
12671,30439
23673,30439
20886,2685
35099,32241
1631,18323
29134,35726
29773,19726
27223,29347
19050,35309
46084,9834
7143,2407
2682,17692
15123,23128
17566,29307
33968,18832
34584,27055
40795,8266
12551,9117
18177,18367
19652,1369
47528,32193
24975,33980
1641,17376
32259,17376
46313,30273
37639,7480
284,7914
44129,6103
37384,20592
8801,1961
31057,9831
24547,26412
36358,14307
39566,3783
6969,6604
31651,23864
368,31250
40862,25005
13857,12739
46042,33910
17242,6731
14130,5866
19382,20896
15896,30873
1758,2251
25366,3477
42763,5347
1922,5670
37882,28440
35037,24624
47423,24722
3364,35300
11713,7055
16903,19338
2344,32655
40656,16240
19625,24772
9426,1879
31967,29433
31211,20378
2907,8964
3067,29881
8449,15681
18325,33113
44384,30839
16087,11686
17256,547
41454,27612
40362,27612
46848,26460
3244,23335
48245,14133
34528,2859
14314,18226
35509,14219
29790,12242
13972,14255
22835,18085
21161,22401
30865,18051
25150,34049
39748,28011
33188,11837
31900,19592
16403,11109
23347,16824
24803,13457
47626,11638
33759,29617
48002,27174
17184,20685
10170,18180
41332,5417
18958,33104
7792,23384
10651,36263
4586,35556
37450,890
7341,6476
24834,17580
7270,32141
5846,25343
34150,19759
47352,2069
24718,1757
7064,6947
9572,1958
23278,3576
48210,36741
24880,29604
31990,31921
13871,31921
23146,35790
12949,3501
43567,23006
1393,5184
22276,7483
43135,26161
39042,20153
15278,19084
123,24833
38311,31926
3209,8628
4546,35610
42646,7693
19720,32142
823,24880
2885,10034
43502,15135
20499,31278
30249,7313
42366,34952
6534,4629
28062,12117
37925,16634
25470,15315
6298,20993
24229,16250
19573,35132
2054,8071
20087,30395
12585,30395
20347,2569
3084,26101
18277,7266
3986,19129
5457,28082
18753,4136
48365,18600
19255,18600
20395,18538
7809,30572
34172,7329
47324,30337
11104,6631
32906,13011
36197,16042
10714,17017
33702,21835
38576,1279
43457,10474
11350,28852
38545,24153
14923,22471
28220,7622
4106,8740
44333,9110
8562,3268
11968,997
16966,997
9615,20401
44148,11917
1772,5473
29087,24450
2147,2347
3033,16186
38643,16186
29181,20266
24981,7881
18470,23284
16942,30643
20472,214
10252,18924
5659,26983
11693,26983
45848,34085
33682,30095
38088,29526
40879,31990
7679,13145
20330,8507
46655,7424
14428,33701
47953,3275
19701,26669
31701,36747
23086,29470
26865,13761
1329,14326
40408,20035
42166,17467
27236,29299
33039,26236
13189,23468
2676,2656
45082,1818
4896,36497
46948,24232
12351,27975
21514,10067
23273,19037
46261,1429
33303,3856
28476,11383
9413,22405
12464,21519
28344,22726
45080,15377
23504,13211
10963,34807
21267,34807
32324,34807
598,34807
46014,34807
40700,34807
44828,34807
32663,34807
34311,34807
7832,15719
43989,35030
21380,1452
27730,1452
37042,3139
24976,15636
19048,14126
25782,11377
562,10711
860,15838
27440,32952
5428,33960
2824,13399
17247,19207
28471,26536
7664,18296
37497,19581
48185,2682
13796,14006
8687,27858
33157,16406
19616,16406
8327,16406
33723,16406
33397,16406
23073,24405
34050,18565
4261,34708
32025,25088
15982,25088
20054,4553
47670,22581
17989,2920
32374,28307
40327,33095
9753,12247
14485,10997
29357,9525
29231,18019
28230,18019
40280,18019
35321,18019
36016,18019
1457,18019
36452,27050
20998,37169
41955,36215
20396,22337
21111,19937
19962,34019
28381,11524
14573,30660
47355,2459
333,2265
13885,18066
27628,25982
11986,14666
48356,18044
3339,12566
990,29220
46301,11214
15198,31760
38167,31099
27119,24863
28732,32994
15423,13491
14352,4590
4631,27121
42142,29497
33276,18022
1292,20656
32509,16122
42233,32681
3157,2227
32789,8233
8720,30668
6330,15660
26687,21454
15184,21227
2219,18192
28033,27924
1326,758
16413,31927
43727,3676
23298,3676
36312,3676
30777,809
15867,27394
44536,19579
40673,12023
46637,36487
24341,17537
37414,36422
48508,18043
38903,28247
45387,16157
37269,10758
13937,25500
25456,33521
12897,32870
16437,7497
16829,77
8365,30698
2977,34200
44345,35542
42021,16095
38777,9456
1221,26894
5669,27629
38831,27629
232,23935
35260,27507
12900,8215
35713,20130
10799,2318
42365,8995
48228,5202
39663,27505
3952,12288
18961,20241
42177,37081
22443,7038
22401,7038
40683,16671
17877,19375
21407,10591
26827,21861
22937,21861
20375,3310
43582,21514
38260,6107
40500,15493
30588,10242
41216,11017
42670,7324
17554,8850
38665,26213
7974,12291
36024,28952
24221,24553
2971,7554
34876,3972
7904,19993
21536,36255
14819,36255
19362,36255
21179,36255
17320,36255
29447,36255
30919,36255
12892,31198
34173,4133
36068,10041
20638,15362
15782,12094
38404,12094
33326,12094
21551,12094
27187,21537
13751,13707
31065,2080
563,17503
29709,3126
43349,3126
38352,25319
37003,36082
32611,29313
22173,21161
18260,2312
10193,34030
2961,36064
47140,18412
15522,31369
43233,23131
18070,17874
4761,7267
12870,26413
31301,10686
40252,14697
31896,16819
22182,7029
41989,29395
2948,32866
27010,35296
16754,35966
16833,25748
1948,23576
579,23576
690,36641
19391,32092
7197,36033
14783,35875
35925,27515
46585,33647
18018,2885
4495,23912
39921,1149
44771,20488
41187,5554
19185,5681
38417,5664
31367,3923
6544,12812
9480,13553
29479,2525
34601,25184
9775,31779
22521,12360
15513,24610
11110,26341
24732,10765
28809,20833
2576,21343
29168,16829
11590,11970
31427,13802
12337,18880
25202,133
38928,26065
7766,7350
23740,34050
1735,29484
15029,4765
45403,7076
18642,17901
47453,25098
8597,20516
38159,32548
14938,36713
36057,27181
28170,4549
29679,22288
34888,10742
23412,9643
39655,10984
5560,20299
2501,1624
47378,10627
801,15463
28945,11798
2632,27782
33116,3550
13359,22466
1094,25329
29284,2982
16346,2982
35544,17843
7389,22012
21615,19380
25261,29305
46419,10714
29385,13602
211,15835
43166,8553
16050,9096
28050,8235
37744,26124
27531,31463
26372,25225
26166,25413
22909,17766
41516,1487
27566,21380
27744,21106
51,11940
8917,11940
43361,17037
11240,25688
43342,17798
25618,6840
8484,21682
45980,21682
8000,18333
12425,18237
9256,34818
840,36193
46590,35909
15846,12255
40906,10389
7962,22118
48469,22118
45293,28034
42293,26014
29007,36650
35148,15159
30991,19682
24281,20225
1419,22448
1566,33215
10051,20253
12302,20253
28225,16073
25729,9723
35181,15198
27805,34234
31714,16235
15025,34637
45028,26714
31098,31261
39953,36294
31894,15327
14172,10619
28278,3379
3969,33094
33256,33000
41787,6813
3251,16481
38089,19530
38312,15971
26750,9816
13183,15277
1580,15277
39267,15277
17100,15277
43221,15277
19404,15277
44202,15277
15086,15277
47586,15277
3139,15277
6095,15277
10071,15277
46629,15277
48515,15277
20658,15277
13290,15277
41474,15277
35595,15277
13659,15277
20976,15277
2723,15277
18208,15277
26339,15277
41301,15277
12157,15277
42143,6410
35674,10363
37558,20272
46626,23313
42127,836
4986,31681
31045,20038
13243,13969
25209,10127
30265,2364
9736,2364
20419,15535
22902,4401
2435,4401
21014,13893
10389,25957
15718,4901
19109,4901
23713,1555
35442,3771
21813,11924
22133,14004
33192,21585
40177,18117
2016,5922
30774,6810
42831,29781
5048,12808
17123,26990
627,31787
30343,26933
40635,23220
34399,24514
24838,18912
47699,19311
11766,20520
4500,5527
13656,10085
45752,12009
19074,32512
34653,10248
26591,21593
10526,32299
7455,20765
33664,29330
4971,30190
27886,1082
38004,30969
34259,26930
24090,25256
30966,9438
15412,12375
13075,15223
10043,11077
16387,28352
38276,25586
37217,24540
29765,28838
12751,28838
37117,24285
4404,6683
44284,16160
28383,36371
45428,26793
15830,23223
9343,3459
28289,12842
6956,2562
47895,2684
14280,35349
499,27237
28203,26293
28736,22515
15792,36658
24755,20438
14101,9599
1789,37196
33822,19178
38825,23969
19951,14340
13878,33001
46537,15754
20119,29343
37854,13028
25259,9368
39397,14995
14037,35958
7094,26966
29141,23903
3177,16500
31571,9036
27363,19827
24663,35098
20522,27964
177,32383
10534,16752
36245,5552
8338,16277
16121,26022
32699,25512
45925,28793
44200,6617
32055,12934
1481,31143
31607,13105
32189,37180
31243,13291
45739,1784
45132,33888
6903,18399
22029,35267
15783,4926
47050,5133
20324,19570
27039,36901
27762,32325
3730,29710
8190,27676
21619,27676
25163,27676
13047,32967
16052,28862
33370,36860
39099,26448
21896,9864
31755,22470
17218,33306
37471,132
24254,18678
2536,6472
22617,33800
26600,10260
35454,12246
40557,14031
17730,13996
22983,20995
26982,26455
5258,33066
31861,7686
12917,29813
46475,27218
13142,13377
23277,11190
29154,16886
44301,16886
31513,15737
27612,15121
5521,9516
9390,3423
36920,2554
12469,8274
40851,27689
4132,1482
9897,29511
30186,13853
32306,13853
21929,23062
17665,35868
9586,29447
2893,20117
34390,20117
28639,5230
24056,2401
19948,10266
19953,7277
17442,25230
47155,10567
6938,14419
31191,36978
38625,21120
39382,33268
38775,1216
19084,26372
44628,35627
14913,23705
32327,13758
9664,36184
1824,4434
46298,21116
35565,29213
27394,27771
32257,14222
37281,27048
12994,21220
28368,19883
42527,17592
27598,23421
38446,5461
8510,12871
25336,36916
21612,10198
23627,33308
22688,18450
8442,12606
27355,34720
37695,9346
20500,6658
47897,24911
3615,17718
17715,13587
22753,9396
42658,4065
31117,9660
14212,5351
5251,18883
28842,4509
4325,9822
17007,29789
32176,3178
31481,35802
26520,26437
34958,24454
38844,16832
35497,13257
20301,24256
39930,35648
20015,3319
3719,33357
20045,32714
16546,6197
22611,25770
33662,35271
10742,9273
36665,7652
9777,26148
37860,26148
23129,26148
39329,22156
24129,16565
13927,19379
40256,19379
42252,19282
23062,19282
5363,6119
2849,18686
2292,1158
24479,23542
9339,16028
13949,8765
35816,24672
20805,33152
39991,9005
38728,17100
16733,7565
33771,10435
16071,2995
833,4041
2308,35481
2163,11223
31966,16605
6278,16605
10682,16605
36859,16605
32275,10051
26574,11003
13665,25415
1711,31069
16400,25979
41636,23981
129,10737
13349,32033
37772,32033
48225,23574
48168,7315
35486,7315
44766,12029
32948,26969
45177,24686
10450,4452
15465,31963
7024,33522
1155,26342
44687,26174
22685,28369
14267,35781
48160,35972
39835,24874
38811,23537
1761,15816
8200,15816
10294,4341
998,28018
43480,14665
41453,28565
4953,14676
18857,25345
8594,36578
38314,27194
42170,37145
43787,13360
1208,16802
45847,14085
48456,31546
48128,14755
43164,37077
39142,24679
40876,4094
36500,15219
9720,15830
44230,14701
37299,14701
31206,16685
46923,13792
19459,17118
29350,5309
12776,21319
33916,36278
39378,29399
45276,994
38041,19784
22156,11712
33819,19201
4429,16604
16278,34444
43839,26495
34344,26495
33520,21628
40095,908
31902,23782
17999,11282
631,35959
29954,22222
46832,19240
18166,23267
35763,27822
27135,23162
22926,30156
15380,25553
15689,29995
4614,542
40843,19408
27349,739
18375,9942
46899,2898
5756,36225
5294,7327
36003,31031
41439,31225
8106,34423
44266,23225
26984,18020
36829,16693
24287,34284
42316,13495
37757,30388
31280,17916
46900,35043
23987,8222
2662,15802
27702,11070
40166,34997
41139,31708
1444,18492
15849,6466
26437,6466
40409,33130
39380,33348
45669,11963
37311,2428
23950,21180
32775,19588
42675,34165
10058,34165
3170,34165
30321,34165
13793,34165
11283,34165
16726,34165
10532,34165
11302,34165
1921,34165
31889,34165
2552,34165
47746,34165
15041,34165
15595,34165
33510,34165
5483,34165
39711,34165
19367,34165
10909,34165
2268,34165
4519,34165
41122,34165
5073,34165
11055,34165
15956,34165
26165,34165
35936,34165
39202,34165
45038,34165
48082,34165
37458,34165
36598,34165
23798,34165
6502,34165
5608,34165
23597,34165
26053,34165
11386,34165
7349,34165
42074,34165
4979,34165
14795,34165
35972,34165
1051,34165
10360,34165
41659,34165
2305,34165
36830,34165
8713,34165
12043,34165
28535,34165
21966,34165
39926,34165
13391,34165
11456,34165
25631,34165
37220,34165
21464,34165
30673,34165
6711,34165
8791,34165
46660,34165
18902,34165
43322,34165
16012,34165
32827,34165
19169,34165
26573,34165
37802,34165
3124,34165
45651,34165
22625,34165
6120,34165
31974,34165
11099,34165
24461,34165
18706,34165
48395,34165
20376,34165
33585,34165
42415,34165
2398,34165
3371,34165
25022,34165
40014,34165
43861,34165
1610,34165
10415,34165
39986,34165
12266,34165
31330,34165
7210,34165
12863,34165
11777,34165
33152,34165
35931,34165
328,34165
23098,34165
9750,34165
14339,34165
31030,34165
13027,34165
36198,34165
10911,34165
33803,34165
48105,34165
4552,34165
33557,34165
19358,34165
1203,34165
31672,34165
17153,34165
45930,34165
10918,34165
13058,34165
4550,34165
23867,34165
29517,34165
42770,34165
13184,34165
19914,34165
45604,34165
39939,34165
13157,34165
44083,34165
36864,34165
17597,34165
40897,34165
20864,34165
19717,34165
24802,34165
38402,34165
34481,34165
36754,34165
45440,34165
12350,34165
1224,34165
37530,34165
15682,34165
15429,34165
429,34165
42949,34165
23417,34165
23448,34165
21410,34165
5954,34165
14015,34165
39541,34165
37816,34165
3214,34165
1105,34165
25911,34165
467,34165
44101,34165
26761,34165
39755,34165
39255,34165
15449,34165
15507,34165
16827,34165
20320,34165
4213,34165
40970,34165
16576,34165
17662,34165
6656,34165
48405,34165
38225,34165
5550,34165
25886,34165
26361,34165
33401,34165
19068,34165
229,34165
17255,34165
36240,34165
22228,34165
26817,34165
46113,34165
20708,34165
45995,34165
45782,34165
1027,34165
28317,34165
1797,34165
44156,34165
40693,34165
5056,34165
35882,34165
22969,34165
2720,34165
18195,34165
19662,34165
9682,34165
28610,34165
32412,34165
29652,34165
35247,34165
15707,34165
46315,34165
29390,34165
40484,34165
24910,34165
24998,34165
44134,34165
25141,34165
40022,34165
42349,34165
11782,34165
36135,34165
12685,34165
267,34165
25544,34165
17562,34165
28815,34165
46803,34165
34571,34165
25106,34165
10219,34165
10282,34165
7703,34165
37711,34165
4907,34165
15134,34165
17642,34165
46281,34165
44586,34165
39756,34165
41626,34165
21722,34165
28771,34165
6737,34165
36652,34165
7019,34165
36453,34165
16815,34165
39504,34165
38171,34165
10670,34165
21922,34165
32817,34165
12566,34165
31556,34165
47793,34165
35023,34165
19337,34165
22527,34165
10286,34165
44750,34165
7350,34165
13904,34165
15105,34165
36144,34165
38157,34165
47839,34165
38659,34165
33757,34165
36967,34165
10013,34165
1508,34165
29566,34165
25657,34165
8523,34165
16405,34165
30571,34165
37350,34165
41534,34165
13829,34165
14087,34165
40937,34165
4592,34165
43827,34165
28908,34165
47178,34165
5145,34165
10063,34165
35576,34165
12976,34165
20308,34165
46675,34165
14420,34165
33912,34165
21337,34165
21010,34165
45809,34165
4078,34165
24450,34165
38753,34165
33579,34165
46422,34165
40654,34165
30315,34165
3469,34165
18466,34165
1822,34165
28078,34165
11299,34165
3708,34165
3633,34165
12241,34165
46676,34165
6707,34165
33449,34165
19224,34165
38536,34165
26354,34165
1357,34165
29178,34165
32729,34165
41433,34165
38672,34165
4299,34165
24639,34165
18161,34165
31121,34165
9061,34165
28297,34165
26299,34165
19412,3112
15097,36883
35245,16078
40034,28809
524,20004
27849,2669
19343,13671
27878,32623
24824,27414
35584,34509
42388,34509
22155,34509
29324,15406
30427,28592
13050,12127
12296,18221
25018,18221
6865,12736
40149,31353
23871,29103
46867,30274
5843,7482
4479,14953
3152,8411
19082,9979
8896,32698
27544,9162
45122,11456
47168,21643
20463,28985
22504,23456
16419,34800
30810,13466
30405,13911
9770,35387
38919,5004
24225,36568
18814,6855
46065,31243
4312,17813
34010,35756
42817,27455
21531,27573
35070,20831
27705,27272
38678,28419
28294,28900
18653,8343
19750,14836
41705,21365
19709,14864
11571,3489
8714,3839
23454,3199
48066,6495
17955,5384
35892,7381
46644,252
1664,27921
26958,29614
17020,33346
10479,28946
34082,28946
1673,28946
29956,2966
8833,5031
5932,18753
43728,15939
26955,28319
35564,28319
16500,2699
14111,16232
18986,30391
11557,25580
30310,14816
6887,10723
30661,7414
36463,7414
8926,7414
17590,35156
23573,34529
3741,34529
38211,34272
37699,21535
17449,31282
16003,25377
18531,25070
1267,27649
48338,31308
28632,21117
5574,13695
38015,13053
39232,23525
39038,705
19890,23802
33536,5339
36137,26287
11247,8632
33112,7253
7618,10870
35753,2060
17809,7032
44168,4338
20852,30419
14960,20693
29265,23217
323,3648
32934,16709
6299,30538
33783,31514
19623,36017
5824,29585
23406,2286
2589,21832
33355,16587
27929,15384
12798,31096
1637,1596
41053,764
346,21530
37312,30070
19035,22654
37407,32571
6511,8365
9843,817
28782,4131
25204,4271
12692,7303
32228,25106
13961,8982
46744,19411
38893,34598
158,25511
3825,16430
498,17714
18796,34056
19996,10697
24960,6818
26549,23244
9042,9251
23650,29791
16174,5241
29382,32773
9505,4224
3182,8499
48351,20901
23480,34643
46704,31943
30316,13527
12515,34321
7899,5505
48137,1125
37107,12388
38598,4106
47091,10829
17975,34897
28376,7196
24135,1174
18043,28779
11382,17662
16058,3169
30257,26671
47755,8264
40343,19919
39570,19999
8944,35503
4196,22412
2306,16475
44102,450
47443,28395
37226,7524
23988,13747
361,13747
37406,25731
12442,17202
20447,20914
45792,7
41585,34393
42894,27897
16297,468
28504,13799
27386,35982
39463,35982
32346,30857
15866,2812
29432,29048
47280,12986
5778,20827
28960,2541
43144,303
12489,13130
19434,30318
24999,28412
48197,14119
35872,22739
26493,2611
31744,8977
33221,21488
28787,17670
7202,5754
37956,35215
15151,18050
12961,25640
12691,676
27382,12328
34253,29756
30748,22164
34449,914
21553,14520
42534,12757
1252,10189
9637,15413
37753,16698
9010,17346
38763,9411
16742,18277
18515,5389
23821,5389
16476,16601
7182,1376
35748,34112
11045,11263
48416,11263
39923,843
1416,29016
35414,34191
517,37023
24789,7759
41184,3547
35933,11714
36775,20739
33042,6520
46387,8593
14772,4906
44503,14963
16334,31952
11006,18933
2504,22292
27370,29415
1596,10089
42297,35595
47536,27429
33646,29886
9628,17464
35953,970
12379,4864
21864,21497
17340,9176
3456,5809
13394,6279
17852,19325
33454,28375
35,8836
24679,18334
9641,6588
15966,770
23719,24762
40629,2501
43268,2501
39415,30336
30653,16123
42136,29182
23833,1709
39728,25776
27451,19227
45621,19227
42163,19227
27917,19227
40975,19227
503,25321
19098,4160
34543,4685
7834,10229
1894,34961
40714,33528
14753,33528
47075,33528
18749,33528
5781,33528
26066,33528
16005,33528
38031,33528
25067,33528
26263,33528
41747,33528
33871,33528
34995,33528
14117,33528
31214,33528
7076,33528
37539,33528
14497,33528
10274,33528
8746,33528
41226,33528
4401,33528
10368,33528
29609,33528
9025,33528
41144,33528
8572,33528
18908,33528
20549,33528
39537,33528
38093,33528
20825,33528
40427,33528
33230,33528
40473,33528
37043,33528
34977,33528
7396,33528
20,33528
11742,33528
9517,33528
41260,33528
26477,33528
34648,33528
30351,33528
24211,33528
36808,33528
10217,33528
29569,33528
8525,33528
43867,33528
1056,33528
13013,33528
246,33528
22321,33528
2312,33528
33260,33528
29260,33528
5413,33528
8262,33528
26932,33528
5432,33528
4853,33528
20947,33528
28816,33528
28192,33528
17051,33528
3845,33528
24298,33528
41116,33528
15810,33528
27248,33528
19142,33528
23625,33528
39994,33528
36687,33528
29785,33528
22479,33528
16547,33528
19754,33528
28142,33528
36388,33528
8091,33528
10002,33528
28773,33528
15063,33528
42171,33528
11961,33528
11448,33528
14293,33528
28942,33528
2911,33528
45905,33528
12204,33528
22294,33528
24809,33528
34455,33528
37768,33528
27630,33528
42261,33528
46385,33528
12553,33528
44294,33528
17901,33528
9890,33528
45611,33528
4115,33528
43984,33528
8953,33528
10615,33528
42570,33528
42682,33528
40267,33528
18673,33528
20536,33528
46106,33528
31804,33528
39944,33528
22081,33528
30599,33528
7669,33528
44010,33528
47457,33528
23359,33528
13795,33528
41599,33528
43043,33528
33495,33528
24871,33528
2004,33528
7108,33528
33900,33528
12103,33528
10747,33528
10809,33528
37971,33528
34464,33528
12011,33528
13436,33528
5771,33528
16693,33528
36744,33528
44962,33528
546,33528
20456,33528
28913,33528
23040,33528
10713,33528
13850,33528
23760,33528
24330,33528
25567,33528
15080,33528
43517,33528
22385,33528
8854,33528
33902,33528
43563,33528
16237,33528
43019,33528
3946,33528
45470,33528
16859,33528
25850,33528
3386,33528
5586,33528
38166,33528
4489,33528
15509,33528
18086,33528
14793,33528
26384,33528
21081,33528
19281,33528
27586,33528
37984,33528
15331,33528
44076,33528
39901,33528
34845,33528
25875,33528
11528,33528
11295,33528
48018,33528
26735,33528
6757,33528
19482,33528
10888,33528
5036,33528
33653,33528
26524,33528
24590,33528
1205,33528
11379,33528
34680,33528
8755,33528
40483,33528
41000,33528
2486,33528
44103,33528
11389,33528
36679,33528
17368,33528
29440,33528
39520,33528
41632,33528
28452,33528
12983,33528
15488,33528
17822,33528
11248,33528
20371,33528
10520,33528
31772,33528
6531,33528
33913,33528
32653,33528
11976,33528
47760,33528
42522,33528
42424,33528
43900,33528
43237,33528
27167,33528
20645,33528
39973,33528
39925,33528
20246,33528
45130,33528
8919,33528
24903,35373
13120,26885
8252,3914
18677,23598
7293,22774
17525,25894
37814,6832
20857,6832
34317,1464
34113,3312
30455,24590
28194,34419
37268,66
42010,4709
20268,32168
4762,19108
43044,17389
38606,3131
35560,15812
39888,18682
39292,9856
11210,25893
42172,6824
25797,7658
36666,23362
20255,21887
16271,15864
29542,18045
17451,24060
45411,26568
10631,9883
17203,11842
19408,12914
36732,26156
35174,12644
34582,14045
25121,31602
45091,529
6158,9384
22247,31161
37707,26684
3807,1558
2008,35924
40004,16199
10913,5025
43100,5025
17161,23595
48131,21347
27619,2171
9933,2638
47811,12911
12138,1516
48254,27893
41986,14059
20637,11096
29586,13997
13179,14299
27128,13246
47004,36871
4327,11666
6926,23451
45316,11642
86,32411
15176,34671
37353,24862
15230,21383
24277,84
19895,29820
25489,34862
42980,3883
12188,20641
21996,33231
41933,16502
28488,33833
44495,14765
38107,155
19220,15541
26676,3552
15607,29898
18896,8518
45972,4188
1052,18659
39210,18659
42893,29860
1777,36282
47218,24069
4938,15696
32610,21812
2284,3265
7717,2836
37769,2836
37211,959
4580,30762
31135,30762
2239,9747
19423,33838
22025,34728
35641,9733
40155,145
3338,36457
3580,35883
44615,36266
39471,25478
47133,31655
13577,21633
29778,22289
13132,26783
3554,3300
36627,29666
980,34520
6199,18878
44564,34169
2479,35537
5221,18081
28171,5471
43922,14197
33797,19591
48250,26726
21498,26726
45616,32457
3603,25559
38180,19277
31278,16304
38566,3573
4184,33915
25736,25231
23095,11502
966,11599
31787,1702
14159,22796
33546,26337
24912,26337
4117,24067
31473,33122
9717,3667
9115,6988
6968,30015
15874,16888
9898,25198
23648,23858
38760,9221
1716,8342
38817,19880
5859,29905
15600,26884
29696,31802
15510,29017
24633,2702
5343,26724
40188,2679
3797,7484
37118,20057
43817,21967
34515,25696
12269,5535
36767,26253
24949,17072
7121,15008
32756,3217
6399,36686
16268,34391
7561,34391
4624,9471
29064,17326
27832,6945
14113,32188
18394,17287
10972,36163
15571,8128
19915,21340
8690,32450
11358,639
30741,22730
8359,26113
32814,3507
28135,12152
28804,946
44386,27396
36642,27512
29381,8536
3354,5153
3563,27030
14162,36345
14249,18451
40847,29209
48258,16746
18242,13294
2090,907
29615,7009
20113,7009
34040,18713
30832,17033
15030,9583
38623,2008
21812,3647
47564,27342
30528,10024
35663,7417
24028,8083
13823,17631
46222,35893
46638,7657
15548,26333
22802,19746
27524,17468
19061,34956
41876,2402
28996,17426
11624,6037
16106,6180
33178,27963
47310,11157
38232,27023
17750,13006
42551,3656
25071,33200
11746,7751
21441,33725
41020,29635
38340,11060
24992,4165
5925,9374
12275,25674
8568,16461
36930,23142
2866,12762
22699,25297
34710,19680
14396,13125
31084,33943
4211,33943
45190,33943
33393,6634
13275,37187
37209,5206
38128,36149
11015,13189
44304,4058
34483,8833
34836,32601
25452,16179
41542,14822
37977,20376
48193,2179
12447,26021
7052,4647
43249,28157
19066,27987
35692,28007
47679,28007
11898,28007
30752,28746
9324,4104
11,10418
22259,31743
14824,3441
33794,12403
7037,8665
22368,16249
3221,12980
9303,6707
603,6707
4457,25902
22657,28232
3851,12659
16404,20874
47466,10359
4759,28901
30452,4984
1941,2089
7725,33415
48218,33415
44669,15360
2100,27043
568,27863
30163,5247
13951,22314
22974,23685
44130,14406
4993,14406
23725,20440
6827,5172
37364,20692
26800,7968
41476,8818
45579,3205
24376,8046
35783,8046
73,660
13816,10670
11733,27264
41742,16286
27931,23483
3226,27922
2187,36855
5367,1673
9422,1673
14067,14586
7598,30097
5386,34378
5418,14253
14568,16449
15706,5773
12421,14238
7829,10822
23200,30404
32872,31577
6509,14486
41335,33735
44459,14543
20806,13140
39189,13140
23364,18521
18590,7760
29592,22834
47069,10283
20452,23441
11425,10402
16555,31908
3814,31774
16301,28686
10750,24810
9953,13985
28966,19855
42876,34999
28963,12657
35890,6523
7960,6523
12119,17752
14360,28270
44611,1450
48462,13279
36610,13279
43676,13279
42703,33290
20543,22865
12471,19690
42423,28005
28259,28005
4599,1694
32022,14561
36718,5367
5402,36279
10436,5848
30298,23050
47881,21082
16214,29123
6354,16010
32878,21430
2770,28110
22110,24929
42134,20042
21950,21891
48503,29500
39152,11181
36356,26656
3783,7478
31322,4665
37315,32340
1427,35430
18105,28203
42292,14351
30794,31725
17897,7799
12494,715
4219,28819
24832,34989
23599,22360
38662,27337
40466,24416
42695,17797
2449,14844
47073,22107
12534,4039
45371,10793
453,19119
19019,29571
15188,29571
13889,12093
2951,18586
12964,26308
45228,31746
43887,31746
23545,31746
26564,25497
28513,7848
23776,36977
18945,11182
174,11646
36988,37118
41225,20426
6391,34422
6126,12358
14422,27165
19694,23769
5135,20478
1634,5085
11665,6961
25759,26080
28119,19602
37038,19602
24649,21597
29294,30416
46489,10200
20487,30407
10138,13614
23805,29473
7637,14315
14232,6515
48109,21809
40457,37157
4992,35011
42766,34963
22894,4837
18250,28066
29339,16650
11038,22398
42748,27088
6959,35522
18865,35004
31016,9401
3589,16703
44,3575
10703,13115
8508,33878
48162,29570
25107,4705
24931,5761
47646,2083
47399,14416
31895,8022
16154,20852
28104,7754
32513,11537
4905,34653
19860,14796
46214,19520
4347,7690
