property_id,name,room_type,price,minimum_nights,availability_365,available_since_date
21929,"Private apartment535
REVIEWS ON PROFILE/Manhattan",Entire home/apt,145,2,100,2019-06-17
17665,Beautiful + Unique + Large 1BD in East Village,Entire home/apt,275,2,0,2019-05-05
9586,Cozy 1 bedroom Apt Morningside/Harlem,Entire home/apt,113,5,0,2019-03-14
2893,HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN,Entire home/apt,268,3,154,2019-04-28
34390,NICE 1 BEDROOM 25 MIN TO MANHATTAN,Entire home/apt,88,2,54,2019-02-25
28639,"Beautiful 1 bedroom apartment in Greenpoint, BK",Entire home/apt,71,7,0,2019-02-16
24056,"Entire 1BD Apartment in Crown Heights, BK",Entire home/apt,100,5,0,2019-01-30
19948,Basement Studio Apt in a quiet area close to all,Entire home/apt,69,2,0,2019-03-19
19953,Home Away from Home,Entire home/apt,100,1,0,2019-04-17
17442,A Lovely getaway apt in upper Manhattan!!,Entire home/apt,99,3,0,2019-03-03
47155,Clinton Hill Apartment With Large Private Balcony,Entire home/apt,158,2,28,2019-01-17
6938,Cozy West Village Apartment,Entire home/apt,250,5,0,2019-05-12
31191,Pre-War Brownstone 2 Blocks from Central Park,Entire home/apt,299,3,116,2019-01-19
38625,Steps to Central Park: spacious and cozy UWS 1BR,Entire home/apt,175,1,0,2019-03-01
39382,Cozy 1BD Apartment in Brooklyn Prospect Lefferts,Entire home/apt,90,2,0,2019-05-11
38775,Greenpoint Guesthouse with 2 Private Patios,Entire home/apt,150,3,25,2019-01-24
19084,"Clean, Spacious Place on a Tree-Lined Street",Entire home/apt,150,2,0,2019-02-11
44628,Loring Estate,Entire home/apt,100,14,81,2019-05-30
14913,Cozy Basement Apartment near RUMC Hospital,Entire home/apt,75,1,175,2019-02-20
32327,Fully equipped apartment on perfect location,Entire home/apt,115,7,0,2019-05-30
9664,Charming studio in the heart of Astoria,Entire home/apt,110,4,0,2019-03-16
1824,"Beautiful, Spacious 1-Bedroom in the East Village",Entire home/apt,230,5,0,2019-04-05
46298,Sunny and Spacious Apartment in Astoria,Entire home/apt,120,2,0,2019-01-03
35565,Cozy well decorated/located studio in Astoria,Entire home/apt,110,2,305,2019-04-10
27394,"Single Apt,Near DNR train,Fast travel to Manhatan",Entire home/apt,80,3,195,2019-04-28
32257,**Irresistible Jewel**,Entire home/apt,199,3,0,2019-03-04
37281,"Large, quiet luxury home in Manhattan",Entire home/apt,280,3,69,2019-01-16
12994,1 Bedroom in the heart of the Lower East Side,Entire home/apt,140,3,0,2019-01-10
28368,Artist's Abode Across from Prospect Park,Entire home/apt,200,1,2,2019-04-12
42527,"Stunning Brooklyn Heights House, Manhattan 5 mins",Entire home/apt,1095,2,240,2019-06-25
27598,Huge duplex with yard - 15 mins to Manhattan!,Entire home/apt,154,3,0,2019-04-15
38446,Neat Upper East apartment just for you,Entire home/apt,265,1,0,2019-06-02
8510,Beautiful modern apartment with private deck!,Entire home/apt,150,2,4,2019-04-04
25336,Upper West Side Town House Apartment,Entire home/apt,82,7,0,2019-04-03
21612,Bright & Beautiful Brooklyn Boudoir and more! ☺,Entire home/apt,249,1,177,2019-03-18
23627,Sunny 1 Bedroom in heart of Brooklyn!,Entire home/apt,95,5,20,2019-03-06
22688,Fabulous and peaceful retreat in Brooklyn,Entire home/apt,190,5,215,2019-01-31
8442,Great East Village One Bedroom,Entire home/apt,160,2,0,2019-03-10
27355,Time Square Private Studio,Entire home/apt,179,2,235,2019-01-30
37695,Studio at Central Park North with fast/easy travel everywhere in NYC!,Entire home/apt,150,4,0,2019-05-17
20500,Chic Union Square One Bedroom,Entire home/apt,125,3,0,2019-02-07
47897,Spacious West Village mid-century modern loft,Entire home/apt,370,4,0,2019-06-13
3615,Upper East Side Apartment,Entire home/apt,122,1,0,2019-03-18
17715,Zippy 2 bdrm apt. in artsy Bushwick,Entire home/apt,150,3,0,2019-04-23
22753,Modern Williamsburg Penthouse,Entire home/apt,250,7,5,2019-02-28
42658,Gramercy Park Prewar Studio w/ Outdoor Space,Entire home/apt,99,3,0,2019-01-27
31117,Hip flat in the heart of Astoria,Entire home/apt,120,3,6,2019-03-03
14212,Chateau de Lambert,Entire home/apt,150,1,0,2019-06-29
5251,Peaceful apartment,Entire home/apt,49,2,24,2019-01-18
28842,"Designer Chelsea Loft: 2 bedrooms, 2 bathrooms",Entire home/apt,500,7,214,2019-04-17
4325,1-BR Apartment in the Heart of Williamsburg,Entire home/apt,150,4,0,2019-01-12
17007,Modern 1 Bedroom Near Union Square & East Village,Entire home/apt,120,3,4,2019-04-13
32176,"Bright, airy loft in Bushwick's street art scene",Entire home/apt,165,4,0,2019-05-02
31481,New Amazing Apartment In Washington Heights,Entire home/apt,120,3,3,2019-04-05
26520,"Awesome Newly Renovated 2-bdrm. - E,F,J trains.",Entire home/apt,130,2,117,2019-03-13
34958,1 BD cozy house near beach,Entire home/apt,90,4,179,2019-06-24
38844,2 BD cozy house,Entire home/apt,105,4,358,2019-06-27
35497,Cozy One Bedroom in Spanish/East Harlem,Entire home/apt,82,2,0,2019-05-08
20301,"Private, elegant, apartment with beautiful garden",Entire home/apt,100,2,30,2019-05-24
39930,Spacious 1BR near park & subways,Entire home/apt,121,9,179,2019-06-10
20015,Corner top floor apt - Williamsburg,Entire home/apt,90,1,0,2019-04-26
3719,"BIG-3 BDRM house, 1hr to Manhattan, near beach",Entire home/apt,150,3,0,2019-03-11
20045,"Spacious, cozy, fully equipped apartment with AC",Entire home/apt,180,4,0,2019-02-13
16546,"Flatiron Loft 3BR/1.5 Bath Best Location
30 days",Entire home/apt,333,30,210,2019-04-22
22611,"New house in Rockaway Beach, NYC!",Entire home/apt,150,2,309,2019-05-12
33662,Chic Williamsburg Apartment 2 Bedroom,Entire home/apt,150,1,0,2019-04-12
10742,Cozy Studio Close to Broadway and Times Square,Entire home/apt,135,2,0,2019-03-12
36665,"*Spacious* Artist’s Home, mins to NYC, near train",Entire home/apt,115,1,343,2019-06-21
9777,Spacious Studio in Residential Neighborhood,Entire home/apt,100,7,324,2019-02-07
37860,2 Bedroom Apartment in Residential Neighborhood,Entire home/apt,120,7,52,2019-05-24
23129,Spacious 2 Bedroom - Quiet and Easily Accessible,Entire home/apt,120,7,122,2019-05-11
39329,Quiet 1BR in Ft Greene! Close to Ft Greene park,Entire home/apt,110,2,0,2019-04-07
24129,"Cozy, Quiet Convenient in Prime Soho",Entire home/apt,200,1,0,2019-01-06
13927,"Gorgeous ""Smart"" Room in Manhattan 30 min to WTC",Entire home/apt,65,3,0,2019-03-27
40256,"Luxury modern oasis, 1 stop from Manhattan",Entire home/apt,156,2,0,2019-01-17
42252,Luxury mini Suite.,Entire home/apt,72,2,129,2019-01-13
23062,Cozy and luxurious suite away from home,Entire home/apt,70,2,129,2019-03-05
5363,Cozy studio apartment Lower East Side / Lil Italy,Entire home/apt,135,14,0,2019-06-26
2849,Huge Pre-War 1BD By Central Park,Entire home/apt,175,7,0,2019-01-06
2292,"Clean and bright apartment in Harlem, 2 BR",Entire home/apt,80,5,0,2019-05-15
24479,Charming One Bedroom Apt on the Upper East Side.,Entire home/apt,125,1,220,2019-01-23
9339,Extra Large 1 Bedroom in Kensington/Ditmas Park,Entire home/apt,150,2,0,2019-03-16
13949,"Bright, Clean, Modern 1 BR Rooftop & Gym",Entire home/apt,115,1,33,2019-01-07
35816,Not active,Entire home/apt,175,5,0,2019-01-14
20805,Sunny and Spacious Apartment With Private Terrace!,Entire home/apt,130,2,0,2019-01-07
39991,Time Square & Central Park Condo Sleeps6,Entire home/apt,275,2,137,2019-06-28
38728,La Sienna  - Studio Apartment,Entire home/apt,130,3,275,2019-03-06
16733,Cozy One Bedroom Apartment + Loft in East Village,Entire home/apt,154,3,0,2019-01-11
33771,The Brick House,Entire home/apt,180,1,0,2019-05-03
16071,"Spacious, Sun-Filled 1BR - Columbia Waterfront",Entire home/apt,169,1,0,2019-05-29
833,GiGi's Stunning Place,Entire home/apt,83,1,348,2019-04-24
2308,Charming and Light-filled 1 BR in Crown Heights,Entire home/apt,89,2,0,2019-03-25
2163,"Spacious 1BR  in Park Slope, Brooklyn NEAR PARK",Entire home/apt,150,2,0,2019-06-18
31966,2 BR Apt - Great Midtown location off 5th Avenue,Entire home/apt,200,30,280,2019-03-10
6278,3 BR - Great Midtown location off 5th Avenue,Entire home/apt,350,30,332,2019-03-21
10682,3 Bedroom in Great Midtown Location,Entire home/apt,350,30,151,2019-03-06
36859,2 Bedroom - Midtown off 5th Ave,Entire home/apt,220,30,280,2019-05-10
32275,"Beautiful, family friendly place with great views",Entire home/apt,144,1,0,2019-06-10
26574,Kid-Friendly Cobble Hill Brooklyn Home,Entire home/apt,150,4,0,2019-02-16
13665,Large 2 Bedroom Apt in East Village,Entire home/apt,349,5,0,2019-01-29
1711,Cozy Family Condo Bed Stuy (with amenities!),Entire home/apt,150,2,4,2019-03-05
16400,BEAUTIFUL BRAND NEW MODERN WILLIAMSBURG APT,Entire home/apt,200,3,0,2019-03-20
41636,Family brownstone with backyard.,Entire home/apt,450,2,0,2019-03-18
129,"Nice room in Astoria, NYC",Entire home/apt,125,2,0,2019-04-12
13349,Relaxing & cozy apt in Brooklyn mins to Manhattan,Entire home/apt,170,3,280,2019-06-13
37772,"Airy, modern apartment in a Brooklyn Brownstone",Entire home/apt,175,4,1,2019-05-12
48225,Leah's Place,Entire home/apt,200,7,0,2019-06-26
48168,Private Guest Suite  Less than 10 min to JFK :),Entire home/apt,50,1,23,2019-04-25
35486,Clean Cozy House less than 10 min from JFK :),Entire home/apt,75,1,0,2019-04-23
44766,Upper Westside apt with huge private terrace.,Entire home/apt,206,5,0,2019-05-03
32948,Crown Heights! Newly remodeled suite pvt entrance,Entire home/apt,90,1,35,2019-05-20
45177,Modern & Bright  2BR Entire Apt w/ Private Terrace,Entire home/apt,196,2,154,2019-05-15
10450,Bright 3 bedroom loft in the heart of soho.,Entire home/apt,899,3,161,2019-06-18
15465,Full-Service Junior Suite in Midtown Manhattan,Entire home/apt,399,3,0,2019-01-07
7024,Spacious and cozy apartment in Upper West Side!,Entire home/apt,120,6,0,2019-02-17
1155,Ideal Greenpoint 1 Bedroom,Entire home/apt,189,1,0,2019-06-22
44687,Haven in the Heights: stylish home away from home,Entire home/apt,120,2,227,2019-04-10
22685,Brooklyn High Rise w/ Amazing View,Entire home/apt,125,4,0,2019-06-20
14267,Cozy Studio in Beautiful Bed-Stuy,Entire home/apt,75,2,0,2019-06-10
48160,3 BEDROOMS/2 BATHS ENTIRE APARTMENT 10 MINS to JFK,Entire home/apt,130,1,285,2019-05-29
39835,Bed Stuy Beautiful !!!!,Entire home/apt,100,3,96,2019-01-26
38811,The Bad Pad,Entire home/apt,300,3,12,2019-01-27
1761,"Cozy, Sunny, Spacious 1 Bedroom Gem in Greenpoint!",Entire home/apt,83,1,0,2019-05-11
8200,Greenpoint Gem With Lovely Patio and Backyard!,Entire home/apt,55,1,0,2019-06-06
10294,"Cozy Two-Bedroom near Manhattan, airports & more!",Entire home/apt,118,2,87,2019-03-12
998,Great apt with outdoor space!,Entire home/apt,150,5,0,2019-04-06
43480,Super Cute Studio in Heart of Greenpoint,Entire home/apt,99,1,255,2019-03-25
41453,"Sunny one-bedroom apt., close to Prospect Park",Entire home/apt,124,2,0,2019-03-25
4953,Brooklyn Mezzanine Apartment,Entire home/apt,175,4,0,2019-02-28
18857,"Harlem 1 BR apartment w/ washer&dryer, near subway",Entire home/apt,147,2,72,2019-01-03
8594,Prospect Heights gorgeous apartment,Entire home/apt,75,2,72,2019-06-21
38314,Mishay's Hut,Entire home/apt,99,2,267,2019-05-29
42170,Cute and Spacious Studio in the Heart of Flushing,Entire home/apt,120,1,0,2019-03-12
43787,Newly renovated 2 bed/2 bath in heart of Bushwick,Entire home/apt,157,3,223,2019-06-09
1208,Argyle Road Brooklyn,Entire home/apt,250,2,312,2019-04-01
45847,Spacious/ elegant one bed apt. - perfect location,Entire home/apt,175,2,64,2019-05-19
48456,Quiet/clean 1br WashHeights/Inwood Entire apt,Entire home/apt,80,2,0,2019-04-29
48128,Amazing 1100 Sqft 2 Bd Penthouse in Williamsburg,Entire home/apt,217,3,14,2019-05-11
43164,"Pretty, 775 sq ft, 1.75 BR, Manhattan Apt.",Entire home/apt,129,2,0,2019-03-28
39142,2 Bedrooms 5 beds apt perfect for groups,Entire home/apt,199,1,0,2019-04-19
40876,"Spacious 2 Bedroom in Bushwick, Brooklyn",Entire home/apt,195,2,0,2019-06-04
36500,Oasis in NYC - large UES studio near Central Park!,Entire home/apt,126,2,0,2019-02-14
9720,Prospect Park Zen Den (by Lakeside/Flatbush),Entire home/apt,100,2,0,2019-02-13
44230,Brooklyn Garden Apartment,Entire home/apt,300,2,51,2019-04-18
37299,Modern 2 bdr penthouse 300 feet from subway,Entire home/apt,150,5,0,2019-05-02
31206,2BR PH Loft and Executive Office Central Manhattan,Entire home/apt,600,2,174,2019-02-23
46923,Spacious 1 bedroom on Hamilton Grange - Entire Apt,Entire home/apt,150,3,4,2019-02-05
19459,Beautiful One Bedroom In the Heart of Manhattan,Entire home/apt,149,5,0,2019-02-03
29350,Williamsburg Sky,Entire home/apt,300,2,89,2019-01-02
12776,Cute Cobble Hill Apartment with NYC Skyline Views,Entire home/apt,149,3,0,2019-04-07
33916,Sunny two bedroom-two bath in doorman building UWS,Entire home/apt,270,7,0,2019-05-11
39378,Modern Studio Loft in the heart of Sea Port,Entire home/apt,200,3,10,2019-01-14
45276,Light Filled Quiet UWS studio,Entire home/apt,120,3,0,2019-03-03
38041,West Village Haven,Entire home/apt,290,14,341,2019-06-08
22156,Welcome to New York City,Entire home/apt,100,2,323,2019-06-22
33819,modern duplex in classic brooklyn brownstone,Entire home/apt,250,3,133,2019-04-04
4429,Spacious One Bedroom in Bed-Stuy,Entire home/apt,85,5,5,2019-03-27
16278,Cozy Hell's Kitchen/ Time Square Apartment- 2 BRM,Entire home/apt,300,1,265,2019-02-01
43839,Charming Luxury Loft near Barclay & Green Building,Entire home/apt,225,2,67,2019-01-11
34344,Pristine Luxury Loft Near Barclay & Green Building,Entire home/apt,250,1,0,2019-06-20
33520,Brooklyn in the house Private Apt Midwood Q subway,Entire home/apt,78,4,82,2019-02-13
40095,Spacious Brooklyn home 2bdrm near Prospect Park.,Entire home/apt,115,5,3,2019-03-31
31902,Charming & artsy cozy one bedroom Apt.,Entire home/apt,105,3,285,2019-01-09
17999,"2 bedroom New York, Queens",Entire home/apt,160,5,0,2019-03-05
631,Sunny 1br across from the park,Entire home/apt,114,1,0,2019-06-21
29954,Newly renovated 2 bedroom with FREE WIFI,Entire home/apt,120,1,90,2019-05-09
46832,Crown Heights Apartment,Entire home/apt,110,2,4,2019-01-29
18166,Sunny One Bedroom,Entire home/apt,150,1,0,2019-04-05
35763,Cozy comfortable studio perfect for exploring!,Entire home/apt,100,4,0,2019-03-19
27135,Terrace Penthouse in Nolita,Entire home/apt,350,5,0,2019-06-14
22926,Quiet Hells Kitchen Studio steps from Times Square,Entire home/apt,164,2,0,2019-04-27
15380,West Village Gem - Renovated 3 Bedroom Apt!,Entire home/apt,325,5,310,2019-04-03
15689,Modern and Stylish 1 Bedroom in East Village,Entire home/apt,140,3,0,2019-03-05
4614,"Quiet, Spacious, Artsy 1-Bedroom in Ridgewood",Entire home/apt,75,10,0,2019-04-08
40843,Cozy&Quiet One Bedroom Full Unit Near F/G train,Entire home/apt,99,2,153,2019-04-09
27349,Beautiful and cozy 2Br with private terrace,Entire home/apt,350,1,342,2019-02-24
18375,Best of Brooklyn & Beside Manhattan!,Entire home/apt,200,3,1,2019-03-20
46899,Private spacious studio in Richmond Hill,Entire home/apt,100,2,0,2019-02-24
5756,Studio in LIC with views of Manhattan skyline,Entire home/apt,115,5,0,2019-05-20
5294,Your Oasis in The Bronx!,Entire home/apt,155,3,285,2019-05-24
36003,Great chance to live in a great new 2br apartment!,Entire home/apt,165,3,0,2019-03-18
41439,"Huge Brownstone duplex w/garden, Park Slope, BK,NY",Entire home/apt,400,2,14,2019-02-07
8106,Home Sweet Home,Entire home/apt,90,1,312,2019-02-03
44266,"Luxe, Central Loft in Downtown Manhattan",Entire home/apt,1500,3,186,2019-04-02
26984,Great spacious prime studio in Midtown,Entire home/apt,200,6,341,2019-06-18
36829,Vanderbilt  · Quaint Art-Filled Brooklyn Apartment,Entire home/apt,99,3,0,2019-02-27
24287,Beautiful Bright Times Square Apartment,Entire home/apt,185,3,0,2019-05-16
42316,"Sunny, Spacious and Perfect Village Location",Entire home/apt,615,4,117,2019-02-09
37757,Downtown Manhattan  large studio with terrace,Entire home/apt,180,7,20,2019-04-26
31280,"1 Br Garden Apt own Pvt space in St.Albans,Queens",Entire home/apt,80,1,71,2019-05-15
46900,Renovated 1-bedroom apartment in Gramercy,Entire home/apt,179,1,0,2019-06-19
23987,"Insane Manhattan Views, Top Williamsburg Location",Entire home/apt,269,5,0,2019-06-02
2662,Sunny Studio in Park Slope,Entire home/apt,106,5,0,2019-03-15
27702,Charming Quiet Entire 1 bdrm Duplex UWS + Terrace,Entire home/apt,219,4,45,2019-04-21
40166,Large Upper West Side Apartment with Rooftop,Entire home/apt,289,3,0,2019-02-12
41139,Two Bedroom Apartment Queens Near  Subway to NYC,Entire home/apt,65,2,105,2019-05-28
1444,Beautiful Apartment near Times Square Central Park,Entire home/apt,239,3,0,2019-01-11
15849,Basement Suite w/Private Entrance,Entire home/apt,150,2,86,2019-05-20
26437,Duplex Apartment  3 bedroom 2 bath (6 guest),Entire home/apt,350,2,0,2019-03-12
40409,Large and quiet 1 BR in heart of Greenpoint,Entire home/apt,120,4,0,2019-06-23
39380,Beautiful Studio Right Next To Times Square!,Entire home/apt,139,2,82,2019-03-11
45669,New York Apartment in Queens,Entire home/apt,110,2,295,2019-06-12
37311,Sophisticated & Modern NYC Urban Jewel Box,Entire home/apt,273,3,116,2019-05-28
23950,Never Stop Exploring,Entire home/apt,212,3,239,2019-06-25
32775,Cozy apartment in Cobble Hill,Entire home/apt,170,1,164,2019-06-20
42675,Sonder | The Biltmore | Warm Studio + Rooftop,Entire home/apt,182,29,333,2019-05-15
10058,Sonder | 180 Water | Incredible 2BR + Rooftop,Entire home/apt,302,29,309,2019-05-05
3170,Sonder | 180 Water | Premier 1BR + Rooftop,Entire home/apt,229,29,219,2019-05-10
30321,Sonder | 180 Water | Charming 1BR + Rooftop,Entire home/apt,232,29,159,2019-01-22
13793,Sonder | The Nash | Artsy 1BR + Rooftop,Entire home/apt,262,2,91,2019-06-18
11283,Sonder | The Nash | Lovely Studio + Rooftop,Entire home/apt,255,2,81,2019-06-17
16726,Sonder | The Nash | Brilliant Studio + Rooftop,Entire home/apt,245,2,137,2019-01-11
10532,Sonder | 11th Ave | Bright 1BR + Gym,Entire home/apt,185,29,281,2019-04-30
11302,Sonder | 11th Ave | Contemporary 1BR + Gym,Entire home/apt,185,29,332,2019-05-19
1921,Sonder | The Nash | Pristine Studio + Gym,Entire home/apt,252,2,117,2019-02-01
31889,Sunny 1BR in Hell's Kitchen by Sonder,Entire home/apt,189,29,325,2019-02-16
2552,Sonder | The Nash | Airy Studio + Fitness Center,Entire home/apt,228,2,111,2019-01-08
47746,Sonder | The Nash | Bohemian Studio + Rooftop,Entire home/apt,240,2,99,2019-03-24
15041,Sonder | The Nash | Simple Studio + Gym,Entire home/apt,241,2,130,2019-03-28
15595,Sonder | The Nash | Creative 1BR + Gym,Entire home/apt,265,2,83,2019-04-18
33510,Sonder | The Nash | Bohemian 1BR + Rooftop,Entire home/apt,263,2,62,2019-03-31
5483,Sonder | The Nash | Charming Studio + Gym,Entire home/apt,243,2,153,2019-02-09
39711,Sonder | The Nash | Polished Studio + Rooftop,Entire home/apt,254,2,159,2019-01-19
19367,Sonder | 180 Water | Chic Studio + Rooftop,Entire home/apt,197,29,334,2019-01-23
10909,Sonder | Stock Exchange | Welcoming 1BR + Sofa Bed,Entire home/apt,245,2,272,2019-06-25
2268,Sonder | Stock Exchange | Amazing 1BR + Kitchen,Entire home/apt,245,2,299,2019-02-17
4519,Sonder | Stock Exchange | Peaceful 1BR + Sofa Bed,Entire home/apt,229,2,355,2019-02-23
41122,Sonder | Stock Exchange | Premier 2BR + Laundry,Entire home/apt,404,2,330,2019-05-30
5073,Sonder | Stock Exchange | Classic 1BR + Kitchen,Entire home/apt,234,2,332,2019-03-10
11055,Sonder | Stock Exchange | Modern 2BR + Lounge,Entire home/apt,425,2,339,2019-03-19
15956,Sonder | Stock Exchange | Restful 1BR + Kitchen,Entire home/apt,235,2,306,2019-03-04
26165,Sonder | Stock Exchange | Calming 3BR + Sofa Bed,Entire home/apt,503,2,315,2019-01-18
35936,Sonder | Stock Exchange | Tranquil 2BR + Lounge,Entire home/apt,392,2,286,2019-03-27
39202,Sonder | Stock Exchange | Private 1BR + Lounge,Entire home/apt,231,2,347,2019-04-19
45038,Sonder | Stock Exchange | Artsy Studio + Laundry,Entire home/apt,194,2,341,2019-05-21
48082,Sonder | Stock Exchange | Beautiful 1BR + Kitchen,Entire home/apt,240,2,357,2019-03-17
37458,Sonder | Stock Exchange | Private 1BR + Sofa Bed,Entire home/apt,229,2,346,2019-06-12
36598,Sonder | Stock Exchange | Upscale 1BR + Sofa Bed,Entire home/apt,230,2,346,2019-06-21
23798,Sonder | Stock Exchange | Original 3BR + Sofa Bed,Entire home/apt,472,2,234,2019-02-06
6502,Sonder | Stock Exchange | Expansive 3BR + Lounge,Entire home/apt,454,2,297,2019-05-28
5608,Sonder | Stock Exchange | Incredible 3BR + Lounge,Entire home/apt,472,2,316,2019-01-01
23597,Sonder | Stock Exchange | Lively Studio + Kitchen,Entire home/apt,203,2,338,2019-01-02
26053,Sonder | Stock Exchange | Dreamy 1BR + Kitchen,Entire home/apt,247,2,263,2019-03-18
11386,Sonder | Stock Exchange | Dreamy 2BR + Sofa Bed,Entire home/apt,377,2,273,2019-06-11
7349,Sonder | Stock Exchange | Calming 1BR + Sofa Bed,Entire home/apt,229,2,323,2019-03-23
42074,Sonder | Stock Exchange | Private 1BR + Kitchen,Entire home/apt,234,2,340,2019-02-12
4979,Sonder | Stock Exchange | Expansive 3BR + Kitchen,Entire home/apt,503,2,294,2019-04-28
14795,Sonder | Stock Exchange | Welcoming 1BR + Laundry,Entire home/apt,228,2,350,2019-01-30
35972,Sonder | Stock Exchange | Serene 2BR + Sofa Bed,Entire home/apt,404,2,310,2019-01-22
1051,Sonder | Wall Street | Simple 1BR + Kitchen,Entire home/apt,252,2,302,2019-04-13
10360,Sonder | Stock Exchange | Simple 1BR + Laundry,Entire home/apt,229,2,337,2019-06-07
41659,Sonder | Stock Exchange | Premier 2BR + Lounge,Entire home/apt,431,2,323,2019-01-07
2305,Sonder | Stock Exchange | Premier 2BR + Kitchen,Entire home/apt,412,2,341,2019-02-25
36830,Sonder | Stock Exchange | Tranquil 2BR + Kitchen,Entire home/apt,403,2,273,2019-05-24
8713,Sonder | Stock Exchange | Bold 1BR + Kitchen,Entire home/apt,229,2,349,2019-04-09
12043,Sonder | Stock Exchange | Bright 1BR + Laundry,Entire home/apt,227,2,356,2019-05-10
28535,Sonder | Stock Exchange | Design Studio + Laundry,Entire home/apt,205,2,338,2019-01-03
21966,Sonder | Stock Exchange | Modern Studio + Kitchen,Entire home/apt,194,2,318,2019-01-24
39926,Sonder | Stock Exchange | Simple 1BR + Sofa Bed,Entire home/apt,214,2,312,2019-01-17
13391,Sonder | Stock Exchange | Chic 1BR + Sofa Bed,Entire home/apt,229,2,346,2019-04-09
11456,Sonder | Stock Exchange | Warm Studio + Kitchen,Entire home/apt,185,2,295,2019-04-25
25631,Sonder | Stock Exchange | Airy 1BR + Lounge,Entire home/apt,234,2,333,2019-06-19
37220,Sonder | Stock Exchange | Classic Studio + Laundry,Entire home/apt,201,2,333,2019-02-09
21464,Sonder | Stock Exchange | Chic 1BR + Laundry,Entire home/apt,229,2,335,2019-03-02
30673,Sonder | Stock Exchange | Central 1BR + Sofa Bed,Entire home/apt,244,2,258,2019-01-23
6711,Sonder | Stock Exchange | Lively 1BR + Lounge,Entire home/apt,227,2,349,2019-02-13
8791,Sonder | Stock Exchange | Sleek 3BR + Sofa Bed,Entire home/apt,451,2,254,2019-01-14
46660,Sonder | Stock Exchange | Sleek Studio + Kitchen,Entire home/apt,241,2,284,2019-01-18
18902,Sonder | Stock Exchange | Lovely 1BR + Lounge,Entire home/apt,252,2,260,2019-01-29
43322,Sonder | Stock Exchange | Playful 1BR + Laundry,Entire home/apt,250,2,292,2019-05-22
16012,Sonder | Stock Exchange | Original 3BR + Lounge,Entire home/apt,505,2,275,2019-02-23
32827,Sonder | Stock Exchange | Distinct 1BR + Kitchen,Entire home/apt,228,2,348,2019-01-14
19169,Sonder | Stock Exchange | Unique 1BR + Laundry,Entire home/apt,242,2,261,2019-06-28
26573,Sonder | Stock Exchange | Smart 1BR + Kitchen,Entire home/apt,221,2,333,2019-05-19
37802,Sonder | Stock Exchange | Quaint Studio + Lounge,Entire home/apt,203,2,336,2019-03-08
3124,Sonder | Stock Exchange | Peaceful 1BR + Lounge,Entire home/apt,228,2,355,2019-03-19
45651,Sonder | Stock Exchange | Smart 1BR + Sofa Bed,Entire home/apt,215,2,313,2019-06-26
22625,Sonder | Stock Exchange | Classic Studio + Kitchen,Entire home/apt,198,2,346,2019-02-03
6120,Sonder | Stock Exchange | Tasteful 3BR + Kitchen,Entire home/apt,468,2,267,2019-01-12
31974,Sonder | Stock Exchange | Lively 1BR + Laundry,Entire home/apt,227,2,350,2019-03-31
11099,Sonder | Stock Exchange | Unique 1BR + Sofa Bed,Entire home/apt,236,2,347,2019-04-28
24461,Sonder | Stock Exchange | Playful 1BR + Sofa Bed,Entire home/apt,244,2,317,2019-02-04
18706,Sonder | Stock Exchange | Lovely 1BR + Sofa Bed,Entire home/apt,248,2,271,2019-06-16
48395,Sonder | Stock Exchange | Artsy 1BR + Laundry,Entire home/apt,241,2,331,2019-02-24
20376,Sonder | Stock Exchange | Serene 2BR + Kitchen,Entire home/apt,390,2,268,2019-06-10
33585,Sonder | Stock Exchange | Unique 1BR + Kitchen,Entire home/apt,230,2,357,2019-02-02
42415,Sonder | Stock Exchange | Classic 1BR + Sofa Bed,Entire home/apt,230,2,323,2019-03-04
2398,Sonder | Stock Exchange | Airy 1BR + Kitchen,Entire home/apt,227,2,328,2019-01-15
3371,Sonder | Stock Exchange | Simple 1BR + Lounge,Entire home/apt,214,2,304,2019-01-17
25022,Sonder | Stock Exchange | Artsy Studio + Kitchen,Entire home/apt,188,2,298,2019-01-19
40014,Sonder | Stock Exchange | Playful 1BR + Lounge,Entire home/apt,247,2,314,2019-05-23
43861,Sonder | Stock Exchange | Delightful 1BR + Kitchen,Entire home/apt,220,2,331,2019-03-16
1610,Sonder | Stock Exchange | Stylish Studio + Kitchen,Entire home/apt,196,2,325,2019-05-18
10415,Sonder | Stock Exchange | Bold 1BR + Lounge,Entire home/apt,218,2,279,2019-05-11
39986,Sonder | Stock Exchange | Serene 2BR + Lounge,Entire home/apt,396,2,289,2019-04-30
12266,Sonder | Stock Exchange | Lovely 1BR + Kitchen,Entire home/apt,214,2,268,2019-06-29
31330,Sonder | Stock Exchange | Classic Studio + Lounge,Entire home/apt,196,2,318,2019-01-06
7210,Sonder | Stock Exchange | Premier 2BR + Sofa Bed,Entire home/apt,380,2,302,2019-04-26
12863,Sonder | Stock Exchange | Lively 1BR + Kitchen,Entire home/apt,229,2,351,2019-04-18
11777,Sonder | Stock Exchange | Sleek 3BR + Lounge,Entire home/apt,498,2,255,2019-02-23
33152,Sonder | Stock Exchange | Dashing 1BR + Kitchen,Entire home/apt,215,2,317,2019-05-31
