review_id,number_of_reviews,last_review,reviews_per_month
20547,12,8/26/2018,0.43
25721,2,4/15/2019,0.16
20550,9,1/2/2019,0.37
20551,90,6/8/2019,2.93
20552,69,6/13/2019,2.25
20555,73,6/24/2019,2.5
20557,2,7/8/2019,2.0
1286,1,12/28/2016,0.03
20564,93,6/28/2019,3.03
20568,4,12/30/2018,0.13
20571,49,5/28/2019,1.58
20572,8,7/1/2019,0.32
20575,55,10/13/2018,1.89
20578,5,2/23/2019,0.19
20579,5,4/21/2019,0.2
20582,92,6/28/2019,2.97
20584,81,6/25/2019,2.64
20587,10,5/6/2018,0.36
20593,30,10/6/2017,1.01
21214,35,9/15/2017,1.19
20594,8,9/3/2018,0.26
13119,1,12/31/2016,0.03
20605,105,6/20/2019,3.42
20606,68,6/11/2019,2.33
20610,10,12/28/2018,0.41
20611,37,5/28/2019,1.28
20614,33,6/13/2019,1.15
20665,17,5/29/2019,0.6
20615,78,7/4/2019,2.6
20619,8,6/24/2017,0.26
19219,3,1/1/2019,0.1
20621,51,9/18/2017,1.69
20623,11,6/1/2019,0.36
20627,17,5/27/2019,0.67
20629,1,5/3/2017,0.04
20630,9,12/16/2018,0.53
20642,7,7/1/2019,0.23
20644,25,5/19/2019,0.82
26522,9,5/25/2019,0.44
31793,3,10/31/2018,0.22
20646,15,7/2/2019,2.06
20648,75,6/15/2019,2.59
20650,24,6/18/2019,0.78
20652,30,7/1/2019,1.1
20660,30,6/9/2019,1.03
20661,108,6/20/2019,3.52
20669,7,7/1/2019,0.38
20673,17,9/1/2018,0.56
20675,48,5/14/2019,2.16
20676,10,11/25/2018,0.42
20677,147,7/6/2019,4.79
20678,7,11/11/2018,0.23
20680,5,8/28/2017,0.16
20691,124,7/5/2019,5.04
20692,76,6/23/2019,2.54
20693,116,7/6/2019,4.03
20694,3,9/4/2017,0.1
20697,1,8/28/2017,0.04
20699,14,6/30/2019,1.22
20700,3,7/10/2018,0.16
20701,4,9/4/2017,0.14
20703,6,5/24/2019,0.21
20704,4,7/17/2018,0.15
20705,14,5/28/2019,0.53
20708,3,7/15/2018,0.1
20710,46,9/22/2018,1.51
20722,77,6/21/2019,2.72
22715,61,7/1/2019,2.59
20728,18,6/30/2019,0.67
20730,2,9/3/2017,0.09
20731,12,9/10/2017,0.41
20733,90,6/29/2019,3.09
36771,31,7/6/2019,3.88
20737,43,6/10/2019,1.41
20750,84,7/3/2019,2.87
20756,15,6/14/2019,0.52
20760,8,5/29/2017,0.27
20763,48,6/21/2019,1.86
20764,3,8/23/2017,0.1
20765,17,8/26/2018,0.56
20768,8,6/30/2019,0.31
20770,82,6/9/2019,3.16
20775,69,7/7/2019,2.34
20784,39,6/23/2019,2.87
20787,2,11/4/2017,0.09
20791,36,5/27/2019,1.19
20792,2,2/15/2018,0.11
20797,11,6/30/2019,0.37
20798,103,7/7/2019,3.57
20799,123,7/2/2019,4.05
20801,5,6/14/2019,0.17
20806,77,4/27/2019,2.53
31498,1,5/3/2018,0.07
20813,14,9/5/2017,0.5
20814,91,6/16/2019,3.08
20820,68,6/3/2019,2.26
20822,33,7/1/2019,1.18
20823,122,6/16/2019,4.06
20827,28,5/5/2019,0.93
20828,5,10/12/2018,0.18
20832,4,4/16/2018,0.18
20834,111,6/24/2019,3.67
20835,113,6/22/2019,3.86
20839,15,7/27/2017,0.57
37961,4,6/4/2019,0.54
20842,2,12/16/2018,0.08
20844,6,5/18/2018,0.23
20856,80,6/22/2019,2.9
20858,6,8/27/2017,0.2
20859,37,6/21/2019,1.32
20860,36,6/10/2019,1.21
20864,85,6/25/2019,2.93
20865,17,6/19/2019,0.66
20868,64,7/3/2019,2.24
20871,6,10/9/2018,0.23
20873,4,6/14/2018,0.13
20880,4,7/5/2017,0.13
20882,92,6/27/2019,3.08
20883,56,6/7/2019,2.01
20886,4,11/7/2017,0.18
20887,17,3/24/2019,0.58
20893,13,5/16/2018,0.43
20896,3,5/18/2019,0.87
20899,4,2/2/2018,0.14
20903,6,6/17/2019,0.38
20918,5,12/6/2018,0.18
20907,50,6/25/2019,1.85
26086,5,11/13/2017,0.23
20908,9,5/20/2018,0.39
41530,12,7/5/2019,3.33
20912,80,5/26/2019,2.76
20913,13,7/2/2019,1.25
20915,7,4/30/2017,0.23
20916,20,6/9/2019,0.68
20917,4,4/2/2017,0.14
20919,12,4/11/2019,0.4
20921,21,5/25/2018,0.94
20922,4,12/30/2017,0.2
20924,112,7/7/2019,3.88
21802,50,6/26/2019,3.12
14673,1,4/29/2019,0.42
20926,42,6/17/2019,1.41
20929,145,6/30/2019,4.81
20936,25,2/12/2019,0.91
20938,122,6/24/2019,4.13
20940,9,1/1/2018,0.3
20942,12,4/22/2019,0.43
20945,119,7/5/2019,4.08
20950,65,6/23/2019,2.16
20955,57,6/30/2019,2.09
20957,99,4/30/2019,3.33
20961,45,7/3/2019,1.64
20964,6,1/1/2019,0.47
20965,1,2/20/2018,0.06
20968,29,6/28/2019,0.98
24235,13,4/6/2019,0.58
20976,76,6/26/2019,2.61
20978,105,6/11/2019,3.61
20980,12,1/1/2019,0.9
20981,1,8/20/2018,0.09
20984,154,6/21/2019,5.2
20988,15,10/28/2018,0.57
20995,9,6/6/2019,0.38
20999,88,7/4/2019,4.41
21000,10,1/7/2019,0.44
21001,65,7/2/2019,2.43
35663,22,6/30/2019,2.89
21002,2,2/5/2017,0.07
21007,72,6/9/2019,2.48
21008,109,6/23/2019,3.67
21009,11,8/21/2018,0.39
21010,31,11/4/2018,1.39
25138,29,11/9/2018,1.41
21011,56,1/15/2018,1.9
21013,27,12/13/2018,1.83
21015,15,6/22/2019,0.53
21026,2,5/21/2017,0.08
21039,7,4/16/2018,0.24
21043,3,9/29/2018,0.12
21048,72,6/23/2019,2.94
21050,29,6/4/2019,0.98
21057,41,6/27/2019,1.51
21062,20,7/1/2019,0.73
21063,54,6/2/2019,1.91
21064,51,6/17/2019,1.76
21065,12,6/19/2017,0.43
21069,68,6/8/2019,2.27
21071,8,5/14/2019,0.34
21075,7,5/25/2019,0.26
21077,27,4/27/2019,0.9
21079,7,5/7/2019,0.27
21080,23,5/24/2019,0.84
21084,2,2/20/2017,0.07
21085,60,6/17/2019,3.05
21088,8,6/14/2019,0.3
21089,103,7/5/2019,3.52
21093,9,4/17/2017,0.31
21095,93,6/20/2019,3.13
21098,114,6/16/2019,4.0
21100,12,6/24/2019,0.47
21107,23,6/23/2019,0.78
21108,61,7/1/2019,2.04
21109,85,6/24/2019,2.87
21112,26,6/14/2019,0.97
21113,5,6/23/2019,0.5
21116,14,1/5/2019,0.49
21118,1,2/20/2017,0.03
21121,9,12/29/2018,0.37
21123,33,5/22/2019,1.21
21125,8,8/26/2018,0.3
21126,22,7/2/2019,1.27
21131,35,6/19/2019,1.17
21132,4,11/25/2018,0.14
21135,84,6/23/2019,2.95
21145,5,7/23/2018,0.17
21153,13,5/1/2019,0.48
21159,8,1/5/2019,0.28
21160,33,7/1/2019,1.21
21161,4,6/2/2019,0.14
21162,41,6/30/2019,1.39
21165,2,7/16/2018,0.07
21166,2,8/19/2018,0.09
25029,14,4/28/2019,0.9
21172,16,3/23/2018,0.54
22811,7,4/29/2018,0.28
21173,1,5/6/2017,0.04
21175,5,3/31/2019,0.19
21176,4,4/12/2019,0.23
21180,5,6/16/2019,0.34
21181,7,4/13/2019,0.26
21182,10,6/12/2019,0.48
21369,4,1/3/2019,0.21
21370,10,5/31/2019,0.55
21371,9,2/19/2019,0.39
22594,7,4/10/2019,0.29
22707,2,3/3/2019,0.35
23071,6,1/1/2019,0.29
23207,3,12/3/2018,0.19
23594,6,3/20/2019,0.27
23995,7,6/19/2019,0.3
27158,2,2/22/2019,0.29
27159,2,12/28/2018,0.19
28730,4,4/21/2019,0.29
28732,2,1/8/2018,0.11
29086,5,3/10/2019,0.4
29700,1,1/25/2019,0.18
29709,5,1/2/2019,0.31
29711,8,12/27/2018,0.49
13437,1,3/21/2019,0.27
37704,7,5/26/2019,0.96
4681,1,5/25/2019,0.67
21178,8,4/12/2019,0.74
21183,6,5/27/2019,0.21
21186,12,5/1/2019,0.42
21189,59,7/31/2018,2.03
21190,101,6/20/2019,3.47
21192,67,6/20/2019,2.43
21193,19,7/1/2019,0.65
21194,53,7/6/2019,1.97
21198,117,6/19/2019,3.99
21200,4,5/20/2019,0.15
21207,116,6/27/2019,3.99
21208,28,5/4/2018,1.0
21215,15,7/29/2018,0.55
21216,67,6/19/2019,3.35
21222,4,9/3/2018,0.27
21223,17,3/20/2018,0.58
21225,55,6/9/2019,1.95
21227,2,5/13/2019,1.05
21229,42,8/25/2017,1.46
21232,25,7/7/2019,0.91
21858,52,6/23/2019,2.0
29898,10,6/29/2019,0.62
21233,52,6/15/2019,1.99
21235,116,7/5/2019,4.0
21237,152,7/6/2019,5.32
21238,75,7/1/2019,2.74
21246,68,6/4/2019,2.33
40329,22,6/8/2019,3.84
21253,153,7/1/2019,5.31
34564,59,7/1/2019,5.5
21254,63,6/19/2019,2.23
21761,5,6/23/2019,0.42
21762,68,1/27/2019,2.51
22022,57,5/27/2019,2.13
22386,52,7/5/2019,1.95
34034,1,4/5/2019,0.31
21260,17,12/31/2018,0.68
21261,42,5/27/2019,1.63
21263,2,9/1/2017,0.08
21264,86,6/7/2019,3.04
21266,14,10/7/2018,0.48
31416,3,4/30/2019,0.27
21271,81,7/1/2019,3.01
21272,26,6/27/2019,2.05
21275,25,5/27/2019,0.9
21277,48,6/23/2019,1.69
21279,86,7/2/2019,2.99
21281,103,7/1/2019,3.61
21280,106,6/21/2019,3.75
21283,66,7/3/2019,2.36
21285,13,10/20/2018,0.46
21286,78,6/22/2019,2.7
21290,12,7/17/2018,0.41
21763,22,12/26/2018,0.81
21296,2,3/4/2017,0.07
21297,2,7/24/2017,0.08
21300,19,2/15/2018,0.66
21301,109,6/30/2019,3.97
21304,94,6/20/2019,3.2
21306,4,10/31/2017,0.15
21307,79,6/21/2019,2.7
21308,6,1/29/2019,0.21
21310,42,6/26/2019,1.57
21311,61,6/23/2019,2.26
21312,45,6/9/2019,1.7
21319,1,10/22/2017,0.05
21320,3,5/21/2017,0.11
21330,28,5/31/2019,0.97
21333,176,6/30/2019,6.02
21334,43,4/10/2019,1.48
21337,1,2/19/2017,0.03
21344,29,5/27/2019,1.53
21349,4,5/29/2019,0.17
21351,38,6/16/2019,1.32
21352,106,6/29/2019,3.78
24222,67,6/29/2019,2.98
21353,15,2/17/2019,0.65
21354,5,5/31/2019,0.19
8155,1,7/14/2017,0.04
21356,13,12/30/2017,0.45
21357,15,5/12/2019,0.57
21359,5,6/6/2019,0.5
21363,22,3/22/2019,0.75
21368,3,10/14/2018,0.1
21372,5,6/21/2018,0.23
21373,17,7/9/2018,0.59
21376,31,6/30/2019,1.14
21380,77,6/16/2019,2.66
26060,23,6/23/2019,1.25
21383,98,6/25/2019,3.4
21384,6,5/2/2019,0.21
21385,8,1/2/2018,0.33
21388,2,3/14/2017,0.07
21393,59,6/25/2019,2.21
21394,14,4/30/2018,0.49
21396,31,7/4/2019,1.21
29772,10,7/6/2019,0.91
21399,101,7/6/2019,3.53
21400,240,7/7/2019,9.66
26110,146,6/23/2019,6.87
21401,5,5/11/2017,0.18
21402,23,7/4/2019,0.83
21403,31,6/26/2019,1.15
21523,26,6/21/2019,0.96
21404,18,11/20/2017,0.64
21406,35,7/30/2018,1.22
21408,20,3/27/2019,0.71
21409,64,6/16/2019,2.36
21410,91,6/27/2019,3.35
21411,3,6/15/2019,0.2
21412,16,5/5/2019,0.57
21413,3,7/18/2017,0.12
21414,67,6/23/2019,2.46
21418,16,5/28/2019,0.58
21420,28,4/30/2019,1.03
21424,1,6/25/2017,0.04
21428,15,6/21/2019,0.54
21431,24,7/6/2019,1.43
21436,12,5/31/2019,0.42
21442,8,6/3/2019,0.29
21446,72,6/21/2019,2.55
21449,145,6/23/2019,5.0
21564,138,6/25/2019,4.83
21452,27,7/6/2019,0.98
21453,35,6/16/2019,1.22
21456,28,6/17/2019,1.03
21458,63,6/27/2019,2.29
21462,116,6/21/2019,4.03
21465,106,6/16/2019,3.72
21467,70,7/1/2019,2.64
21468,4,1/7/2018,0.14
21470,49,6/30/2019,1.7
21472,10,1/3/2019,0.36
21473,1,8/22/2017,0.04
21474,9,8/27/2017,0.32
21478,69,6/26/2019,2.44
21479,31,1/13/2019,1.08
21489,125,6/25/2019,4.51
33705,28,6/21/2019,2.58
21492,84,6/16/2019,2.92
41666,4,6/23/2019,0.99
21493,3,3/1/2017,0.1
21496,2,9/22/2017,0.09
21497,2,9/18/2017,0.08
21498,6,6/1/2019,0.29
33929,9,5/13/2019,0.8
21499,93,6/23/2019,3.38
21502,96,7/1/2019,3.42
22197,97,6/26/2019,3.71
22198,2,7/25/2018,0.16
21504,55,6/26/2019,2.06
26146,35,6/17/2019,1.81
21508,2,5/7/2017,0.07
31828,33,6/14/2019,2.63
21512,30,6/28/2019,1.08
21513,31,1/3/2019,1.12
21515,3,7/31/2017,0.11
21518,6,6/9/2019,0.93
21519,7,7/19/2018,0.26
21522,65,6/26/2019,2.33
21526,45,7/6/2019,1.65
39616,1,1/22/2019,0.18
21528,75,6/17/2019,2.64
21529,37,1/2/2019,1.42
21533,25,7/5/2019,1.06
21537,11,7/30/2017,0.39
21545,162,6/24/2019,5.7
21547,3,6/12/2019,0.12
21552,5,4/24/2019,0.19
7695,2,6/25/2017,0.08
34675,32,6/13/2019,3.12
21560,9,6/22/2019,0.35
21561,65,6/9/2019,2.38
21563,12,8/14/2017,0.42
21566,33,6/24/2019,1.19
21568,5,6/6/2019,0.21
21570,3,5/28/2017,0.11
21805,17,4/26/2019,0.66
21577,93,7/5/2019,4.16
21581,51,6/30/2019,1.9
30003,7,5/18/2019,0.43
21584,75,6/23/2019,2.66
21590,115,7/7/2019,4.26
36955,41,7/6/2019,5.44
21591,34,7/5/2019,2.95
21594,7,12/29/2017,0.27
21599,16,8/25/2018,0.57
21600,65,6/20/2019,2.3
21603,6,7/24/2017,0.23
21604,4,4/11/2019,0.42
21605,68,7/1/2019,3.5
27687,41,5/27/2019,2.13
21607,2,6/4/2017,0.08
21624,22,9/9/2018,0.78
21628,73,6/23/2019,2.75
21629,27,6/30/2019,1.0
21630,70,7/1/2019,2.58
21631,67,1/20/2019,2.45
21634,7,3/19/2019,0.26
21636,76,6/15/2019,2.69
21638,2,4/11/2017,0.07
24948,20,5/15/2019,0.96
21642,10,7/5/2018,0.36
21643,1,8/20/2017,0.04
21644,131,7/5/2019,5.23
21645,7,9/18/2018,0.27
37980,2,12/29/2018,0.29
21650,75,7/6/2019,3.07
42027,12,7/5/2019,3.13
21652,10,12/9/2018,0.39
21661,24,6/23/2019,0.85
21667,6,7/20/2017,0.22
21668,15,6/9/2019,3.17
21673,62,6/19/2019,2.19
21674,4,6/18/2019,1.9
21888,3,5/19/2019,0.48
27588,4,8/5/2018,0.22
21676,9,6/17/2018,0.33
21680,97,7/3/2019,3.68
21683,73,7/2/2019,2.64
21684,136,7/7/2019,4.81
21685,7,1/3/2019,0.36
21690,6,12/31/2017,0.22
21691,16,6/7/2019,0.59
21695,1,4/1/2017,0.04
21700,11,1/17/2019,0.39
21701,3,6/5/2019,0.27
21704,16,6/2/2019,0.65
21708,19,7/2/2019,0.7
21713,132,7/4/2019,5.17
21715,2,3/24/2017,0.07
21721,24,7/1/2019,0.9
21723,119,7/1/2019,4.2
21724,113,7/3/2019,4.04
21807,142,7/3/2019,5.03
21725,11,6/17/2019,0.47
28141,1,12/29/2018,0.16
21728,6,5/20/2017,0.21
21731,12,1/1/2019,0.5
21736,77,6/24/2019,2.97
21743,146,6/24/2019,5.28
21745,6,9/8/2018,0.22
21746,61,8/3/2018,2.21
21747,66,6/3/2019,2.35
21748,3,9/17/2017,0.11
21749,62,6/20/2019,2.27
21750,15,6/10/2018,0.62
21751,68,7/5/2019,2.47
21752,12,9/25/2017,0.43
21755,38,6/17/2018,1.34
21757,10,5/28/2019,0.37
21758,2,3/25/2018,0.07
21764,4,3/19/2017,0.14
21765,90,6/18/2019,3.21
21769,5,12/30/2017,0.18
21773,22,5/24/2019,0.87
21776,67,7/1/2019,2.58
21787,49,5/23/2019,1.81
21791,4,5/29/2019,0.16
21795,38,6/10/2019,1.4
21796,81,3/5/2019,2.96
21797,104,6/12/2019,3.69
21804,22,6/15/2019,0.85
21806,59,9/1/2018,2.11
21808,2,1/4/2018,0.08
21811,76,6/24/2019,2.8
21812,2,4/18/2017,0.07
21818,77,12/17/2018,2.79
21819,12,5/30/2019,0.43
21821,7,1/26/2018,0.26
21822,42,12/7/2018,1.55
21823,8,6/12/2019,1.1
21826,76,6/20/2019,2.75
21830,12,5/28/2017,0.43
21832,19,7/5/2019,0.68
21833,5,11/15/2017,0.18
21834,9,4/9/2019,0.33
21839,56,6/24/2019,2.01
21842,34,6/25/2019,1.33
21846,3,10/21/2018,0.11
21847,35,4/9/2019,1.25
21851,2,9/25/2018,0.07
20729,1,9/17/2018,0.1
21861,4,5/12/2017,0.14
21863,66,6/28/2019,2.42
21866,83,6/30/2019,3.01
21868,25,6/16/2019,0.95
21873,22,6/23/2019,0.78
21876,46,7/2/2019,1.68
21877,8,1/2/2019,0.3
21880,20,6/29/2019,0.84
22319,26,7/6/2019,1.01
21897,25,6/11/2019,0.96
21903,19,6/24/2017,0.69
23518,3,7/29/2017,0.12
21904,11,7/29/2018,0.41
21908,35,6/23/2019,1.56
21914,6,4/23/2019,0.95
21915,1,3/24/2017,0.04
21916,117,7/1/2019,4.31
29291,63,6/27/2019,3.63
21917,4,4/16/2017,0.14
21922,18,4/28/2018,0.87
21924,54,9/24/2018,2.06
21926,161,6/23/2019,5.78
21933,134,6/24/2019,4.81
21928,8,7/24/2018,0.35
21944,3,6/27/2019,1.14
22030,38,6/30/2019,1.38
29546,53,6/15/2019,3.02
21952,5,10/25/2018,0.18
21953,8,5/27/2019,0.36
21956,89,6/21/2019,3.72
21957,51,6/28/2019,1.87
21960,1,4/7/2017,0.04
21964,32,6/13/2019,1.17
21965,22,7/2/2019,0.81
21966,130,7/5/2019,4.8
21967,4,5/19/2019,0.3
21974,5,9/2/2018,0.19
21976,5,5/30/2017,0.18
21977,9,4/30/2017,0.32
21981,10,9/27/2017,0.37
21982,6,7/6/2019,0.26
21985,9,7/2/2018,0.44
21990,2,4/21/2017,0.07
21991,8,6/9/2019,0.31
21992,116,6/22/2019,4.35
34086,7,5/31/2019,0.69
18568,2,6/10/2019,1.22
26890,39,6/30/2019,1.91
21997,26,5/27/2019,0.95
21998,107,6/23/2019,3.95
22000,12,2/2/2018,0.44
22001,70,6/15/2019,2.65
22002,2,5/7/2018,0.14
22004,3,8/28/2017,0.11
22009,80,6/24/2019,2.92
29350,8,6/19/2019,0.51
22010,3,8/12/2018,0.12
22014,108,7/1/2019,3.92
22017,8,6/21/2019,1.28
22018,4,7/6/2019,0.36
22024,10,12/22/2018,0.42
22029,6,9/20/2017,0.22
22038,59,7/4/2019,2.4
22927,59,7/6/2019,2.42
22039,71,6/21/2019,2.67
22045,23,6/24/2019,2.15
20959,1,5/13/2017,0.04
22050,43,6/9/2019,1.57
22052,3,4/21/2017,0.11
22058,45,6/13/2019,1.66
22059,28,6/4/2019,1.06
22060,37,6/23/2019,1.44
22061,115,6/17/2019,4.18
22062,9,7/5/2019,0.47
22064,3,5/8/2018,0.12
22065,13,9/23/2018,0.49
22067,8,11/25/2018,0.31
22069,2,6/11/2019,1.58
22071,26,7/4/2019,2.7
22073,123,6/22/2019,4.54
22074,39,6/29/2019,1.43
22075,7,6/16/2019,0.46
22076,12,1/4/2019,0.44
22078,96,6/22/2019,3.7
22079,100,6/16/2019,3.67
22082,11,4/24/2019,0.42
22087,6,6/30/2019,0.23
22088,6,9/21/2018,0.22
22092,15,6/19/2019,0.55
22094,69,7/5/2019,2.86
22103,45,6/16/2019,1.65
22107,29,5/11/2019,1.05
22113,90,7/3/2019,3.25
22124,76,7/1/2019,3.04
22133,177,6/24/2019,7.12
22136,86,6/23/2019,3.41
22137,4,6/13/2019,0.17
22140,76,6/24/2019,2.78
37561,2,6/18/2019,0.94
22142,1,4/17/2019,0.36
22145,5,12/30/2018,0.2
22146,30,5/22/2019,1.1
22148,9,10/7/2018,0.33
22149,23,6/2/2019,0.85
22153,8,2/22/2019,0.31
22154,102,6/20/2019,3.75
22155,4,11/19/2017,0.16
22156,77,6/5/2019,2.92
22932,49,5/29/2019,1.94
22160,7,12/29/2017,0.26
22161,87,7/6/2019,3.19
22164,76,6/23/2019,2.89
22166,105,7/1/2019,3.87
22167,134,6/21/2019,4.93
22174,4,5/7/2017,0.15
22178,111,6/18/2019,4.12
22278,113,6/24/2019,4.15
22187,95,6/17/2019,3.51
22188,16,6/25/2019,0.65
22192,8,6/4/2017,0.29
12831,3,6/11/2017,0.11
22200,16,2/18/2019,0.59
22203,22,9/22/2017,0.81
29416,8,11/18/2018,0.47
22216,96,6/22/2019,3.59
22217,12,11/26/2017,0.44
22219,2,8/4/2017,0.08
22223,134,6/22/2019,5.12
22227,17,6/30/2019,0.65
22228,86,6/30/2019,3.17
22236,5,7/6/2019,0.21
22237,4,1/23/2019,0.21
22239,138,6/23/2019,6.92
32127,114,6/24/2019,8.38
35076,52,6/21/2019,4.92
22242,12,6/14/2019,0.46
22243,18,6/12/2019,0.7
22247,93,6/21/2019,3.49
22249,80,7/2/2019,3.0
34663,36,7/2/2019,3.34
36216,29,7/5/2019,3.36
22254,8,5/25/2019,0.43
22258,3,4/25/2017,0.11
22267,33,6/29/2019,1.23
22262,2,8/22/2018,0.08
22265,7,1/2/2018,0.26
22268,3,4/22/2017,0.11
22273,45,8/6/2018,1.82
22274,10,1/31/2019,0.39
22280,58,6/23/2019,2.17
22289,18,3/27/2019,0.67
22293,81,6/20/2019,2.98
40421,2,5/11/2019,0.95
22304,5,10/7/2018,0.27
22305,20,6/30/2019,0.74
22307,5,10/23/2017,0.19
22308,111,7/7/2019,4.53
22309,7,7/23/2018,0.26
44197,4,6/23/2019,2.07
22310,35,6/14/2019,1.29
22313,1,10/3/2018,0.11
22316,5,4/2/2019,0.18
22320,4,5/20/2018,0.23
22323,45,6/19/2019,1.66
22328,12,10/1/2017,0.44
22330,13,10/2/2017,0.48
22331,5,5/17/2019,0.64
22334,7,1/17/2019,0.27
22877,22,6/2/2019,0.85
22338,91,6/26/2019,3.44
28955,12,6/29/2019,0.65
22341,33,6/9/2019,1.25
22353,3,7/13/2017,0.11
22354,19,8/20/2018,0.81
27762,22,6/19/2019,1.12
22359,26,6/25/2019,1.01
22360,131,6/24/2019,4.9
22363,112,7/5/2019,4.22
44293,6,7/1/2019,3.53
22364,1,4/27/2017,0.04
22365,16,9/24/2018,0.6
22367,95,5/31/2019,3.52
22369,58,6/22/2019,2.5
25605,62,6/24/2019,2.83
22375,60,6/30/2019,3.22
28423,57,7/1/2019,3.1
22376,3,8/21/2018,0.13
22381,71,6/21/2019,2.66
22382,3,1/2/2019,0.36
22387,2,9/4/2017,0.08
22388,4,5/29/2017,0.15
22390,25,7/20/2017,0.93
22393,16,5/25/2019,0.61
22394,8,8/28/2017,0.33
22395,25,7/17/2018,1.02
22396,17,1/3/2018,0.72
22401,10,12/11/2018,0.37
22402,15,6/23/2019,1.01
22406,87,6/29/2019,3.28
22411,51,4/9/2019,2.55
22414,11,7/10/2018,0.46
22418,7,12/1/2018,0.26
22421,2,5/9/2017,0.08
22426,68,6/30/2019,2.55
22427,88,6/15/2019,3.32
22433,4,5/31/2019,0.92
22435,9,6/15/2019,0.36
22437,26,6/15/2019,1.07
22438,15,4/29/2018,0.62
22441,33,5/20/2019,1.36
22444,3,5/25/2017,0.11
22446,4,5/24/2017,0.15
22451,8,10/15/2017,0.3
22454,98,7/2/2019,3.67
33225,1,5/19/2019,0.58
22458,83,6/25/2019,3.19
34680,2,7/1/2019,2.0
22459,4,10/23/2017,0.18
22463,7,5/22/2017,0.26
22467,1,7/3/2019,1.0
22469,79,6/26/2019,3.03
22590,5,3/8/2019,0.21
22472,141,6/24/2019,5.63
22476,7,12/31/2017,0.27
22481,84,6/24/2019,3.15
22482,11,10/17/2018,0.48
22486,7,8/29/2017,0.26
22908,17,5/25/2019,0.66
22489,53,6/15/2019,2.01
22492,4,6/24/2019,0.15
22495,3,5/9/2019,0.12
22506,5,8/23/2018,0.21
22510,19,7/1/2019,0.72
22515,87,6/20/2019,3.29
22516,96,7/6/2019,3.63
22518,4,4/19/2019,0.16
22522,15,5/27/2019,0.59
22523,5,9/1/2018,0.21
22528,39,5/27/2019,1.48
22529,20,6/26/2019,0.76
22532,4,12/15/2018,0.16
22534,131,6/22/2019,4.96
22539,104,7/7/2019,4.0
33265,6,6/30/2019,2.28
22543,100,7/7/2019,3.88
22544,40,7/2/2019,1.6
29450,61,6/30/2019,3.47
34745,44,7/6/2019,4.14
22555,37,6/14/2019,1.53
22556,76,6/23/2019,3.11
1679,1,7/1/2017,0.04
22563,4,12/26/2017,0.16
22567,105,6/13/2019,3.97
22570,5,12/24/2018,0.27
22571,1,7/9/2017,0.04
22573,1,8/16/2018,0.09
24705,3,5/27/2019,0.17
27460,2,11/10/2018,0.17
35313,6,1/30/2019,0.62
22574,24,4/6/2018,0.9
22576,59,6/14/2019,2.25
22577,2,5/7/2017,0.08
22578,3,2/18/2019,0.47
22580,52,7/7/2019,5.05
22585,35,4/30/2019,1.32
22589,53,6/30/2019,2.03
22592,3,5/16/2017,0.11
22593,38,6/23/2019,1.45
22600,78,6/2/2019,3.06
22604,118,7/1/2019,4.47
22608,1,6/24/2017,0.04
22609,6,8/12/2017,0.23
22610,12,1/1/2019,0.47
22611,5,6/1/2019,0.22
22618,62,6/20/2019,2.38
22620,62,5/19/2019,2.37
22622,29,6/23/2019,1.1
22623,42,5/20/2019,1.62
22627,15,12/18/2017,0.58
22629,9,8/21/2018,0.35
22633,12,7/1/2017,0.45
22635,40,6/30/2019,1.51
22638,77,6/21/2019,2.96
22642,4,9/25/2017,0.15
22644,67,6/22/2019,2.66
22647,10,1/2/2019,0.43
22652,1,3/1/2018,0.06
22653,12,3/6/2019,0.6
22657,2,1/2/2019,0.11
22662,35,6/23/2019,1.36
24342,21,2/24/2019,0.89
22664,21,6/29/2019,3.73
22665,3,9/3/2017,0.12
22666,43,6/12/2019,1.68
22672,20,6/9/2019,0.76
22673,60,6/26/2019,2.29
22683,7,5/28/2017,0.26
22685,46,6/18/2019,1.78
22686,34,6/14/2019,1.31
29112,8,5/19/2019,0.55
22687,89,7/2/2019,3.41
22692,32,6/16/2019,1.25
22693,5,4/7/2019,0.19
22700,11,6/9/2019,0.44
22701,67,7/2/2019,2.88
22703,30,6/17/2019,1.13
22708,91,6/21/2019,3.48
25009,63,6/1/2019,2.81
22710,3,1/3/2018,0.12
22713,18,7/7/2018,0.69
18634,1,6/11/2017,0.04
22719,1,5/22/2017,0.04
22724,7,4/8/2018,0.27
22725,2,6/11/2017,0.08
22729,81,6/26/2019,3.17
22733,16,5/16/2019,0.64
22735,17,4/7/2019,0.65
22738,3,8/6/2017,0.12
22740,4,12/10/2017,0.16
22741,3,5/28/2019,0.48
22746,148,6/23/2019,5.59
22766,146,6/24/2019,5.57
32696,75,6/21/2019,5.77
22747,4,7/4/2018,0.15
22748,68,7/1/2019,2.69
22754,17,5/15/2019,0.71
24464,16,8/20/2018,0.68
22824,1,6/7/2017,0.04
22763,3,11/25/2017,0.12
22764,16,7/12/2018,0.62
23008,6,5/18/2018,0.27
23980,9,11/18/2018,0.39
22771,24,6/8/2019,1.12
22774,108,6/29/2019,4.18
22777,117,7/2/2019,4.44
22779,18,6/2/2019,0.7
22782,24,7/6/2019,0.91
22784,31,7/7/2019,1.2
22787,9,8/1/2018,0.37
