location_id,neighbourhood_group,neighbourhood,latitude,longitude
41141,Manhattan,Financial District,40.70644,-74.01188
41143,Manhattan,Financial District,40.70785,-74.01239
41144,Manhattan,Financial District,40.70599,-74.01201
41145,Manhattan,Financial District,40.70731,-74.01021
41147,Manhattan,Financial District,40.70583,-74.01089
41148,Manhattan,Financial District,40.70651,-74.01252
41149,Manhattan,Financial District,40.70599,-74.01064
41150,Manhattan,Financial District,40.70775,-74.0105
41152,Manhattan,Financial District,40.70706,-74.01036
41153,Manhattan,Financial District,40.70632,-74.0116
41154,Manhattan,Financial District,40.70563,-74.01097
41155,Manhattan,Financial District,40.70702,-74.01087
41156,Manhattan,Financial District,40.70595,-74.0118
41158,Manhattan,Financial District,40.70637,-74.01199
41159,Manhattan,Financial District,40.70609,-74.01219
41160,Manhattan,Financial District,40.70581,-74.01101
41161,Manhattan,Financial District,40.7074,-74.01218
41162,Manhattan,Financial District,40.70722,-74.01023
41163,Manhattan,Financial District,40.7074,-74.01043
41164,Manhattan,Financial District,40.70654,-74.01091
41165,Manhattan,Financial District,40.70757,-74.01111
41166,Manhattan,Financial District,40.70765,-74.011
41167,Manhattan,Financial District,40.70748,-74.01081
41168,Manhattan,Financial District,40.70734,-74.01097
41169,Manhattan,Financial District,40.70638,-74.01086
41171,Manhattan,Financial District,40.70782,-74.01227
41172,Manhattan,Financial District,40.70619,-74.01065
41174,Manhattan,Financial District,40.70796,-74.01206
41175,Manhattan,Financial District,40.70751,-74.01066
41176,Manhattan,Financial District,40.70726,-74.0106
41177,Manhattan,Financial District,40.7062,-74.01192
41178,Manhattan,Financial District,40.70584,-74.01039
41179,Manhattan,Financial District,40.70751,-74.01184
41180,Manhattan,Financial District,40.7058,-74.01107
41181,Manhattan,Financial District,40.70628,-74.01213
41182,Manhattan,Financial District,40.70656,-74.01094
41183,Manhattan,Financial District,40.70781,-74.01165
41184,Manhattan,Financial District,40.70766,-74.01074
41185,Manhattan,Financial District,40.70649,-74.01208
41186,Manhattan,Financial District,40.7075,-74.01199
41187,Manhattan,Financial District,40.70727,-74.01026
41189,Manhattan,Financial District,40.70645,-74.01175
41190,Manhattan,Financial District,40.70582,-74.01111
41191,Manhattan,Financial District,40.70782,-74.0107
41192,Manhattan,Financial District,40.70762,-74.01105
41193,Manhattan,Financial District,40.7062,-74.01092
41450,Manhattan,Murray Hill,40.74697,-73.97537
41451,Manhattan,Murray Hill,40.7472,-73.97418
41452,Manhattan,Murray Hill,40.74898,-73.97534
41453,Manhattan,Murray Hill,40.74927,-73.9739
41454,Manhattan,Murray Hill,40.74706,-73.97594
41455,Manhattan,Murray Hill,40.74864,-73.97407
41456,Manhattan,Murray Hill,40.74915,-73.97557
41458,Manhattan,Murray Hill,40.74781,-73.97601
41460,Manhattan,Murray Hill,40.74725,-73.97404
41461,Manhattan,Murray Hill,40.74918,-73.97379
41604,Manhattan,Murray Hill,40.74868,-73.97563
41605,Manhattan,Murray Hill,40.74862,-73.97531
41617,Manhattan,Murray Hill,40.74921,-73.97395
41637,Manhattan,Murray Hill,40.74892,-73.97571
41638,Manhattan,Murray Hill,40.74763,-73.97524
41639,Manhattan,Murray Hill,40.74734,-73.97438
41685,Manhattan,Financial District,40.70659,-74.0102
41686,Manhattan,Financial District,40.70598,-74.01193
41687,Manhattan,Financial District,40.70795,-74.01096
41688,Manhattan,Financial District,40.70575,-74.01231
41689,Manhattan,Financial District,40.70759,-74.01242
41690,Manhattan,Financial District,40.70728,-74.01073
41691,Manhattan,Financial District,40.70778,-74.01074
41692,Manhattan,Financial District,40.70604,-74.01216
41693,Manhattan,Financial District,40.70652,-74.01048
41694,Manhattan,Financial District,40.70624,-74.01227
41697,Manhattan,Financial District,40.7057,-74.01221
41698,Manhattan,Financial District,40.70608,-74.01112
41733,Manhattan,Murray Hill,40.74422,-73.97309
41735,Manhattan,Murray Hill,40.74436,-73.97223
41747,Manhattan,Murray Hill,40.74769,-73.97592
41748,Manhattan,Murray Hill,40.74467,-73.97188
41871,Manhattan,Murray Hill,40.74928,-73.97453
41872,Manhattan,Murray Hill,40.74835,-73.97612
41873,Manhattan,Murray Hill,40.7488,-73.97522
41964,Manhattan,Murray Hill,40.7475,-73.97569
41967,Manhattan,Murray Hill,40.74851,-73.97431
42014,Manhattan,Financial District,40.706,-74.01068
42056,Manhattan,Murray Hill,40.74896,-73.97521
42080,Manhattan,Midtown,40.75544,-73.9829
42087,Manhattan,Theater District,40.75731,-73.98326
42192,Manhattan,Chelsea,40.74286,-73.99436
42305,Manhattan,Financial District,40.70645,-74.01186
42481,Manhattan,Theater District,40.75966,-73.9862
42483,Manhattan,Theater District,40.76147,-73.98589
42921,Manhattan,Financial District,40.70604,-74.01021
42923,Manhattan,Financial District,40.70763,-74.0105
42924,Manhattan,Financial District,40.70747,-74.01226
42926,Manhattan,Chelsea,40.7425,-73.99443
43009,Manhattan,Financial District,40.7075,-74.01179
43056,Manhattan,Theater District,40.76142,-73.98629
43090,Manhattan,Financial District,40.70748,-74.0108
43091,Manhattan,Financial District,40.7071,-74.01194
43092,Manhattan,Financial District,40.70642,-74.01255
43094,Manhattan,Theater District,40.76112,-73.98663
43096,Manhattan,Theater District,40.75948,-73.98615
43098,Manhattan,Theater District,40.76149,-73.98633
43099,Manhattan,Theater District,40.75923,-73.9865
43107,Manhattan,Financial District,40.70799,-74.01113
43108,Manhattan,Financial District,40.70579,-74.01245
43214,Manhattan,Theater District,40.76008,-73.98721
43215,Manhattan,Theater District,40.76072,-73.98582
43217,Manhattan,Financial District,40.70599,-74.01236
43218,Manhattan,Financial District,40.70729,-74.01095
43219,Manhattan,Financial District,40.70751,-74.01059
43220,Manhattan,Financial District,40.70761,-74.01226
43221,Manhattan,Financial District,40.70602,-74.0123
43222,Manhattan,Financial District,40.70715,-74.0103
43224,Manhattan,Financial District,40.70653,-74.01088
43228,Manhattan,Financial District,40.70632,-74.01188
43230,Manhattan,Financial District,40.70645,-74.0118
43232,Manhattan,Financial District,40.7075,-74.01079
43233,Manhattan,Financial District,40.70793,-74.01043
43235,Manhattan,Financial District,40.70784,-74.0107
43247,Manhattan,Financial District,40.70723,-74.01086
43250,Manhattan,Upper East Side,40.7644,-73.9633
43253,Manhattan,Upper East Side,40.76291,-73.96448
43417,Manhattan,Financial District,40.70713,-74.01205
43418,Manhattan,Financial District,40.70621,-74.01199
43419,Manhattan,Financial District,40.70761,-74.01078
43427,Manhattan,Financial District,40.70779,-74.01249
43429,Manhattan,Financial District,40.70709,-74.01037
43431,Manhattan,Financial District,40.70701,-74.01117
43691,Manhattan,Financial District,40.70613,-74.01067
43692,Manhattan,Financial District,40.70714,-74.01208
43693,Manhattan,Financial District,40.7075,-74.01096
43694,Manhattan,Financial District,40.70754,-74.01206
43695,Manhattan,Financial District,40.70701,-74.01176
43697,Manhattan,Financial District,40.70631,-74.01225
43721,Manhattan,Financial District,40.707,-74.01208
43748,Manhattan,Financial District,40.70776,-74.01169
43749,Manhattan,Financial District,40.70735,-74.01221
43861,Manhattan,Financial District,40.70649,-74.01217
43862,Manhattan,Financial District,40.70724,-74.01085
43863,Manhattan,Financial District,40.70712,-74.01201
43865,Manhattan,Financial District,40.70588,-74.01214
43866,Manhattan,Financial District,40.70803,-74.00639
43867,Manhattan,Financial District,40.70722,-74.00499
43900,Manhattan,Financial District,40.70756,-74.01229
43903,Manhattan,Financial District,40.70845,-74.00472
43908,Manhattan,Financial District,40.7056,-74.0119
43909,Manhattan,Financial District,40.70659,-74.01105
43910,Manhattan,Financial District,40.70632,-74.01073
43916,Manhattan,Financial District,40.70736,-74.0125
43917,Manhattan,Financial District,40.70755,-74.01116
43958,Manhattan,Financial District,40.70776,-74.01239
43960,Manhattan,Financial District,40.70744,-74.01048
43961,Manhattan,Financial District,40.70711,-74.01044
43962,Manhattan,Financial District,40.70713,-74.01248
44008,Manhattan,Theater District,40.75923,-73.98669
44012,Manhattan,Theater District,40.76118,-73.98635
44026,Manhattan,Theater District,40.76152,-73.98587
44031,Manhattan,Theater District,40.75942,-73.98727
44032,Manhattan,Financial District,40.7063,-74.01254
44059,Manhattan,Chelsea,40.74285,-73.99595
44061,Manhattan,Theater District,40.7601,-73.98675
44062,Manhattan,Murray Hill,40.74455,-73.97162
44067,Manhattan,Hell's Kitchen,40.76166,-73.99691
44070,Manhattan,Upper East Side,40.7639,-73.96432
44071,Manhattan,Hell's Kitchen,40.76061,-73.9967
44074,Manhattan,Murray Hill,40.7484,-73.97544
44084,Manhattan,Financial District,40.70709,-74.01241
44085,Manhattan,Hell's Kitchen,40.7618,-73.9979
44097,Manhattan,Hell's Kitchen,40.76241,-73.99606
44098,Manhattan,Murray Hill,40.74461,-73.97349
44105,Manhattan,Hell's Kitchen,40.76218,-73.99646
44107,Manhattan,Hell's Kitchen,40.76182,-73.996
44108,Manhattan,Murray Hill,40.74787,-73.97457
44110,Manhattan,Murray Hill,40.74883,-73.9752
44111,Manhattan,Murray Hill,40.74421,-73.97221
44112,Manhattan,Hell's Kitchen,40.76198,-73.99644
44113,Manhattan,Hell's Kitchen,40.76229,-73.99628
44115,Manhattan,Theater District,40.76089,-73.9862
44116,Manhattan,Murray Hill,40.74695,-73.97615
44128,Manhattan,Murray Hill,40.74693,-73.97582
44207,Manhattan,Financial District,40.70808,-74.00561
44218,Manhattan,Financial District,40.70685,-74.00698
44219,Manhattan,Financial District,40.70825,-74.00482
44230,Manhattan,Upper East Side,40.76447,-73.96509
44235,Manhattan,Financial District,40.70767,-74.00495
44237,Manhattan,Hell's Kitchen,40.7607,-73.9961
44239,Manhattan,Financial District,40.70838,-74.00694
44267,Manhattan,Theater District,40.76106,-73.98647
44270,Manhattan,Theater District,40.75969,-73.98732
44272,Manhattan,Financial District,40.70724,-74.00614
44275,Manhattan,Financial District,40.70844,-74.00615
44277,Manhattan,Midtown,40.75572,-73.98331
44288,Manhattan,Theater District,40.76118,-73.98628
44300,Manhattan,Chelsea,40.74229,-73.9959
44301,Manhattan,Theater District,40.75963,-73.98764
44302,Manhattan,Financial District,40.70597,-74.01258
44303,Manhattan,Theater District,40.75988,-73.98667
44304,Manhattan,Hell's Kitchen,40.76169,-73.99626
44305,Manhattan,Theater District,40.75965,-73.98652
44306,Manhattan,Theater District,40.75975,-73.98586
44307,Manhattan,Financial District,40.70641,-74.00674
44353,Manhattan,Financial District,40.70673,-74.0051
44355,Manhattan,Financial District,40.70781,-74.00525
44832,Manhattan,Financial District,40.70598,-74.01069
44841,Manhattan,Financial District,40.70671,-74.00471
44842,Manhattan,Financial District,40.70714,-74.00525
44843,Manhattan,Theater District,40.75933,-73.98751
44844,Manhattan,Murray Hill,40.74871,-73.97413
44846,Manhattan,Financial District,40.70658,-74.00684
44848,Manhattan,Financial District,40.70713,-74.00483
44849,Manhattan,Financial District,40.7078,-74.00675
44850,Manhattan,Financial District,40.70798,-74.00498
44851,Manhattan,Chelsea,40.74305,-73.99415
44852,Manhattan,Financial District,40.70643,-74.00519
45025,Manhattan,Financial District,40.70721,-74.00559
45062,Manhattan,Financial District,40.70679,-74.00689
45066,Manhattan,Financial District,40.70826,-74.00475
45069,Manhattan,Financial District,40.70863,-74.00541
45402,Manhattan,Financial District,40.70641,-74.00532
45403,Manhattan,Financial District,40.70644,-74.00515
45405,Manhattan,Financial District,40.70782,-74.00616
45408,Manhattan,Financial District,40.70722,-74.00482
45411,Manhattan,Financial District,40.70659,-74.00632
45610,Manhattan,Financial District,40.70799,-74.00627
45611,Manhattan,Financial District,40.70673,-74.00565
45612,Manhattan,Financial District,40.70811,-74.00616
45613,Manhattan,Financial District,40.70575,-74.00621
45615,Manhattan,Hell's Kitchen,40.76067,-73.99771
45616,Manhattan,Hell's Kitchen,40.7622,-73.99673
45617,Manhattan,Financial District,40.70745,-74.00613
45624,Manhattan,Theater District,40.75708,-73.98283
45625,Manhattan,Midtown,40.756,-73.98195
45626,Manhattan,Midtown,40.75547,-73.98245
45627,Manhattan,Upper East Side,40.76277,-73.96317
45628,Manhattan,Upper East Side,40.76307,-73.96295
45629,Manhattan,Murray Hill,40.7473,-73.97603
45631,Manhattan,Murray Hill,40.74899,-73.97541
45633,Manhattan,Murray Hill,40.74725,-73.97607
45634,Manhattan,Chelsea,40.74288,-73.99438
45635,Manhattan,Chelsea,40.74295,-73.99521
45636,Manhattan,Murray Hill,40.74451,-73.9727
45637,Manhattan,Theater District,40.75954,-73.98604
45699,Manhattan,Financial District,40.70861,-74.00479
45891,Manhattan,Financial District,40.7079,-74.00491
45892,Manhattan,Financial District,40.70797,-74.00534
47200,Manhattan,Financial District,40.70831,-74.00642
47201,Manhattan,Financial District,40.70833,-74.00497
47357,Manhattan,Financial District,40.70852,-74.0051
47358,Manhattan,Financial District,40.70802,-74.00642
47362,Manhattan,Financial District,40.70818,-74.00631
47363,Manhattan,Financial District,40.70691,-74.00682
47364,Manhattan,Financial District,40.70772,-74.00673
47484,Manhattan,Financial District,40.7084,-74.00518
47491,Manhattan,Financial District,40.70707,-74.00557
25285,Brooklyn,Fort Hamilton,40.62267,-74.02989
25286,Manhattan,Harlem,40.81629,-73.94131
25287,Manhattan,Gramercy,40.73594,-73.97947
25288,Brooklyn,Crown Heights,40.66583,-73.93563
25292,Manhattan,Kips Bay,40.7433,-73.97919
25293,Manhattan,East Harlem,40.78899,-73.94727
25295,Brooklyn,Prospect Heights,40.67988,-73.97375
25296,Manhattan,Upper East Side,40.77002,-73.96183
25298,Brooklyn,Williamsburg,40.71279,-73.94154
25300,Brooklyn,Bedford-Stuyvesant,40.6837,-73.9511
41037,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92859
48519,Brooklyn,Bedford-Stuyvesant,40.68886,-73.92879
25302,Queens,Elmhurst,40.74282,-73.87655
25303,Manhattan,East Village,40.72311,-73.98161
25308,Brooklyn,Fort Hamilton,40.61897,-74.03675
25313,Brooklyn,Boerum Hill,40.68557,-73.98537
25377,Brooklyn,Boerum Hill,40.68597,-73.98507
25315,Brooklyn,Williamsburg,40.71041,-73.9663
25319,Manhattan,Midtown,40.75878,-73.97069
25322,Manhattan,East Village,40.72208,-73.97779
25323,Brooklyn,Greenpoint,40.72037,-73.94624
25324,Manhattan,Upper East Side,40.77265,-73.94833
25328,Brooklyn,Prospect-Lefferts Gardens,40.6569,-73.9568
25330,Manhattan,SoHo,40.72171,-74.00396
25333,Manhattan,Chelsea,40.74418,-73.9999
25334,Manhattan,Hell's Kitchen,40.76347,-73.98785
25336,Queens,Long Island City,40.75905,-73.93203
25341,Manhattan,Gramercy,40.73894,-73.98651
25342,Manhattan,Midtown,40.75205,-73.98564
25347,Bronx,Norwood,40.88304,-73.88278
25348,Manhattan,East Village,40.725,-73.97711
25350,Brooklyn,Williamsburg,40.70728,-73.95461
25352,Brooklyn,Williamsburg,40.71418,-73.94298
25353,Manhattan,Upper West Side,40.78304,-73.97309
25354,Brooklyn,Sunset Park,40.6494,-74.00967
25355,Manhattan,East Village,40.72698,-73.98948
25360,Brooklyn,Williamsburg,40.71394,-73.95669
25361,Brooklyn,Bay Ridge,40.62985,-74.01738
25367,Bronx,Kingsbridge,40.88165,-73.90633
25368,Brooklyn,Downtown Brooklyn,40.69404,-73.9875
25370,Manhattan,Upper West Side,40.79532,-73.96344
25372,Manhattan,Greenwich Village,40.73334,-73.99416
25375,Manhattan,Murray Hill,40.74409,-73.97167
25382,Brooklyn,Greenpoint,40.72572,-73.93909
25383,Manhattan,Greenwich Village,40.73325,-73.99971
25387,Manhattan,Upper East Side,40.78269,-73.95288
25390,Brooklyn,East Flatbush,40.66393,-73.9279
25393,Manhattan,Harlem,40.80194,-73.95602
25395,Manhattan,Hell's Kitchen,40.76557,-73.98949
26557,Brooklyn,Park Slope,40.67059,-73.98621
25404,Brooklyn,Gowanus,40.68003,-73.99039
25406,Brooklyn,Bushwick,40.69467,-73.91444
25410,Manhattan,Hell's Kitchen,40.76163,-73.99008
25413,Queens,Astoria,40.76255,-73.92347
25416,Brooklyn,Crown Heights,40.67754,-73.94305
25419,Manhattan,Chelsea,40.74283,-73.99843
25421,Brooklyn,East New York,40.67585,-73.87307
25424,Brooklyn,Prospect-Lefferts Gardens,40.66202,-73.96195
25428,Manhattan,Midtown,40.75257,-73.96853
25431,Manhattan,Chelsea,40.73982,-74.0011
25436,Manhattan,Nolita,40.7212,-73.99463
25437,Brooklyn,Crown Heights,40.67052,-73.93444
29167,Brooklyn,Crown Heights,40.67191,-73.93411
35365,Brooklyn,Crown Heights,40.67222,-73.93487
25438,Manhattan,Financial District,40.70744,-74.01521
25440,Brooklyn,Williamsburg,40.71121,-73.95079
25442,Brooklyn,Crown Heights,40.66543,-73.95439
25443,Manhattan,Flatiron District,40.73969,-73.98962
25444,Brooklyn,Cypress Hills,40.69006,-73.86917
36970,Brooklyn,Cypress Hills,40.68911,-73.86922
25445,Manhattan,Midtown,40.75751,-73.96464
25452,Brooklyn,Williamsburg,40.70743,-73.96786
25454,Manhattan,Upper East Side,40.77985,-73.94624
25457,Manhattan,West Village,40.73514,-74.00647
25459,Manhattan,West Village,40.73453,-74.00238
25463,Brooklyn,Brooklyn Heights,40.69439,-73.99396
25464,Bronx,Mount Hope,40.85031,-73.90102
25514,Bronx,Fordham,40.85217,-73.90239
39715,Bronx,Fordham,40.85214,-73.90294
25465,Queens,Astoria,40.76437,-73.91937
25468,Manhattan,East Village,40.73055,-73.98928
39450,Manhattan,West Village,40.7328,-74.00468
25470,Manhattan,Harlem,40.82239,-73.95437
25474,Brooklyn,Williamsburg,40.70791,-73.93877
25482,Queens,Flushing,40.76069,-73.83338
25485,Manhattan,Upper East Side,40.77531,-73.95165
25488,Manhattan,East Harlem,40.79674,-73.94674
25489,Manhattan,Upper East Side,40.7774,-73.96066
25490,Brooklyn,Williamsburg,40.70834,-73.94717
25491,Bronx,Kingsbridge,40.88883,-73.90046
25492,Manhattan,Hell's Kitchen,40.76638,-73.99079
25493,Manhattan,Midtown,40.74635,-73.98103
25494,Manhattan,Chelsea,40.7382,-73.99844
25495,Brooklyn,East New York,40.6705,-73.87851
25496,Brooklyn,Greenpoint,40.72917,-73.95589
25580,Manhattan,Midtown,40.75371,-73.97226
25499,Manhattan,West Village,40.72958,-74.00379
25500,Brooklyn,Crown Heights,40.66592,-73.94266
25503,Brooklyn,Fort Greene,40.68481,-73.9694
25507,Brooklyn,Prospect Heights,40.68048,-73.9654
25509,Queens,Ridgewood,40.71239,-73.90517
25511,Queens,Whitestone,40.78881,-73.82882
25513,Manhattan,Financial District,40.71015,-74.01281
25517,Brooklyn,Brooklyn Heights,40.69969,-73.99393
25519,Brooklyn,Brooklyn Heights,40.693,-73.99774
25521,Manhattan,Lower East Side,40.71902,-73.99027
25523,Brooklyn,Crown Heights,40.66941,-73.93849
25525,Brooklyn,Williamsburg,40.71358,-73.96421
25527,Manhattan,East Harlem,40.78998,-73.946
25528,Brooklyn,Williamsburg,40.7138,-73.94001
25530,Manhattan,East Village,40.72547,-73.98315
25531,Manhattan,Chelsea,40.74847,-74.00033
25532,Brooklyn,Boerum Hill,40.68796,-73.98783
25533,Manhattan,Financial District,40.70949,-74.01438
25534,Manhattan,Upper West Side,40.7723,-73.98222
25537,Brooklyn,Greenpoint,40.72942,-73.95122
25538,Manhattan,Hell's Kitchen,40.76704,-73.98484
25540,Manhattan,Lower East Side,40.72153,-73.98765
25541,Brooklyn,Greenpoint,40.72816,-73.95528
25545,Brooklyn,Greenpoint,40.72085,-73.94132
25547,Queens,South Ozone Park,40.66789,-73.79197
25549,Brooklyn,Williamsburg,40.711,-73.95827
25552,Brooklyn,Bedford-Stuyvesant,40.69315,-73.9565
25554,Manhattan,Murray Hill,40.74699,-73.9777
25555,Brooklyn,Greenpoint,40.7324,-73.95091
25556,Manhattan,NoHo,40.72788,-73.9939
25558,Manhattan,Murray Hill,40.74838,-73.97544
45317,Manhattan,Midtown,40.75216,-73.96912
25561,Manhattan,East Harlem,40.80924,-73.93873
28953,Brooklyn,Williamsburg,40.70912,-73.94813
25564,Brooklyn,Crown Heights,40.66978,-73.94454
25565,Manhattan,Chinatown,40.71618,-73.99225
25567,Manhattan,Upper West Side,40.79273,-73.97592
25568,Brooklyn,Bushwick,40.69677,-73.91404
25569,Manhattan,Lower East Side,40.721,-73.99147
25570,Manhattan,Greenwich Village,40.7328,-73.99899
25571,Manhattan,East Harlem,40.78784,-73.94931
25575,Queens,Laurelton,40.68507,-73.73342
25576,Brooklyn,Bedford-Stuyvesant,40.68303,-73.95431
25582,Manhattan,Murray Hill,40.74969,-73.97937
25587,Brooklyn,Crown Heights,40.67502,-73.95732
25590,Manhattan,Kips Bay,40.7433,-73.9807
25593,Manhattan,Upper East Side,40.77205,-73.95128
25598,Manhattan,Lower East Side,40.7147,-73.98994
25601,Queens,Sunnyside,40.74317,-73.92532
25602,Manhattan,Greenwich Village,40.73056,-73.99357
25604,Manhattan,Lower East Side,40.72008,-73.98786
25606,Brooklyn,Brighton Beach,40.57688,-73.95308
25610,Manhattan,Washington Heights,40.84877,-73.93821
25614,Manhattan,Kips Bay,40.74266,-73.9792
25617,Brooklyn,Williamsburg,40.70789,-73.96755
26236,Manhattan,Chelsea,40.74594,-73.99829
25621,Brooklyn,Sunset Park,40.65198,-74.00763
25622,Brooklyn,Bedford-Stuyvesant,40.68459,-73.95732
25628,Manhattan,Hell's Kitchen,40.76154,-73.99306
25630,Manhattan,Lower East Side,40.71798,-73.98418
25631,Brooklyn,Flatbush,40.65099,-73.96283
25641,Brooklyn,Windsor Terrace,40.64931,-73.9733
25646,Manhattan,Kips Bay,40.73963,-73.98166
25647,Brooklyn,South Slope,40.6628,-73.98349
25649,Brooklyn,Crown Heights,40.67183,-73.95277
25651,Brooklyn,Williamsburg,40.72028,-73.94152
25655,Manhattan,Upper East Side,40.76644,-73.95486
25656,Manhattan,Upper West Side,40.79982,-73.96058
25658,Manhattan,Hell's Kitchen,40.7646,-73.98981
25668,Brooklyn,Bedford-Stuyvesant,40.67753,-73.91688
25676,Queens,Flushing,40.75895,-73.79196
25677,Brooklyn,Greenpoint,40.72246,-73.94768
25681,Manhattan,Inwood,40.86306,-73.92896
25682,Brooklyn,Cypress Hills,40.68201,-73.89425
25683,Manhattan,Upper West Side,40.79412,-73.96806
25684,Bronx,Unionport,40.83121,-73.8483
27539,Bronx,Pelham Bay,40.84607,-73.83842
25686,Bronx,Pelham Bay,40.84711,-73.83039
25688,Brooklyn,Flatbush,40.64068,-73.9641
25691,Brooklyn,Prospect-Lefferts Gardens,40.66334,-73.94651
25692,Manhattan,East Harlem,40.79633,-73.94819
25693,Manhattan,Chelsea,40.74419,-73.99913
25695,Brooklyn,Clinton Hill,40.68541,-73.96188
25697,Brooklyn,Park Slope,40.67192,-73.97444
25701,Manhattan,East Village,40.72405,-73.97747
25707,Brooklyn,Bedford-Stuyvesant,40.68591,-73.9249
31947,Brooklyn,Bedford-Stuyvesant,40.68456,-73.92489
25708,Manhattan,Little Italy,40.71946,-73.99761
25709,Brooklyn,Bedford-Stuyvesant,40.69061,-73.95203
25710,Queens,Ridgewood,40.69748,-73.90127
25711,Manhattan,West Village,40.73465,-74.00139
25713,Brooklyn,Clinton Hill,40.69167,-73.96927
25714,Manhattan,Midtown,40.75052,-73.97259
25720,Manhattan,Financial District,40.70501,-74.00707
25722,Manhattan,West Village,40.73632,-74.00601
25723,Brooklyn,Bushwick,40.6997,-73.91305
25724,Manhattan,Upper West Side,40.78965,-73.96993
28375,Brooklyn,Canarsie,40.64017,-73.9105
25727,Brooklyn,Crown Heights,40.66592,-73.95319
29945,Brooklyn,Bedford-Stuyvesant,40.67904,-73.94191
25739,Manhattan,Gramercy,40.73804,-73.98178
25740,Manhattan,Chinatown,40.71365,-73.9973
25744,Manhattan,Washington Heights,40.83902,-73.93766
25747,Brooklyn,Greenpoint,40.73227,-73.95149
25754,Brooklyn,Williamsburg,40.70929,-73.95381
25758,Brooklyn,East Flatbush,40.65413,-73.94846
25759,Staten Island,St. George,40.64119,-74.08369
25760,Manhattan,Washington Heights,40.84492,-73.93891
25762,Brooklyn,Park Slope,40.67884,-73.97493
25765,Manhattan,Upper East Side,40.77037,-73.95734
25766,Brooklyn,Brooklyn Heights,40.6904,-73.99376
25769,Manhattan,Nolita,40.72372,-73.99318
25771,Manhattan,Inwood,40.8608,-73.9281
27678,Brooklyn,Kensington,40.64407,-73.97428
25779,Brooklyn,Park Slope,40.67454,-73.9841
25793,Brooklyn,Bedford-Stuyvesant,40.6918,-73.95151
25800,Manhattan,Harlem,40.82673,-73.94633
25803,Manhattan,Greenwich Village,40.72894,-74.00018
25805,Manhattan,East Village,40.72475,-73.97788
25807,Brooklyn,Bedford-Stuyvesant,40.68371,-73.9405
25809,Queens,Ridgewood,40.70141,-73.90291
34463,Queens,Ridgewood,40.70147,-73.9047
41284,Brooklyn,Bedford-Stuyvesant,40.69493,-73.94483
25815,Manhattan,Upper East Side,40.76401,-73.95929
25816,Brooklyn,Park Slope,40.68064,-73.97657
25817,Brooklyn,Boerum Hill,40.68418,-73.98373
41923,Brooklyn,Boerum Hill,40.68406,-73.98481
25818,Manhattan,Harlem,40.8055,-73.95478
25819,Manhattan,Chinatown,40.71515,-73.99863
25822,Brooklyn,Bedford-Stuyvesant,40.68251,-73.94102
25824,Queens,St. Albans,40.69044,-73.75489
38128,Brooklyn,Flatbush,40.65333,-73.96552
25826,Manhattan,East Village,40.72653,-73.98539
25830,Manhattan,Harlem,40.80605,-73.94889
25837,Manhattan,Hell's Kitchen,40.7631,-73.99133
25838,Brooklyn,Sunset Park,40.66273,-73.99384
25840,Manhattan,Washington Heights,40.85148,-73.9301
25842,Manhattan,Hell's Kitchen,40.76366,-73.99096
25847,Manhattan,Chelsea,40.74641,-74.0051
25856,Brooklyn,Canarsie,40.62944,-73.89678
25859,Brooklyn,Bedford-Stuyvesant,40.68462,-73.93724
25861,Brooklyn,Greenpoint,40.72591,-73.95645
25863,Queens,Astoria,40.77039,-73.92626
25864,Brooklyn,Bedford-Stuyvesant,40.68181,-73.94214
25865,Manhattan,West Village,40.73476,-74.00477
25868,Manhattan,Midtown,40.75341,-73.98504
25869,Manhattan,Chinatown,40.71569,-73.99421
25873,Manhattan,East Village,40.72553,-73.98012
25878,Manhattan,Washington Heights,40.84566,-73.93998
25879,Manhattan,Harlem,40.80099,-73.95105
25880,Brooklyn,Windsor Terrace,40.65457,-73.97512
25881,Manhattan,Kips Bay,40.74294,-73.98137
25887,Brooklyn,Prospect Heights,40.67935,-73.9723
25890,Queens,Forest Hills,40.7281,-73.84886
25892,Manhattan,Morningside Heights,40.80246,-73.95972
25893,Brooklyn,Crown Heights,40.67785,-73.95086
25895,Manhattan,Harlem,40.80344,-73.95513
25897,Manhattan,Upper West Side,40.79796,-73.97255
25898,Brooklyn,Greenpoint,40.73658,-73.95418
25901,Brooklyn,Flatlands,40.62365,-73.93171
32072,Brooklyn,Bushwick,40.69442,-73.93013
25908,Queens,Corona,40.75015,-73.85961
36146,Queens,Jackson Heights,40.75137,-73.86081
25909,Brooklyn,Boerum Hill,40.68592,-73.98181
25910,Manhattan,Washington Heights,40.84381,-73.9385
25911,Manhattan,East Harlem,40.79398,-73.94159
25912,Brooklyn,Greenpoint,40.72917,-73.95131
25913,Manhattan,East Village,40.72945,-73.97987
25914,Queens,Astoria,40.76064,-73.92481
25916,Manhattan,East Village,40.73105,-73.98195
30526,Manhattan,Lower East Side,40.72051,-73.98357
30541,Queens,Astoria,40.75941,-73.92498
31852,Manhattan,East Village,40.73075,-73.98114
25926,Queens,Astoria,40.76271,-73.92213
25929,Brooklyn,Williamsburg,40.70732,-73.94385
25931,Queens,Flushing,40.75918,-73.82922
25933,Queens,Ditmars Steinway,40.77691,-73.92662
