property_id,name,room_type,price,minimum_nights,availability_365,available_since_date
48031,Your Home away from Home!,Private room,61,1,0,2019-03-22
754,Cheap! Couch to crash - Upper East Side (Safe&Fun),Shared room,42,1,343,2019-02-06
27094,"Bright, Spacious Home Near Beach & Subway",Private room,69,1,152,2019-03-20
22808,"Private Bath, Cozy Sunset Terrace Room",Private room,69,1,156,2019-03-27
571,"Simple, Cozy Private Room Near Beach & Subway",Private room,55,1,159,2019-05-30
23644,"EAST VILLAGE, Tompkins Park, Private Rm + Bathroom",Private room,110,4,0,2019-02-24
15577,Bedroom available  with closet space,Private room,50,5,0,2019-04-21
44157,Classic Exposed Brick Apartment in East Village,Private room,75,1,84,2019-02-10
7718,Marabou,Private room,55,30,281,2019-02-27
20077,SPACE & LIGHT 3 Blocks from Union Square,Private room,75,2,0,2019-06-09
25083,1br in Beautiful 2br-Prime location (LIC/Astoria),Private room,30,6,0,2019-02-22
41834,Private Room One Block North of Central Park,Private room,70,1,0,2019-05-02
3755,Iconic BK spot steps from mass transit.,Shared room,47,1,0,2019-03-11
31721,Sunny room in Williamsburg with view of Manhattan,Private room,85,2,258,2019-05-17
45657,Sunny 1 bdrm w private outdoor deck in Greenpoint!,Private room,75,3,0,2019-06-06
40269,Spacious Bright Private Room in Bedstuy!,Private room,50,1,0,2019-05-14
21051,Cozy room in artsy Bushwick home,Private room,35,1,0,2019-04-06
8001,Comfy bed in Cozy Home - GRAND ARMY PLAZA,Private room,48,2,333,2019-03-15
20593,Private bedroom with great views,Private room,50,5,0,2019-03-10
1165,Cozy Private masterRoom 2 Blocks from Central Park,Private room,48,1,0,2019-04-09
45412,Sweet room in Brooklyn,Private room,45,1,189,2019-03-21
32541,Cozy and clean room in 2 bedrooms apartment,Private room,55,3,0,2019-06-26
34722,Bright nordic room in pastel colors,Private room,59,4,103,2019-01-03
46347,Beachside Antique Themed Room,Private room,60,1,343,2019-04-04
41415,Beachside Serenity,Private room,75,1,353,2019-06-14
28546,Upper West Side,Private room,80,1,0,2019-03-12
44678,Beautiful Room in Modern Duplex,Private room,150,2,0,2019-06-02
27536,Cozy Room in the lovely neighborhood of Bed Stuy,Private room,45,3,0,2019-04-09
37218,Very private/cute/spacious room,Private room,30,20,0,2019-04-06
14014,Large master bedroom one block from Prospect Park,Private room,102,1,0,2019-02-03
44019,Comfy Queen Bed in Harlem,Private room,90,1,0,2019-05-08
35651,Cozy room in 2BR apartment - Greenpoint,Private room,59,4,0,2019-06-18
31572,Beautiful  Apartment in Quiet Neighborhood L Train,Private room,75,3,81,2019-05-20
26325,"Bright Private Room on L/M in Bushwick, Queen-size",Private room,69,2,16,2019-05-31
47943,Cozy room in UWS,Private room,60,4,0,2019-03-04
21683,Private bedroom for the weekend,Private room,50,1,0,2019-05-13
43227,Blake's residents,Private room,85,1,89,2019-01-26
45738,Room on a quiet tree-lined block of Manhattan,Private room,55,1,0,2019-01-15
33905,FORT GREENE- Private room in spacious apartment.,Private room,57,7,0,2019-03-13
30730,Beautiful book-filled room + garden in Bed Stuy,Private room,50,1,0,2019-03-14
15214,Bright chic room in Clinton hill,Private room,65,7,0,2019-02-22
31557,"Very Clean, Comfortable Room Available",Private room,50,1,0,2019-02-15
6868,"Dottie's Place, Room #2...Just for You!",Private room,70,1,0,2019-01-02
42382,"Large, cozy 'n sweet",Private room,40,4,0,2019-01-16
19967,Nicely furnished room in a spacious apartment,Private room,33,14,0,2019-02-21
38079,Brooklyn - Bushwick - NYC,Private room,46,2,80,2019-01-14
43738,Brooklyn - Bushwick - NYC #2,Private room,48,2,21,2019-03-09
1201,Brooklyn - Bushwick - NYC #2,Private room,43,2,90,2019-05-21
33245,❤ Bushwick / Room with SmartTV & Private bathroom,Private room,60,2,64,2019-06-06
17127,Gorgeous Astoria 1 Br,Private room,101,1,0,2019-04-10
26447,Cozy 1BR in Murray Hill,Private room,70,1,0,2019-01-18
45934,Private  furnished 1BR in a 4BR on Upper West Side,Private room,95,4,0,2019-02-03
9215,The trendiest block in Bedford Stuyvesant Brooklyn,Private room,100,1,0,2019-06-17
11555,Private Room in Charming Bedstuy,Private room,58,2,82,2019-05-22
38611,Subway accessible apartment in Brooklyn!,Private room,50,5,0,2019-04-09
32936,Twin size bed 2 blocks away L&M train to Manhattan,Private room,35,7,247,2019-06-01
47883,Cozy Modern Private Bedroom Hell's Kitchen,Private room,80,3,0,2019-06-10
6512,"Private room in Astoria, NY",Private room,55,2,278,2019-02-02
39388,Private Room in Hamilton Heights,Private room,40,7,0,2019-02-09
33106,room,Private room,39,4,53,2019-06-23
17069,California King of Elevated Castle,Private room,175,2,308,2019-04-10
32225,Queen of Elevated Castle,Private room,150,1,316,2019-02-19
5628,Cozy room in Upper West Side luxury apartment,Private room,80,1,0,2019-01-23
22842,"Cozy bedroom, convenient, Woodside, 7 train",Private room,50,1,218,2019-02-10
34747,Sunny room in modern building located in Bedstuy,Private room,60,5,0,2019-03-30
21952,Spacious room in historic part of Manhattan,Private room,69,2,287,2019-01-01
38149,The Parachute Loft Bedrm 2,Private room,95,1,158,2019-06-19
33429,The Parachute Loft Bedrm 1,Private room,95,1,163,2019-06-28
15147,Large Bedroom Brooklyn,Private room,45,1,0,2019-02-18
13190,LEGO Garden 1BR Apt +Patio near JFK & LGA Airports,Private room,73,4,282,2019-04-15
5760,Bright Room In Spacious Bright Apartment,Private room,70,1,0,2019-01-03
23939,Private room in the WV 3rd floor,Private room,100,2,190,2019-06-06
29695,Beautiful Room/20 min downtown NYC,Private room,65,4,149,2019-03-06
21533,Cozy Room In the Heart of Astoria,Private room,30,2,0,2019-02-09
10346,Large Bedroom for $750 Monthly,Private room,750,1,365,2019-06-12
1675,1 bedroom for rent in quiet apartment (2bedrooms),Private room,80,6,0,2019-06-07
28505,"Live, Love, Stay in the Bronx!",Private room,50,1,280,2019-05-13
35002,Spacious & Quiet Bedroom w/ Private Bathroom,Private room,100,2,0,2019-01-27
8528,Your home away from home...,Private room,52,3,0,2019-01-12
6043,Convenient Gem in Midtown East,Private room,90,12,70,2019-02-05
46407,Summer Weekend in the City,Private room,200,2,0,2019-04-14
20092,Light filled private bedroom in Bed Stuy's best.,Private room,75,2,0,2019-03-28
15852,Light-Filled Williamsburg Loft,Private room,155,4,0,2019-05-18
48021,FEMALE ONLY,Private room,25,4,0,2019-06-16
35327,Penthouse in Midtown Manhattan,Private room,500,3,0,2019-06-09
31503,Huge Room in Doorman Building,Private room,97,50,201,2019-01-21
35477,Cozy Room Times Square + ALL Museums Free Pass,Private room,150,5,178,2019-01-30
22856,Sunrise Loft Room in Luxurious Brooklyn Condo,Private room,65,2,270,2019-06-26
24878,Spaceous Bushwick Two Floor Apartment,Private room,55,2,0,2019-04-04
6067,Cozy living room sofa bed near Columbia University,Shared room,60,1,0,2019-06-24
25572,THE crashpad for your Brooklyn adventure!,Private room,36,2,0,2019-05-16
9633,"★ Master Bdrm | HBO, Netflix + Stocked Mini Fridge",Private room,105,1,76,2019-04-01
3634,"★ UES | Cozy bedroom near LGA, free coffee & tea!",Private room,95,1,74,2019-02-21
8319,Wonderful private room fun apt in Hells Kitchen!,Private room,65,1,0,2019-02-28
6008,Courtyard facing private room in Sugar Hill,Private room,50,2,0,2019-05-23
40220,****THE SUITE LIFE DUPLEX****,Private room,69,5,320,2019-05-27
45859,Pre-War 1 BR with Scenic Manhattan Views,Private room,50,1,0,2019-04-14
14860,Sunny Room in Williamsburg!  $1200/Month,Private room,55,21,0,2019-02-11
25891,Sunny Bushwick room on Jefferson st,Private room,40,30,0,2019-06-05
10249,1 Bdrm in Spacious Apartment with Amenities,Private room,65,2,0,2019-05-14
43054,Private Sunny Bedroom in a Modern 2 Bedroom Co-op,Private room,46,1,0,2019-04-20
37758,The Bushwick Museum,Private room,55,1,0,2019-02-13
34421,"Cozy, quiet 1 bdrm centrally located",Private room,130,2,89,2019-03-06
34700,"Cozy room, easy trip to Manhattan & North Brooklyn",Private room,41,1,0,2019-05-15
30084,Private bedroom B in Heart of LES,Private room,85,1,29,2019-01-24
34315,Private Bedroom A in Heart of LES,Private room,95,2,0,2019-04-16
6608,Bushwick Basement Large Room with Half Bath,Private room,38,1,0,2019-02-21
26210,Light-filled apt offering private bedroom & bath,Private room,99,1,0,2019-04-13
20546,Private Room in Fun Neighborhood,Private room,30,15,0,2019-01-25
23837,Cozy comfortable room near JFK&LGA#3,Private room,38,3,212,2019-05-10
30786,Small Cozy comfortable room nearJFK#5,Private room,32,2,342,2019-03-02
30189,Cozy comfortable room near LGA&JFK#2,Private room,38,3,278,2019-02-22
33415,"Large room, very conveniently to train, bus, jfk#1",Private room,40,2,311,2019-01-30
31441,large room and convenient to train and JFK. #4,Private room,40,3,313,2019-02-03
2703,Peaceful and Spacious Master Bedroom,Private room,120,2,0,2019-04-24
23855,There's a reason this room has a 5-star rating.,Private room,195,1,170,2019-03-10
37833,Beautiful Beach Home,Private room,85,1,0,2019-03-04
35231,Beautiful room on Brownstone in Bushwick,Private room,41,2,0,2019-05-07
27108,Room,Private room,159,1,363,2019-04-20
8042,A Place For You tonight...,Private room,159,1,179,2019-04-28
32819,1 bedroom in 3 bedroom/2bath Bushwick Apt.,Private room,35,1,0,2019-01-11
48025,Master bedroom with a California king size bed,Private room,75,1,0,2019-04-16
2081,Beautiful bedroom / in Beach home,Private room,37,1,305,2019-02-11
4377,Lovely room with a view.,Private room,48,1,3,2019-04-16
21841,Cozy room in the best neighborhood in town,Private room,150,6,0,2019-03-16
14104,Private Room in a Great Brooklyn Loft,Private room,42,15,0,2019-04-02
26666,Vida Local,Private room,22,3,42,2019-05-08
41600,Sunny and spacious apartment in Brooklyn,Private room,60,4,0,2019-03-21
23265,"Convenient,Clean,Roomy Apt in WaHi",Private room,45,2,0,2019-02-13
6230,Spacious BR next to Columbus Circle,Private room,130,3,0,2019-04-01
34966,Charming 1BR at Columbus Circle,Private room,105,2,0,2019-05-05
6255,Cute BR at Columbus Circle,Private room,100,2,0,2019-04-12
3834,Cozy Private Bedroom in Uptown Manhattan,Private room,40,2,0,2019-02-06
45067,Private Room in Kelly&Joes Loft Apt,Private room,55,1,0,2019-04-17
5591,SOUTH SLOPE Brooklyn - Bright and Spacious Bedroom,Private room,35,2,0,2019-06-25
36176,Stylish Private Room 3 subway stops to Manhattan,Private room,70,3,24,2019-05-27
22875,Charismatic Flat in Astoria,Private room,100,3,0,2019-06-27
9440,Romantic art-filled apartment with private yard,Private room,85,3,0,2019-03-20
48253,Spacious room in huge loft in Tribeca,Private room,100,30,0,2019-06-18
29468,Great Appartment with cool roomates in Bushwick,Private room,60,1,0,2019-06-01
37131,Spacious master bedroom in Forest Hills,Private room,75,2,157,2019-01-23
46700,Huge Private Room in Williamsburg/Buschwick!!,Private room,55,2,0,2019-05-02
45431,Brooklyn at its Best!,Private room,85,2,136,2019-01-12
46482,"Brooklyn At Its Best, Too!",Private room,110,2,182,2019-03-04
19760,"# CENTRAL PARK - 3 stops away (32""TV room)",Private room,69,2,65,2019-02-08
31222,#MANHATTAN - Upper West BIG ROOM w/tv,Private room,69,2,72,2019-02-01
7822,# TIMES SQUARE - 19 MinutesBIG ROOM,Private room,45,2,101,2019-03-02
14437,Sunny Suite in Bed Stuy with AC!,Private room,40,2,97,2019-05-15
34442,Cozy Bed-Stuy Getaway!,Private room,51,2,99,2019-04-17
45592,Affordable room near of LGA airport in Queens.,Private room,55,1,31,2019-03-28
19556,Affordable master room near of LGA in Queens,Private room,59,1,30,2019-03-23
2174,Spacious Room with Character in BK,Private room,45,1,0,2019-05-06
31937,GORGEOUS REMODELED 1-BEDROOM PRIME LOCATION,Private room,120,3,0,2019-05-29
33030,"Great quiet room,great location",Private room,90,1,173,2019-01-26
35272,Cozy room w/private entrance in East Williamsburg,Private room,67,1,0,2019-04-04
39686,Greenpoint Artist Loft,Private room,25,7,0,2019-04-28
1644,1 large bedroom with private bathroom,Private room,100,5,0,2019-04-23
102,Heart of Willimsburg- 1 block from bedford L stop,Private room,60,4,0,2019-05-16
17087,Eclectic & Cozy Private Room in Prospect Hts!!!,Private room,55,2,0,2019-03-24
25379,Apartment in Ridgewood/Bushwick Neighborhood,Private room,60,2,0,2019-06-27
33252,East Flatbush- Sunny 1 bedroom apt,Private room,57,1,311,2019-06-24
377,Room Available in Heart of Fort Greene,Private room,145,1,0,2019-04-12
18075,Comfy Accommodations in Queens NY (JFK - 8 Mins),Private room,55,5,365,2019-03-23
5214,WONDERFUL BED ROOM 10 MINS FROM JFK,Private room,59,2,180,2019-01-19
29262,Comfy Private Bedroom-JFK (8 mins),Private room,65,2,174,2019-05-14
28215,Queens Comfy Private Room (JFK-8mins) with porch,Private room,70,2,365,2019-01-26
16701,Private Bedroom in Queen -JFK 8mins,Private room,65,1,180,2019-05-23
44794,Quiet and Sunny bedroom @Williamsburg bedford,Private room,70,2,0,2019-02-13
33170,Cozy Bedroom,Private room,51,2,0,2019-04-04
42075,"Huge, private bedroom with bathroom",Private room,61,2,281,2019-01-21
4454,Location!! Welcome to my Lovely Home.,Private room,79,1,125,2019-03-17
3165,Bright and Comfy near Prospect Park,Private room,160,2,0,2019-04-09
16610,Private Bedroom in 2-floor Bushwick Apartment,Private room,50,1,0,2019-01-08
17509,"Sunny, peaceful home in fantastic location",Private room,85,1,0,2019-02-19
11138,"Heart of Williamsburg, Very Large Bedroom!",Private room,53,2,0,2019-04-01
17979,"Quaint, Private Sunset Park Brownstone Experience",Private room,45,21,0,2019-01-16
44700,"Cozy, two bedrooms in a shared apartment.",Private room,150,1,87,2019-03-28
39602,Spacious Room in Central Location,Private room,109,5,2,2019-05-08
42492,Large Sunny Bedroom in Prospect Heights,Private room,55,4,0,2019-02-04
45444,Comfortable 1-bedroom in South Slope,Private room,50,1,0,2019-02-19
1759,Roomy and Comftable Room,Private room,40,10,0,2019-04-20
32147,SUNNY Spacious Oasis near Prospect Park!,Private room,103,2,0,2019-01-14
45605,Awesome Chinatown Apartment,Shared room,500,1,0,2019-05-18
46659,Spacious & quiet room w/ Balcony,Private room,54,4,0,2019-05-26
40797,Peaceful bedroom in Crown Heights Duplex,Private room,50,2,162,2019-01-11
46701,Cozy bedroom in Crown Heights Duplex,Private room,50,2,174,2019-05-31
47753,"Quiet bedroom in a bright loft, Heart of Manhattan",Private room,140,2,0,2019-03-01
38037,Cool Urban Brooklyn,Private room,80,5,0,2019-04-06
32299,"Best South Williamsburg Room, Sunny & Serene",Private room,85,3,0,2019-06-08
31705,Huge room near Manhattan w/ balcony & free pickup!,Private room,139,1,365,2019-02-28
19496,Modern room very near Manhattan with free pickup!,Private room,109,1,356,2019-06-17
42106,Amazing Private room in LIC minutes to Manhattan,Private room,88,1,0,2019-04-08
42928,Cozy Private Room in LIC close to Everywhere in NY,Private room,70,1,0,2019-03-28
1095,Spacious Studio/Pvt Bath 2 blks to Central Park N,Private room,99,3,0,2019-04-19
3502,Private & Spacious Master Suite w/ Full Bath,Private room,57,5,60,2019-04-30
47123,Audrey's Escape,Private room,60,6,90,2019-04-08
22041,Oasis in Brooklyn,Private room,60,7,68,2019-04-13
6559,"Huge Williamsburg private br + ba, in spacious 2br",Private room,150,3,0,2019-05-29
32205,Artsy basement with bathroom and private entrance,Private room,50,2,8,2019-05-03
21446,Amazing Private Room - Custom Style,Private room,45,1,365,2019-02-19
8441,Modern Sleeper Sectional Sofa - Custom Design Apt,Shared room,50,1,364,2019-03-08
18672,PRIVATE BEDROOM FOR  1 OR 2,Private room,49,2,355,2019-04-17
27151,Private room in 1Br Apartment,Private room,45,27,94,2019-05-06
1058,Spacious Private Room/Full bath EAST VILLAGE,Private room,120,2,0,2019-06-25
26376,Williamsburg! 1 stop from Manhattan with backyard!,Private room,66,5,0,2019-06-29
24798,HUGE Apt w/1 bedroom sublet in Brooklyn,Private room,33,2,0,2019-02-22
47320,chambre dans appartement arty de Brooklyn,Private room,70,2,0,2019-05-12
10162,Large room in an arty Brooklyn apartment,Private room,90,4,0,2019-02-25
42331,Spacious Quiet Room in the East Village,Private room,95,1,0,2019-01-01
38153,Clean and comfortable stay,Private room,90,5,0,2019-05-11
269,Comfortable 1BR with Laundry NYC,Private room,40,3,171,2019-06-14
4496,Lovely room and location! - Williamsburg duplex,Private room,45,30,0,2019-05-03
3890,Stunning Clinton Hill Apartment,Private room,38,31,0,2019-01-26
39914,B crownheights queen size bed$100,Private room,100,1,365,2019-04-18
40662,Pr1vate Room(Queensizebed)$100,Private room,100,1,365,2019-02-22
34621,The BEST View in New York!,Private room,165,30,88,2019-06-15
12244,Spacious Room in Park Slope Apartment,Private room,80,1,0,2019-02-24
18472,Park Slope Railroad Room in July!,Private room,40,1,0,2019-04-22
15233,Times Square Holiday Rental Loft!,Shared room,299,2,188,2019-04-07
31758,Cosy Crown Heights Home Away From Home,Private room,50,3,0,2019-04-08
40630,Adorable Crown Heights Home Away From Home,Private room,50,3,0,2019-05-20
46337,Beautiful room for rent,Private room,70,1,188,2019-04-22
22993,Cute room for rent,Private room,75,1,173,2019-05-24
8756,Cute and comfortable niece room with a balcony.,Private room,65,4,0,2019-01-04
6025,Riverdale - Room with Breakfast for Ladies Only,Private room,50,2,26,2019-03-28
39279,Riverdale - 2 Pvt rooms for Ladies Only,Private room,80,2,220,2019-01-29
12969,Comfy private room in Williamsburg's top location!,Private room,54,1,19,2019-02-10
45264,Private room in the heart of Williamsburg!,Private room,55,1,24,2019-02-03
38618,Spacious room in Williamsburg.,Private room,55,1,24,2019-04-27
36856,One bedroom apartment for rent in West Harlem,Private room,38,7,0,2019-05-28
40461,Beautiful Room in the Heart of Williamsburg,Shared room,300,2,0,2019-03-12
42221,"Large, sunny room in Brooklyn",Private room,41,3,0,2019-06-16
47317,Spacious room in Prospect Park,Private room,75,1,50,2019-03-29
2752,"Clean, Cozy place to stay- Great Location in NYC!",Private room,44,3,42,2019-02-26
1424,"Courtyard duplex with piano, E Village / Union Sq",Private room,170,5,143,2019-03-11
40298,Room in Uptown Manhattan,Private room,70,3,95,2019-06-07
16410,Big bedroom 3 stops/10 mins from Manhattan!,Private room,82,1,0,2019-04-06
7345,Lofted Bedroom in Awesome Greenpoint Loft!,Private room,49,14,0,2019-06-13
42975,Serene private room in chic Astoria apartment.,Private room,90,3,0,2019-02-05
24460,Serene private room in chic Astoria apartment,Private room,90,3,10,2019-05-25
39745,Cozy Cool Room in my Charming Loft,Private room,51,3,365,2019-05-12
36618,Nice room near Times Square BEST LOCATION ❤️,Private room,90,1,0,2019-03-28
17816,Cozy 1 Bedroom in Brooklyn,Private room,30,2,0,2019-03-06
2686,"Comfy room in brownstone, Ridgewood",Private room,100,1,0,2019-04-06
14400,Perfect UES location! Museum quality private room!,Private room,100,3,112,2019-05-13
33104,Large room with AC a in house with a porch,Private room,30,2,0,2019-04-15
31073,Skylight Room in 3 bedroom duplex,Private room,60,2,0,2019-03-03
34916,Big bright room in 3 bedroom duplex,Private room,65,1,185,2019-02-17
20564,Great apt right by Grand Central!!,Private room,86,14,346,2019-04-10
30355,SuperLuxuryRoom IconicBuilding Walk to WorldTrade,Private room,145,1,90,2019-03-10
1928,Upper East side Cozy apartment.,Private room,75,1,0,2019-02-06
9162,1 Bedroom,Private room,88,1,364,2019-06-28
47515,Huge Bedroom in Hip Williamsburg Loft-- Bedford L,Private room,85,3,0,2019-04-03
917,Williamsburg w attached balcony - Manhattan view!,Private room,90,6,0,2019-04-30
34841,"Clean and modern in prime Carroll Gardens, BK",Private room,80,3,308,2019-03-14
4627,Pibbles and friends,Private room,120,3,130,2019-06-13
31828,Clean & Cozy Close to Macy's,Private room,90,1,0,2019-02-12
24338,Warm and cozy in Brooklyn,Private room,48,1,14,2019-01-14
32337,Cool and cozy in Brooklyn,Private room,50,1,14,2019-05-12
30329,Clinton Hill Apartment Single Bedroom ! Pratt ~~,Private room,58,2,0,2019-06-14
9852,Sunny Bedroom in trendy Bushwick Apt. w/Rooftop,Private room,50,14,0,2019-03-23
15328,SweetSpot in Upper Manhattan,Private room,69,1,322,2019-02-13
40593,"Comfortable, Convenient in Central Park North Area",Private room,96,2,0,2019-04-25
13272,Cozy Bed/Bath w/Appliances Close to JFK/LGA,Private room,60,1,78,2019-05-17
30180,Large and Luminous room available for female only,Private room,48,1,0,2019-02-16
40551,Comfy Sunnyside bedroom,Private room,65,5,76,2019-04-09
9037,Shared 2 Bedroom Loft in Soho,Private room,129,5,153,2019-03-01
32089,Nice Spot in Bushwick,Private room,50,1,302,2019-03-26
11398,Nice extra room in Bushwick,Private room,38,2,141,2019-02-17
36456,Charming Poet's Room in Sunny Apartment,Private room,48,2,0,2019-04-26
36944,Bushwick plays,Private room,45,30,339,2019-02-02
28494,Bushwick play2,Private room,70,14,311,2019-01-19
24930,Full bed in private Bushwick room,Private room,50,2,0,2019-06-28
25343,"1 br in Williamsburg, near L train",Private room,75,2,0,2019-05-23
31268,1 BR in Williamsburg by Bedford Ave Station,Private room,75,2,0,2019-03-23
27289,Convenient 2 BRs in 4BR Apartment in Williamsburg,Private room,90,1,0,2019-05-24
20735,Private room in Williamsburg,Private room,60,2,0,2019-02-04
15909,"Private 1 BR in 4 BR apartment, by L Train",Private room,45,1,0,2019-05-06
43902,Charming Brooklyn Heights floor-through apartment,Private room,65,7,0,2019-05-30
16768,Huge Sunny Apartment in Heart of Harlem NYC,Private room,90,1,0,2019-05-26
21071,"Comfy bedroom, central in Manhattan",Private room,56,14,0,2019-02-05
40918,Nini's Art Shack,Private room,80,1,281,2019-04-12
2883,"Private room Bushwick, BK!",Private room,75,1,250,2019-01-29
27297,1920s Room 1 block from Prospect Park and Q Access,Private room,43,1,0,2019-03-20
21343,Sun Filled Pre-War Apartment near Fort Greene Park,Shared room,39,1,0,2019-04-22
20636,,Private room,70,3,0,2019-04-02
43176,Zen Bed/Bath in Historic Harlem,Private room,75,3,0,2019-05-06
18854,Brooklyn Oasis,Private room,85,2,83,2019-05-14
35927,Mediterranean Style Charmer 20 mins to Manhattan,Shared room,23,1,0,2019-01-20
32062,Huge room in Creative Colorful Modern apartment,Private room,55,1,22,2019-05-18
33040,Cozy Brooklyn Home with an Artistic Twist,Private room,90,2,84,2019-05-05
40038,Comfortable room in a Bushwick duplex with patio,Private room,45,1,0,2019-02-25
10857,Nice cheap place to stay in NYC,Private room,60,1,364,2019-02-05
48067,Beautiful Bushwick loft for August,Private room,38,15,0,2019-06-10
30530,Two bedrooms available in a cozy apartment.,Private room,130,2,0,2019-06-02
10736,private room in LES,Private room,70,1,0,2019-06-19
26219,Bed in Semi-Private Room Close to Park and Train,Shared room,75,2,0,2019-06-22
33014,"Clean, cozy, comfortable private room. Perfect Loc",Private room,67,3,365,2019-02-03
19043,Clean and cozy,Private room,95,3,360,2019-04-08
1116,Faith,Private room,60,7,160,2019-05-11
14294,Grace,Private room,75,10,197,2019-02-24
39620,Joy,Private room,50,15,190,2019-01-03
44372,RM,Private room,55,10,300,2019-04-30
32090,Great location 15minutes to South central park NYC,Private room,55,2,0,2019-03-19
44014,"Lofted bedroom with private bath, yard & tub",Private room,125,3,1,2019-03-01
24561,Private Bedroom in the Heart of Hell's Kitchen,Private room,63,2,59,2019-02-19
28526,"Room for rent. Quiet, safe.",Private room,85,2,306,2019-05-18
43509,Private Queen bedroom in Soho/Nolita Apartment,Private room,67,1,45,2019-05-28
34452,Cozy Studio in Astoria NYC,Private room,90,2,350,2019-04-25
12848,contemp. 1 BDRM in Trendy 2 BDRM Cyp. Hill,Private room,53,1,54,2019-05-03
46104,"Large, sunny and beautiful bedroom in Brooklyn",Private room,40,5,0,2019-06-10
48158,Room in the heart of Williamsburg,Private room,85,2,0,2019-04-29
2037,"Serene, light-filled pre-war apartment in Brooklyn",Private room,45,2,0,2019-04-24
21608,1 Bedroom in shared 2 bedroom NYC walkup apartment,Private room,98,5,0,2019-01-17
30522,Large Bedroom - Great Location - Grand Central,Private room,100,1,0,2019-01-04
5985,COZY PRIVATE ROOM IN GRAMERCY,Private room,74,2,0,2019-03-10
24546,Spacious bedroom in Inwood,Private room,50,1,1,2019-02-19
9106,bargain in Flatbush,Private room,30,6,0,2019-03-31
23700,Sunny bedroom in Williamsburg,Private room,75,3,0,2019-04-03
16105,"Private Floor, Room and bathroom In Townhouse, BK",Private room,98,10,211,2019-06-07
22794,1 BDRM IN ASTORIA (PUBLIC TRANS) CLOSE TO US OPEN,Private room,60,1,0,2019-06-19
36225,Private room in 2bedroom apartment @ East Village,Private room,100,3,0,2019-03-11
21851,Perfect blend of urban and village atmosphere,Private room,75,1,0,2019-06-13
36167,COMFORTABLE BEDROOM GREAT LOCATION,Private room,120,3,197,2019-03-04
44283,Beautiful sunny room in Manhattan,Private room,65,4,0,2019-04-17
10129,Lincoln Square - Upper West Side Haven,Private room,110,1,301,2019-05-23
21658,Artsy master suite with attached private bathroom,Private room,50,15,0,2019-01-29
22254,Brooklyn (G)reenery,Private room,89,2,365,2019-06-16
28751,"Large, quiet room with backyard garden",Private room,65,3,0,2019-05-29
46805,Adorable Abode in Harlem,Private room,75,2,0,2019-03-21
57,"Private Rm/King Size Bed, just you +host in apt",Private room,65,1,34,2019-06-14
9047,The Heights,Private room,55,1,91,2019-03-18
41095,"Cute room near Columbia University, Manhatta",Private room,60,20,0,2019-06-06
31723,Beautiful Brooklyn loft!,Private room,41,1,0,2019-06-20
30432,"Large, Sunny Room in Spacious, Modern Apartment",Private room,57,2,0,2019-05-30
27830,Prospect Heights Getaway,Private room,65,30,0,2019-06-19
23754,Cozy Room in Astoria,Private room,70,3,365,2019-03-27
26773,AMAZING  Room in a 2 Bd Apt on the UES!,Private room,70,1,66,2019-01-02
34318,Perfect Area in Williamsburg - Room,Private room,90,1,0,2019-02-22
18264,Large Prime East Village Bedroom,Private room,100,2,0,2019-03-25
49,Private Room in Apartment with Balcony,Private room,45,21,0,2019-05-05
15949,Cute bedroom with private entrance from hallway,Private room,50,20,20,2019-06-28
15482,Oversized bedroom with living space,Private room,55,20,41,2019-06-14
48289,Back bedroom next to kitchen and bathroom,Private room,45,13,34,2019-01-29
17658,Great private room with all amnetities!,Private room,55,2,0,2019-06-17
36079,1 room West Village,Private room,100,1,0,2019-04-23
47415,"Private BR in comfy, international-vibe Harlem apt",Private room,95,2,90,2019-01-25
11886,"Private, Sunny Room in Queens, NY",Private room,75,2,335,2019-06-03
18698,"Cozy, cool, spacious Midtown!",Shared room,103,1,0,2019-05-04
46823,Spacious Room in the Heart of Williamsburg,Private room,92,4,341,2019-03-18
33424,HUGE master bedroom in TIME SQUARE,Private room,90,1,0,2019-05-15
47486,SPACIOUS room TIME SQUARE,Private room,95,1,0,2019-05-08
47991,Clean 1 Bed/with En Suite Shower,Private room,50,3,140,2019-02-24
22722,YOUR HOME AWAY FROM HOME -- NYC WELCOMES YOU!,Private room,75,3,335,2019-01-18
1441,Greyhound Manor - twin bed with a share bath,Private room,47,2,51,2019-01-08
37441,Greyhound Manor - 2 fullbd beds and private bathrm,Private room,68,2,139,2019-01-06
29589,Cozy Room Right Next to Prospect Park!,Private room,39,3,186,2019-06-25
26530,Amazing Apt in Hells Kitchen!!,Private room,80,1,0,2019-03-21
1684,Bedroom in East Williamsburg/ Bushwick Brooklyn,Private room,53,2,1,2019-03-04
41293,Awesome room in heart of midtown!,Private room,120,2,266,2019-02-25
13763,Charming Manhattan Pied a Terre,Private room,175,2,242,2019-02-04
46340,Lovely private suite in charming historic house,Private room,79,3,64,2019-03-31
47401,Luxury Apt on Wall St - Amazing Views,Private room,189,1,0,2019-05-17
47619,A beautiful cozy room with balcony,Private room,75,2,350,2019-01-20
7097,A beautiful comfy & spacious room.,Private room,80,2,365,2019-02-11
42750,"Cozy, Beautiful Bedroom in Shared Apartment",Private room,60,5,18,2019-03-20
