review_id,number_of_reviews,last_review,reviews_per_month
1610,1,7/24/2018,0.09
32941,4,7/30/2018,0.32
18599,27,6/19/2019,0.78
18604,41,7/1/2019,1.2
18608,101,6/26/2019,2.94
18616,9,6/16/2019,0.97
17195,3,9/19/2016,0.09
18626,6,9/20/2017,0.18
22193,28,7/3/2019,1.04
18628,6,9/13/2016,0.17
18630,9,8/5/2017,0.26
21801,19,8/31/2017,0.72
18634,1,6/11/2017,0.04
18637,10,3/19/2017,0.29
18638,5,8/13/2017,0.15
18643,20,8/13/2017,0.59
18645,2,9/21/2016,0.06
18650,86,6/26/2019,2.57
18727,63,6/7/2019,1.91
19702,91,7/5/2019,2.83
20962,2,9/6/2018,0.17
18654,27,6/8/2019,0.81
18655,38,5/5/2019,1.1
18659,26,6/10/2019,0.93
18663,8,10/23/2016,0.23
18667,73,6/18/2019,2.13
28405,67,6/15/2019,3.54
18707,3,10/21/2017,0.11
18674,56,6/12/2019,1.68
18675,204,7/4/2019,5.92
18677,133,7/5/2019,3.95
18678,37,6/6/2019,1.09
18687,3,9/24/2017,0.1
18690,16,9/1/2017,0.47
18235,1,9/12/2016,0.03
18693,57,1/7/2018,1.67
18696,163,6/19/2019,4.75
18697,20,6/24/2019,0.59
13220,4,11/2/2018,0.12
18699,174,6/30/2019,5.06
18702,4,11/24/2016,0.12
30564,12,7/1/2019,0.75
18711,87,6/28/2019,2.54
18713,11,2/18/2018,0.57
29839,10,7/4/2018,0.58
18718,114,5/27/2019,3.34
18719,17,6/16/2019,0.5
18728,39,7/5/2019,1.66
18738,2,7/7/2019,0.06
18743,10,1/3/2017,0.3
18744,35,6/16/2019,1.03
18748,43,6/20/2019,1.26
18746,109,6/30/2019,3.19
18747,80,6/26/2019,2.44
18750,76,6/21/2019,2.24
25004,58,6/10/2019,2.5
18752,212,6/30/2019,6.19
18754,98,5/12/2019,2.87
26810,32,3/19/2019,1.59
18760,15,1/28/2017,0.44
18762,2,12/22/2018,0.29
18763,2,10/29/2016,0.06
18767,1,10/1/2016,0.03
18768,37,5/11/2019,1.09
18772,1,5/8/2017,0.04
18910,24,6/19/2017,0.71
18779,5,9/16/2018,0.15
18781,19,6/19/2018,0.6
18782,123,7/1/2019,3.72
18785,97,6/21/2019,2.92
33498,53,7/3/2019,5.26
18787,3,5/15/2019,0.09
18788,105,7/3/2019,3.07
18791,16,1/3/2019,0.47
18792,1,9/19/2016,0.03
18793,168,7/1/2019,4.93
18794,134,7/1/2019,3.93
18795,143,5/29/2019,4.25
24892,2,10/16/2017,0.09
23972,4,8/12/2017,0.17
18804,41,5/28/2019,1.25
18837,20,2/12/2019,0.61
20963,35,6/3/2019,1.35
18811,38,2/11/2019,1.24
20373,37,1/29/2019,1.21
24003,29,6/11/2019,1.17
35988,3,2/1/2019,0.46
18815,5,6/30/2017,0.15
18817,15,10/14/2018,0.44
35574,12,5/13/2019,1.7
18819,41,6/3/2019,1.2
18820,32,6/17/2019,0.94
18823,36,6/9/2019,1.06
18835,26,5/24/2019,0.78
18839,105,12/15/2018,3.09
18842,29,7/8/2019,0.85
18844,200,6/19/2019,5.87
21228,136,6/21/2019,4.62
22172,132,6/22/2019,4.81
22302,63,6/24/2019,2.34
18849,5,9/7/2018,0.16
18967,3,12/30/2018,0.12
18850,4,1/2/2018,0.16
18854,169,7/2/2019,4.98
18855,2,8/28/2018,0.06
18861,34,6/13/2019,1.0
24436,7,4/20/2018,0.29
18862,11,6/30/2019,0.52
18868,41,5/20/2019,1.21
18869,8,5/18/2019,0.68
18870,1,9/24/2018,0.1
18872,3,10/29/2016,0.09
18881,10,7/5/2019,0.57
18883,3,1/14/2019,0.17
18884,14,11/11/2018,0.41
18985,15,3/31/2019,0.45
18886,12,3/15/2018,0.42
18887,12,9/2/2018,0.36
18896,59,5/27/2019,1.77
8488,5,4/29/2018,0.27
18897,43,5/26/2019,1.28
18898,74,6/24/2019,2.2
21979,66,6/12/2019,2.39
18899,23,6/21/2019,0.69
18901,1,9/26/2016,0.03
18902,28,6/15/2019,2.64
35094,17,6/29/2019,1.62
18903,19,6/30/2019,0.58
18905,7,4/18/2018,0.26
18906,6,5/31/2019,2.9
18907,77,6/23/2019,2.3
18909,9,2/19/2017,0.27
18911,34,6/1/2019,1.01
24959,7,6/27/2019,0.32
18916,205,7/5/2019,6.07
1747,1,9/30/2017,0.05
18920,49,6/30/2019,1.44
18925,51,9/26/2017,1.52
18926,21,6/15/2019,0.63
18927,4,12/18/2016,0.12
18372,5,12/31/2016,0.15
18975,3,1/13/2017,0.09
18976,8,1/1/2017,0.24
18980,12,12/18/2016,0.36
18988,2,11/5/2016,0.06
18989,7,12/9/2016,0.21
18991,13,10/8/2017,0.39
18992,3,12/28/2016,0.09
19094,8,12/6/2016,0.24
19502,8,2/13/2017,0.25
18929,104,6/21/2019,3.2
18930,15,1/2/2017,0.45
18935,72,6/22/2019,2.14
18937,25,6/7/2019,0.74
18940,34,5/31/2019,1.05
18946,23,5/31/2019,0.73
36602,8,5/18/2019,0.93
18942,7,12/17/2018,0.21
18982,20,7/1/2019,0.63
19063,60,6/16/2019,1.84
18949,5,1/4/2019,0.15
18950,23,6/18/2019,0.68
18954,3,10/19/2016,0.09
18955,2,8/23/2018,0.17
18958,48,6/8/2019,1.41
19100,71,5/27/2019,2.12
19356,63,7/5/2019,1.91
18959,4,1/1/2017,0.13
18966,69,5/21/2019,2.08
18968,8,10/29/2016,0.24
18969,1,9/27/2016,0.03
18970,106,6/24/2019,3.14
18973,87,6/27/2019,2.61
18977,18,3/14/2019,0.54
25487,4,7/28/2018,0.21
18978,7,3/19/2017,0.21
18984,54,5/6/2019,1.61
18987,5,10/22/2017,0.15
18994,45,5/24/2019,1.36
18999,318,6/19/2019,9.39
19001,42,6/18/2019,1.34
19008,5,5/12/2019,0.16
19016,21,7/15/2018,0.63
19017,104,6/9/2019,3.09
21665,83,6/22/2019,2.95
26436,39,6/19/2019,1.83
19019,12,5/28/2017,0.36
19022,9,10/27/2017,0.27
19025,1,12/16/2016,0.03
19026,27,5/9/2019,0.88
19027,31,6/30/2019,0.93
20726,22,6/7/2019,0.72
19028,49,6/3/2019,1.51
28282,19,6/28/2019,0.99
19032,38,6/23/2019,1.13
19045,2,10/9/2016,0.06
19046,88,6/20/2019,2.76
19047,6,10/9/2018,0.19
19050,18,1/11/2017,0.55
19055,5,3/11/2017,0.16
19056,3,10/16/2018,0.09
19060,5,9/15/2017,0.15
19062,2,8/6/2017,0.08
19064,3,2/24/2018,0.17
19071,65,6/4/2019,1.94
20010,30,5/23/2019,0.98
19072,1,10/13/2016,0.03
19075,60,6/23/2019,1.79
19076,114,10/9/2018,3.48
19080,13,5/8/2019,0.48
19096,20,12/12/2018,0.9
20618,11,2/17/2019,0.37
21340,31,9/23/2018,1.09
23419,6,9/13/2018,0.31
19086,3,6/21/2017,0.1
19370,5,10/17/2017,0.16
19087,82,6/9/2019,2.45
19091,218,7/7/2019,6.91
19098,7,1/22/2017,0.21
19099,10,5/29/2019,0.33
19104,11,4/19/2017,0.35
19105,22,6/2/2019,0.76
19106,15,4/28/2019,0.45
19107,42,6/28/2019,1.26
19108,76,7/7/2019,2.28
19109,8,8/3/2017,0.24
19112,11,12/31/2018,0.35
19114,2,12/16/2018,0.06
19119,154,7/5/2019,4.6
19121,13,12/30/2018,0.4
20437,18,5/31/2019,0.68
42192,2,6/29/2019,0.68
19122,10,12/30/2018,0.3
19125,7,10/8/2018,0.23
19133,3,2/10/2018,0.09
19135,73,5/17/2019,2.18
19137,31,7/6/2019,2.63
19138,93,6/18/2019,2.87
19141,3,7/1/2017,0.09
19142,53,7/7/2019,1.64
19143,47,9/14/2018,1.41
25879,1,9/16/2017,0.05
19144,72,5/19/2019,2.55
19145,1,1/5/2017,0.03
12924,3,5/21/2017,0.09
44103,2,6/20/2019,1.71
19152,2,11/2/2016,0.06
19159,11,10/30/2017,0.33
19161,16,6/16/2019,1.12
19162,7,1/3/2019,0.33
22346,120,6/22/2019,4.77
19166,4,5/2/2019,0.15
19169,135,7/2/2019,4.3
19216,123,6/7/2019,3.79
19419,66,5/31/2019,2.05
19172,181,12/24/2018,5.42
19174,94,6/24/2019,2.83
19175,56,5/8/2019,1.71
19176,24,6/25/2018,0.73
19178,28,8/26/2018,0.85
19181,91,6/19/2019,2.74
34899,17,4/7/2019,1.59
19184,69,6/24/2019,2.08
21140,25,6/24/2019,0.95
19186,66,7/5/2019,2.01
19187,18,3/16/2019,0.54
19315,26,1/2/2019,0.98
19188,113,6/30/2019,3.63
19189,18,10/29/2017,0.56
19191,13,1/2/2018,0.41
20113,7,1/15/2018,0.22
19192,73,8/12/2018,2.2
19194,3,5/11/2019,0.12
19197,30,6/18/2019,0.98
19201,15,6/2/2019,0.45
19202,52,7/6/2019,2.88
19203,1,10/17/2016,0.03
19208,23,5/2/2019,0.91
19209,11,1/5/2019,0.36
19211,126,6/15/2019,3.81
19213,4,5/26/2019,0.43
37012,2,2/21/2019,0.27
19218,48,6/30/2019,1.45
19219,3,1/1/2019,0.1
19222,4,7/16/2018,0.16
19224,55,12/11/2018,1.68
19225,17,7/4/2019,0.51
19226,2,5/25/2017,0.07
19227,21,7/1/2019,0.64
27006,4,10/6/2018,0.2
31356,4,7/1/2019,0.3
22218,37,6/3/2019,1.4
19236,48,8/19/2018,1.45
19238,7,11/27/2016,0.21
19239,24,6/28/2019,0.78
19240,20,2/15/2019,0.77
19241,64,12/13/2017,1.94
19373,63,10/22/2017,1.95
19243,19,6/30/2019,0.57
19248,194,5/27/2019,5.88
19250,186,5/29/2019,5.65
19252,171,5/14/2019,5.17
19327,181,5/27/2019,5.47
19253,9,6/9/2019,0.49
19254,36,5/25/2019,1.18
19255,6,5/28/2019,0.36
26001,20,7/1/2019,0.91
19262,4,1/2/2017,0.13
19264,74,7/1/2019,2.34
19269,6,11/5/2017,0.2
19274,3,8/20/2017,0.09
21677,1,8/14/2017,0.04
19279,2,1/1/2019,0.09
19282,109,6/18/2019,3.3
19289,4,2/15/2018,0.12
19294,16,10/15/2018,0.49
19296,61,5/25/2019,1.84
21035,7,5/27/2019,0.24
19297,16,5/18/2019,0.48
19301,3,1/5/2017,0.09
19303,3,1/1/2019,0.16
19305,116,6/26/2019,3.5
24528,54,6/30/2019,2.24
19308,30,6/5/2019,0.91
19311,100,6/18/2019,3.05
19314,3,5/26/2018,0.09
19319,7,11/4/2018,0.22
19320,2,5/11/2018,0.09
19322,5,9/9/2018,0.15
19330,20,6/27/2019,0.66
26779,5,9/24/2018,0.24
11980,1,8/31/2018,0.1
19338,5,4/23/2019,0.18
38532,1,4/11/2019,0.34
19339,18,12/16/2018,0.55
19341,20,1/2/2019,0.61
22020,2,7/1/2017,0.08
22694,4,1/2/2019,0.17
30803,54,4/20/2019,3.48
19342,2,5/26/2017,0.07
9024,1,11/26/2017,0.05
19351,4,4/12/2018,0.17
19352,26,10/8/2018,0.8
13700,1,12/3/2016,0.03
19358,131,6/25/2019,3.97
19359,107,7/1/2019,3.25
19364,10,10/22/2018,0.3
23755,8,4/23/2019,0.65
24926,3,8/11/2018,0.13
19368,2,10/23/2017,0.06
19379,12,9/11/2018,0.36
19381,39,6/29/2019,1.27
19388,3,5/15/2019,0.24
19390,87,6/23/2019,2.68
19395,7,7/31/2017,0.22
19397,104,7/2/2019,3.29
19404,16,1/14/2018,0.5
19412,82,6/11/2019,2.52
19594,22,7/1/2019,0.68
19417,12,7/19/2017,0.37
19425,92,12/23/2018,2.85
19429,59,6/23/2019,1.9
19435,132,6/23/2019,4.03
19436,9,5/27/2019,0.4
19437,8,5/14/2017,0.25
19438,73,6/23/2019,2.31
19441,5,4/27/2019,0.15
19443,3,12/30/2016,0.09
19445,73,6/19/2019,2.3
19446,228,6/28/2019,6.97
19447,220,6/30/2019,6.71
20067,230,7/5/2019,7.28
19448,4,6/3/2018,0.13
19451,1,3/21/2017,0.04
19455,4,6/20/2017,0.13
19457,17,7/2/2019,0.52
19467,2,1/1/2017,0.07
19469,62,6/30/2019,1.94
19472,9,5/26/2019,0.28
19473,20,7/22/2018,0.62
19475,3,12/1/2016,0.09
19477,117,7/1/2019,3.63
19479,45,5/24/2019,1.4
19480,61,5/29/2019,1.9
19481,74,6/30/2019,2.28
19487,17,4/30/2018,0.53
19490,40,6/10/2019,1.27
19491,20,6/10/2018,0.66
19494,3,4/30/2019,0.39
19496,59,7/2/2019,2.03
19497,12,10/10/2018,0.38
19498,195,6/21/2019,6.01
19500,171,6/20/2019,5.26
19569,167,6/14/2019,5.14
19499,2,6/25/2019,0.1
22957,6,3/23/2019,0.27
19505,4,7/30/2017,0.13
19506,4,10/22/2017,0.13
19507,12,9/1/2018,0.37
19509,96,6/30/2019,2.93
19510,49,5/24/2019,1.5
19511,16,12/10/2017,0.5
19512,140,6/17/2019,4.29
20668,20,2/19/2019,0.7
19520,117,6/9/2019,3.61
19529,38,6/1/2019,1.21
19532,29,10/30/2018,0.9
20774,27,3/16/2019,1.02
19534,146,6/30/2019,4.52
19537,117,6/18/2019,3.71
19540,90,5/12/2019,2.79
19666,81,5/26/2019,2.51
19542,89,6/23/2019,2.78
19544,16,1/1/2019,0.52
19548,2,5/23/2018,0.06
19553,166,6/22/2019,5.09
19567,153,6/23/2019,4.72
19556,7,5/27/2019,0.22
19557,1,11/28/2016,0.03
19562,8,5/6/2019,0.26
19570,6,6/6/2019,0.28
19571,6,5/22/2017,0.19
19572,1,12/19/2017,0.05
19573,13,6/13/2017,0.4
19574,111,7/1/2019,3.51
19577,14,7/4/2018,0.49
19579,52,7/22/2018,1.61
19587,7,5/27/2017,0.23
19592,5,3/24/2019,0.16
19595,117,5/23/2019,4.56
20288,103,5/1/2019,4.02
43509,8,6/17/2019,3.2
43514,4,6/24/2019,1.71
19598,37,5/26/2019,1.2
31228,14,6/30/2019,0.96
15535,74,6/24/2019,2.42
21252,63,5/25/2019,2.32
26762,8,5/20/2019,0.43
19602,153,7/1/2019,4.74
20060,131,6/26/2019,4.17
19604,6,11/1/2018,0.19
25996,47,5/20/2019,2.2
19606,53,6/1/2018,2.15
21666,4,12/17/2018,0.44
19612,8,8/4/2017,0.26
19617,106,6/24/2019,3.26
19630,44,3/10/2019,1.41
21027,54,6/14/2019,1.87
24782,28,4/22/2019,1.22
19622,19,4/24/2019,0.6
19634,7,5/1/2017,0.26
19637,43,6/8/2019,1.37
22131,22,5/11/2019,0.86
19641,119,6/18/2019,3.69
19642,72,6/3/2019,2.35
43719,8,5/30/2019,3.38
19643,154,7/6/2019,4.79
19645,24,5/1/2019,0.78
19647,90,6/23/2019,2.95
30421,6,1/1/2019,0.39
19651,59,3/2/2018,1.9
19653,8,12/5/2018,0.26
19654,141,6/10/2019,4.74
19655,143,6/21/2019,4.82
20949,132,6/14/2019,4.37
21199,95,6/17/2019,3.93
26834,111,6/13/2019,5.37
19656,74,7/4/2019,2.38
19658,209,7/6/2019,6.45
19662,27,6/30/2017,0.88
19663,13,5/21/2018,0.41
19664,17,5/19/2019,0.66
23041,17,5/24/2019,1.21
19665,1,11/29/2016,0.03
19667,38,10/30/2017,1.21
19669,3,5/6/2017,0.1
19673,1,11/10/2016,0.03
19674,7,6/22/2017,0.22
19675,41,6/9/2019,1.31
19677,42,6/13/2019,1.31
19680,4,11/26/2016,0.12
19682,4,5/24/2018,0.13
19683,25,7/4/2019,0.79
19695,117,6/17/2019,3.65
19684,31,6/16/2019,1.03
19687,72,6/30/2019,2.26
19688,64,6/3/2019,2.02
19769,76,6/20/2019,2.4
19780,2,6/19/2017,0.07
35224,19,6/26/2019,1.91
35226,26,6/30/2019,2.57
35229,25,6/19/2019,2.52
19691,86,5/10/2019,2.7
19696,71,7/7/2019,2.21
19698,61,6/25/2019,1.94
19699,19,6/9/2019,1.5
19700,2,7/29/2017,0.08
19782,97,6/24/2019,3.07
19705,30,1/2/2019,0.94
23004,2,1/25/2018,0.11
19708,1,12/24/2016,0.03
19712,6,12/31/2017,0.2
28279,14,5/26/2019,0.76
19719,7,5/26/2019,0.32
19723,3,9/26/2018,0.09
19724,48,6/24/2019,1.51
36133,7,4/8/2019,0.79
19725,8,4/28/2018,0.25
19726,8,11/2/2018,0.25
19730,77,6/22/2019,2.44
19737,72,7/6/2019,2.35
19739,77,7/6/2019,2.39
19779,47,5/12/2019,1.48
23834,32,7/1/2019,1.29
23836,38,6/16/2019,1.53
23837,22,9/30/2017,0.89
24252,14,10/19/2017,0.58
19750,4,6/14/2018,0.12
19754,11,9/13/2017,0.36
19757,36,6/26/2019,1.13
19758,122,6/24/2019,3.78
25056,106,6/12/2019,4.54
25079,74,6/22/2019,3.19
25143,115,6/23/2019,4.94
31199,34,6/19/2019,2.49
19760,7,1/4/2019,0.22
19764,8,6/26/2019,0.83
26181,20,7/1/2019,1.08
19783,11,6/7/2019,0.97
19785,1,1/7/2018,0.05
35170,2,10/12/2018,0.21
19789,2,12/30/2018,0.07
19790,26,6/19/2019,0.91
20558,7,1/16/2019,0.24
19791,10,5/26/2019,0.93
19793,158,6/25/2019,4.93
19825,148,6/24/2019,4.63
19797,5,10/22/2017,0.16
26775,24,6/30/2019,1.18
19798,3,1/2/2019,0.1
19800,6,6/23/2019,0.25
19804,5,11/18/2018,0.16
19806,7,5/4/2019,0.23
19802,38,6/24/2019,1.24
21658,32,5/22/2019,1.14
19807,4,1/1/2018,0.13
19815,1,2/21/2017,0.03
19817,17,9/5/2017,0.53
19818,2,12/10/2016,0.06
19820,9,1/4/2018,0.28
19826,8,5/19/2019,0.26
19828,2,2/24/2019,0.34
19839,106,7/6/2019,3.59
19842,12,3/25/2018,0.37
15786,2,11/26/2016,0.06
19848,9,8/26/2018,0.28
19854,188,6/26/2019,5.87
19857,18,6/23/2019,0.59
19858,2,12/9/2016,0.06
19940,1,12/6/2016,0.03
19949,1,12/9/2016,0.03
19952,1,12/11/2016,0.03
20008,2,12/15/2016,0.06
20303,3,9/30/2017,0.1
20503,2,5/27/2017,0.07
20662,1,9/11/2017,0.05
19859,4,9/22/2018,0.22
19864,6,4/7/2017,0.19
19866,85,5/27/2019,2.74
19867,62,7/1/2019,1.96
19869,17,10/8/2018,0.53
19870,5,2/1/2019,0.74
19873,3,9/1/2018,0.18
29039,1,2/17/2018,0.06
29041,1,2/18/2018,0.06
19880,19,11/24/2018,0.6
19892,3,5/31/2017,0.1
19893,16,5/27/2019,0.5
19894,3,9/19/2017,0.09
19899,3,4/29/2017,0.11
19902,3,5/19/2019,0.32
19906,11,6/22/2019,0.46
24802,6,5/19/2019,0.48
31577,2,10/24/2018,0.14
19913,1,1/6/2017,0.03
19914,7,5/15/2018,0.31
19916,8,4/23/2017,0.27
19917,3,6/3/2018,0.1
19918,7,9/15/2018,0.26
19922,17,3/13/2018,0.61
19923,2,4/23/2017,0.07
19925,51,10/27/2018,1.69
19941,39,4/27/2019,1.39
27091,26,5/19/2019,1.33
31229,6,3/26/2019,0.41
31325,11,6/10/2019,0.77
31641,17,7/6/2019,1.2
31909,10,5/1/2019,0.73
34883,8,6/8/2019,0.85
19927,30,7/1/2019,1.15
19934,10,5/16/2019,0.36
19936,32,6/16/2019,1.14
19938,24,6/15/2019,0.8
19935,14,5/18/2019,0.51
19942,47,5/22/2019,1.5
19946,18,6/4/2019,0.83
19947,30,6/22/2019,1.2
19948,10,5/22/2019,0.34
19950,23,5/5/2019,0.87
25476,45,4/21/2019,2.09
33206,26,6/25/2019,2.14
19951,57,6/22/2019,1.86
19959,1,10/4/2017,0.05
19971,55,6/11/2019,5.54
19972,1,5/23/2017,0.04
19976,12,5/19/2019,0.39
19980,24,6/10/2019,0.78
20127,6,6/7/2019,0.22
27226,13,6/8/2019,0.7
19981,55,12/30/2018,1.95
19982,1,8/4/2017,0.04
21653,2,6/25/2017,0.07
19983,22,1/1/2019,0.7
19986,38,4/3/2019,1.21
19988,16,6/30/2019,0.87
19989,16,1/10/2019,0.53
12862,1,1/4/2017,0.03
19994,45,6/29/2019,1.43
19999,10,6/28/2019,0.32
20002,4,12/31/2018,0.18
30279,2,5/19/2019,0.46
20003,28,4/30/2018,0.95
20004,137,7/3/2019,4.37
20388,34,6/4/2019,1.11
20706,29,6/7/2019,1.02
21377,18,6/4/2018,0.63
40679,1,2/20/2019,0.21
20012,11,6/2/2019,0.6
13213,1,5/19/2018,0.07
24274,2,12/2/2018,0.11
20027,10,7/12/2018,0.32
20283,2,12/18/2017,0.07
20553,4,4/3/2018,0.15
20030,31,3/3/2019,1.01
20032,123,6/30/2019,3.9
20038,131,7/4/2019,4.21
20044,104,6/17/2019,3.31
20034,4,4/30/2017,0.15
20042,14,1/1/2018,0.46
20046,76,6/24/2019,2.42
20052,4,1/2/2019,0.13
39638,8,6/25/2019,1.25
20056,1,12/7/2016,0.03
20057,37,6/24/2019,1.18
20062,20,4/13/2018,0.64
20065,3,5/5/2017,0.1
20134,50,6/18/2019,1.59
20068,69,2/27/2019,2.19
20425,52,2/14/2019,2.03
22096,3,2/20/2019,0.44
25496,66,2/12/2019,3.5
20071,40,4/26/2019,1.28
20141,14,5/26/2019,0.51
20077,4,5/8/2017,0.13
20078,21,9/11/2018,0.72
20080,16,6/21/2019,0.51
20081,8,8/19/2017,0.26
20082,56,6/24/2019,1.79
20084,18,11/11/2018,0.61
20086,18,6/17/2019,0.63
20088,10,6/10/2019,0.71
20089,23,1/2/2019,0.82
27478,21,5/31/2019,1.08
27482,7,5/12/2019,0.4
29715,14,5/28/2019,1.0
31468,11,5/28/2019,1.11
18609,8,6/8/2019,0.26
40728,2,4/29/2019,0.75
42551,12,7/1/2019,3.56
20095,73,6/20/2019,2.79
20378,84,6/23/2019,2.74
20402,74,6/19/2019,2.42
21712,115,6/23/2019,4.1
20097,14,8/27/2018,0.46
20099,3,2/23/2019,0.1
20101,152,7/5/2019,5.01
34673,57,6/28/2019,5.52
20105,2,11/5/2017,0.09
20106,34,1/4/2018,1.11
20114,5,12/17/2016,0.16
20116,5,4/28/2017,0.17
12285,1,12/10/2016,0.03
20125,35,5/27/2019,1.14
20132,31,5/6/2019,0.99
20390,22,6/2/2019,0.7
20137,87,7/1/2019,2.82
20147,30,6/28/2019,0.98
20149,68,7/1/2019,2.22
20153,110,6/17/2019,3.48
20156,3,3/26/2017,0.1
20159,305,7/7/2019,9.83
36623,29,7/6/2019,4.53
20168,2,8/20/2017,0.09
19755,3,1/1/2018,0.1
20173,2,7/16/2017,0.07
20175,14,9/10/2017,0.51
20179,1,5/21/2017,0.04
20181,2,7/20/2017,0.08
20182,20,12/27/2018,0.65
20183,6,7/22/2018,0.22
20186,6,12/30/2018,0.2
20189,4,10/15/2017,0.13
20190,12,6/10/2018,0.39
21524,16,6/15/2019,0.57
22677,21,5/19/2019,0.83
20191,32,8/1/2018,1.04
28359,1,7/13/2018,0.08
20196,5,2/10/2019,0.16
7093,2,1/3/2017,0.07
20203,13,5/7/2019,0.42
20204,52,6/20/2019,1.7
20779,43,5/17/2019,1.41
29768,5,5/28/2019,0.38
20208,2,2/10/2018,0.09
20209,6,6/25/2019,0.28
20217,3,1/8/2017,0.1
20223,4,8/30/2018,0.13
20229,5,4/24/2019,0.55
20233,3,12/25/2017,0.1
20237,93,5/31/2019,3.0
20240,139,6/24/2019,4.43
20238,121,6/12/2019,3.89
20241,2,9/12/2017,0.07
20242,19,5/17/2017,0.62
20243,8,8/3/2017,0.26
20244,40,7/3/2019,1.31
37164,34,7/4/2019,4.23
40930,19,7/3/2019,4.45
20246,11,5/15/2019,0.35
41084,8,4/30/2019,1.76
20255,17,5/27/2019,0.7
20256,3,11/23/2018,0.35
20263,5,11/25/2018,0.16
20264,61,6/23/2019,1.95
20267,19,3/16/2019,0.67
23106,19,4/29/2019,0.99
20272,78,7/4/2019,2.49
20279,7,1/12/2017,0.22
20280,4,2/28/2017,0.13
20285,43,6/24/2019,1.41
20291,2,6/30/2017,0.08
20293,79,4/7/2019,2.55
20294,10,4/8/2018,0.32
20296,8,6/30/2019,0.26
20302,61,3/6/2018,1.96
20304,2,3/20/2017,0.06
19624,2,1/3/2017,0.06
20309,7,3/20/2018,0.23
20315,57,6/19/2019,2.36
20316,151,5/28/2019,4.93
20759,114,10/11/2018,3.72
22758,26,5/29/2019,1.32
20317,3,12/31/2016,0.1
20329,37,11/2/2017,1.23
20333,10,7/1/2019,0.38
20334,2,6/7/2018,0.15
20335,2,1/11/2017,0.07
20337,163,6/12/2019,5.22
20339,71,6/7/2019,2.32
20341,85,6/16/2019,2.73
21231,62,6/24/2019,2.11
20342,333,6/24/2019,10.64
20343,255,6/23/2019,8.17
20347,306,6/20/2019,9.82
20639,255,6/22/2019,8.33
20345,2,7/2/2017,0.06
20354,2,1/15/2017,0.06
20357,4,6/20/2019,0.13
20364,4,1/24/2017,0.13
20365,20,12/27/2017,0.64
20368,3,4/8/2017,0.1
20374,8,4/28/2019,0.32
23872,12,5/22/2019,0.48
20376,1,3/27/2017,0.04
20380,5,5/16/2017,0.16
20383,2,1/20/2017,0.07
20387,2,3/2/2017,0.07
20397,30,6/17/2019,1.18
20403,73,7/1/2019,3.32
25269,58,6/23/2019,4.1
20404,11,6/28/2019,0.36
20416,20,9/14/2018,0.65
20417,85,7/1/2019,2.79
20418,2,1/8/2017,0.07
20429,7,5/22/2019,0.23
20430,8,3/16/2018,0.26
20436,46,6/30/2019,1.94
30356,36,6/5/2019,2.34
16900,2,1/1/2018,0.07
20442,3,12/26/2016,0.1
20443,119,6/24/2019,3.82
20447,3,1/14/2017,0.1
20457,14,9/29/2018,0.5
20930,13,6/30/2019,0.47
20462,2,2/1/2017,0.07
20463,21,6/21/2019,0.69
20467,1,12/18/2016,0.03
20468,53,7/1/2019,1.8
20470,63,7/1/2019,2.06
20469,3,10/7/2017,0.1
12639,3,1/2/2017,0.1
20480,9,5/28/2017,0.29
20483,36,11/26/2017,1.18
20489,7,3/1/2017,0.23
20491,2,5/16/2017,0.07
20492,5,7/13/2017,0.16
20493,138,6/30/2019,5.31
20494,2,12/31/2016,0.07
20498,6,1/1/2018,0.2
20505,5,3/19/2019,0.19
22788,8,11/18/2018,0.31
20508,92,10/21/2018,2.96
21167,70,6/24/2019,2.38
22090,38,6/24/2018,1.4
25789,34,5/14/2019,1.52
25792,21,6/30/2018,0.94
20513,17,11/30/2018,0.55
20514,75,6/23/2019,3.95
20519,5,9/18/2017,0.19
25171,5,9/5/2017,0.22
20521,3,6/2/2017,0.11
20524,3,12/20/2017,0.1
20529,35,6/28/2019,1.35
20530,2,10/2/2018,0.19
20532,19,6/20/2019,0.68
20535,16,1/18/2019,0.52
39736,9,7/1/2019,1.48
20536,5,7/30/2017,0.16
25507,3,5/4/2018,0.16
36019,4,6/23/2019,0.63
20539,4,12/29/2017,0.13
20540,5,9/2/2017,0.18
19528,1,12/8/2017,0.05
20543,165,6/16/2019,5.35
39922,9,6/2/2019,1.42
20544,4,7/29/2017,0.13
20548,123,6/17/2019,4.01
20979,101,6/24/2019,3.4
25278,47,6/23/2019,2.05
20549,3,8/11/2018,0.1
24536,50,6/23/2019,2.09
20559,3,9/29/2018,0.1
20560,36,1/1/2019,1.28
20563,7,9/4/2018,0.23
20570,42,6/15/2019,1.55
20573,8,12/20/2018,0.34
20576,24,4/20/2019,0.78
20585,8,10/3/2017,0.26
20586,2,6/12/2017,0.06
24421,15,6/7/2018,0.62
20588,7,2/15/2019,0.23
20597,91,5/28/2018,2.95
20609,1,2/23/2017,0.03
20622,1,1/14/2017,0.03
20624,8,1/2/2018,0.26
28388,1,12/23/2017,0.05
16297,2,12/29/2016,0.06
20633,3,1/2/2018,0.12
20634,6,7/20/2017,0.23
20635,7,12/31/2017,0.23
20636,12,12/9/2018,0.4
20637,125,6/24/2019,4.29
29105,77,7/6/2019,4.27
